@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.17564,0.13024,p
True,False,0.60444,0.14718,p
False,True,0.51115,0.11303,p
True,True,0.71733,0.40544,p
False,True,0.82021,0.97312,n
False,False,0.09214,0.19532,n
False,False,0.94461,0.76761,p
False,False,0.90426,0.35079,p
True,False,0.29172,0.76903,n
False,False,0.74872,0.58120,n
True,True,0.08762,0.03394,p
True,False,0.04511,0.63789,n
True,True,0.04566,0.70489,p
False,True,0.99381,0.91312,p
False,False,0.34744,0.12923,n
False,False,0.98917,0.03878,n
True,True,0.64823,0.14932,p
True,False,0.17107,0.27935,p
True,True,0.68385,0.83899,p
False,False,0.25386,0.50441,n
True,False,0.55517,0.47839,n
False,True,0.87405,0.95377,n
True,True,0.56561,0.42023,p
True,False,0.15449,0.18244,p
True,True,0.19750,0.30818,p
True,True,0.23515,0.09452,p
True,False,0.43324,0.90785,n
False,False,0.46936,0.33703,p
True,True,0.92525,0.44386,p
False,False,0.78510,0.02248,n
False,False,0.19503,0.78842,n
True,False,0.39526,0.38758,n
True,True,0.68214,0.90220,n
False,True,0.22837,0.84057,n
False,True,0.03890,0.14070,p
True,True,0.43720,0.73956,p
False,True,0.96855,0.23177,p
False,False,0.77292,0.72724,n
False,True,0.62793,0.23309,p
False,True,0.36721,0.73159,n
True,False,0.16630,0.92862,n
False,False,0.16533,0.72103,n
True,True,0.34409,0.91656,p
False,False,0.00104,0.10247,n
True,False,0.30598,0.70208,n
True,True,0.67169,0.52488,p
True,True,0.82038,0.42272,p
False,True,0.09071,0.45740,p
False,True,0.56532,0.88069,n
False,False,0.93852,0.62549,n
False,False,0.43134,0.41637,n
True,False,0.08753,0.98929,n
True,False,0.97631,0.79141,n
False,True,0.48461,0.12033,p
False,False,0.96861,0.36278,n
False,True,0.64133,0.96966,n
True,False,0.84480,0.50323,p
True,True,0.33855,0.18546,p
True,True,0.36200,0.33170,p
True,True,0.22029,0.58261,p
True,False,0.97845,0.13749,n
True,False,0.89275,0.17715,p
True,True,0.97905,0.44584,p
False,False,0.83992,0.66205,p
False,False,0.68595,0.63501,n
False,False,0.50229,0.97030,n
False,True,0.32940,0.39230,p
False,False,0.20758,0.19939,n
False,True,0.63614,0.33130,p
False,False,0.75567,0.39790,n
False,True,0.70168,0.05248,p
True,False,0.19704,0.91478,n
False,True,0.76983,0.99686,n
False,False,0.44351,0.37641,n
True,True,0.89998,0.91380,n
True,False,0.66427,0.18310,p
False,True,0.46668,0.24897,p
True,True,0.92566,0.15294,p
False,True,0.27268,0.09605,p
False,False,0.12963,0.10198,p
True,True,0.65392,0.92195,p
True,False,0.22267,0.29304,p
False,False,0.11263,0.55204,n
False,True,0.24665,0.81844,n
False,False,0.69944,0.10060,n
False,True,0.59808,0.05522,p
False,True,0.63344,0.16621,p
True,False,0.48051,0.47879,n
True,False,0.00904,0.90751,n
True,False,0.25550,0.40143,p
True,True,0.02256,0.45877,p
True,True,0.13342,0.42363,p
False,True,0.84915,0.12630,p
True,True,0.25614,0.35088,p
False,False,0.91477,0.43349,n
False,False,0.83671,0.22501,n
True,True,0.05690,0.66094,p
False,True,0.45345,0.46685,n
False,False,0.48724,0.76170,n
True,False,0.13206,0.07025,p
False,True,0.82102,0.18703,p
True,True,0.79584,0.22885,p
True,True,0.39083,0.64730,p
True,False,0.92639,0.16639,p
True,True,0.68651,0.24232,n
False,True,0.93097,0.83166,n
True,False,0.87275,0.00246,p
False,False,0.02488,0.02130,n
True,True,0.36059,0.56181,p
True,False,0.59613,0.81543,n
False,False,0.07976,0.17910,n
False,False,0.06820,0.23124,n
True,False,0.90643,0.02591,p
True,False,0.79139,0.67460,p
False,True,0.35439,0.58541,n
False,True,0.05869,0.84654,n
True,False,0.48000,0.56175,n
False,False,0.96826,0.24124,n
False,False,0.81986,0.24679,n
False,True,0.68240,0.28513,p
False,False,0.69542,0.02241,n
False,False,0.85563,0.51326,n
False,False,0.04566,0.85187,p
True,True,0.23557,0.75696,p
True,False,0.06370,0.35515,p
False,False,0.99106,0.46310,n
True,False,0.62940,0.52548,n
False,False,0.70876,0.46095,n
True,False,0.23267,0.91881,n
False,True,0.44198,0.65527,n
True,False,0.15313,0.86019,p
False,False,0.02016,0.88635,n
False,False,0.41742,0.25491,n
False,False,0.97534,0.62332,n
True,True,0.10046,0.16123,p
True,True,0.58096,0.94141,p
True,False,0.09294,0.58163,p
True,False,0.57839,0.11097,p
False,False,0.02976,0.46648,n
False,True,0.48266,0.06914,p
True,False,0.38762,0.39437,n
True,True,0.62956,0.23178,p
True,False,0.18985,0.32945,p
True,True,0.45692,0.03019,p
False,True,0.17801,0.04009,p
False,False,0.55797,0.85016,n
True,False,0.24174,0.50861,p
False,True,0.67983,0.72975,n
False,True,0.12624,0.29482,p
False,True,0.74112,0.90978,n
True,False,0.28585,0.86520,n
True,True,0.92853,0.63404,p
True,False,0.46404,0.24011,p
True,False,0.04454,0.30451,p
True,False,0.82628,0.61471,p
False,False,0.95481,0.05326,n
False,False,0.18641,0.09775,n
True,True,0.90394,0.61819,p
True,True,0.31022,0.17240,p
False,True,0.37425,0.88004,n
True,False,0.83360,0.15326,p
True,False,0.43507,0.25104,p
True,False,0.58425,0.78109,n
True,False,0.45842,0.92360,n
False,False,0.28150,0.90193,n
False,True,0.79335,0.38891,n
True,False,0.62721,0.33727,p
False,True,0.43279,0.99579,n
False,False,0.03359,0.41555,n
True,False,0.63435,0.18048,p
True,False,0.69411,0.68632,n
False,False,0.72220,0.99625,n
True,True,0.25081,0.50280,p
False,False,0.14728,0.17815,n
True,False,0.06829,0.85333,n
False,False,0.54652,0.92197,p
False,False,0.25487,0.17623,n
True,False,0.78267,0.62363,p
True,False,0.64664,0.36212,p
True,False,0.53851,0.41591,n
False,True,0.07154,0.73032,n
True,True,0.32514,0.76408,p
True,True,0.97898,0.54482,p
True,True,0.73005,0.93175,p
False,False,0.84284,0.43475,n
True,True,0.19848,0.28912,p
True,True,0.12269,0.29785,p
True,True,0.71052,0.25508,p
True,True,0.78073,0.13332,p
True,False,0.01932,0.56128,n
False,True,0.41451,0.24319,p
False,True,0.15093,0.51310,p
True,False,0.29972,0.68721,n
True,True,0.38624,0.91169,p
False,True,0.75607,0.30052,p
False,True,0.40322,0.72318,p
True,True,0.07017,0.20406,p
False,True,0.49450,0.23740,n
False,True,0.13636,0.99793,p
False,True,0.05465,0.69733,n
True,False,0.16567,0.07879,p
False,False,0.95320,0.15083,n
True,False,0.51606,0.75610,n
False,True,0.71122,0.80195,n
False,False,0.79941,0.69064,n
False,False,0.72267,0.05308,n
True,False,0.01915,0.00413,p
True,False,0.52923,0.08260,p
True,True,0.72100,0.32462,p
False,False,0.63008,0.97768,n
True,True,0.26161,0.84619,p
False,False,0.70416,0.61776,n
False,False,0.73360,0.93716,n
False,True,0.36652,0.77172,n
False,False,0.18353,0.38807,n
False,True,0.07924,0.18142,p
True,True,0.99369,0.58385,p
True,False,0.99267,0.63319,n
True,False,0.75347,0.69408,p
True,True,0.35968,0.23557,p
True,True,0.74396,0.19346,p
True,False,0.03234,0.60668,n
True,True,0.54320,0.38854,p
False,False,0.63588,0.40728,n
True,True,0.45657,0.53370,p
True,False,0.96044,0.28643,n
False,True,0.60715,0.24469,p
True,False,0.43119,0.67727,n
True,False,0.47391,0.04213,p
False,True,0.93362,0.84527,n
False,True,0.79343,0.48744,p
True,False,0.93607,0.56341,p
True,False,0.15430,0.17811,p
False,False,0.47107,0.78856,n
False,True,0.00851,0.24570,p
False,True,0.36833,0.78982,n
True,False,0.99702,0.52819,n
False,True,0.76877,0.52407,p
False,True,0.34136,0.05310,p
True,True,0.86995,0.67035,n
False,True,0.91285,0.39700,p
False,False,0.95197,0.51676,n
True,True,0.48406,0.02815,p
False,False,0.60187,0.13337,n
True,True,0.74326,0.18562,p
True,True,0.51928,0.42349,p
True,True,0.16074,0.21439,p
False,False,0.40954,0.88819,n
True,False,0.14143,0.46216,n
False,True,0.41522,0.84415,n
False,True,0.73530,0.77875,n
False,True,0.18642,0.52832,p
False,False,0.64962,0.81520,p
False,True,0.56212,0.46925,p
True,False,0.46291,0.83678,n
True,False,0.93034,0.14321,p
True,False,0.90830,0.96019,n
True,False,0.32455,0.48931,p
True,False,0.04909,0.17513,p
True,True,0.83373,0.07703,p
False,True,0.38072,0.59859,n
False,False,0.85059,0.26450,n
True,True,0.26270,0.06598,p
False,False,0.35747,0.49596,n
False,True,0.59029,0.25649,p
False,False,0.22948,0.91118,n
True,True,0.10880,0.69471,p
True,False,0.93391,0.93660,n
True,True,0.30340,0.66509,p
True,True,0.10616,0.75580,p
False,False,0.82313,0.82613,n
True,True,0.30851,0.41445,p
False,True,0.00846,0.14188,n
True,True,0.52549,0.39239,p
False,True,0.03759,0.43788,p
False,True,0.64071,0.28746,p
True,False,0.29364,0.60220,p
True,True,0.90989,0.41838,p
True,False,0.77050,0.40595,p
True,False,0.43878,0.83720,n
True,True,0.84654,0.55709,p
True,True,0.91512,0.40085,p
False,False,0.43002,0.90539,n
False,True,0.29823,0.46840,p
True,True,0.90220,0.08775,n
True,True,0.71316,0.52435,p
False,True,0.84142,0.70361,p
False,False,0.88837,0.41182,n
True,False,0.19455,0.56787,p
True,False,0.88262,0.78770,n
False,True,0.59884,0.43885,n
True,True,0.42346,0.28946,n
False,False,0.22973,0.15349,n
True,True,0.61004,0.88163,p
False,False,0.98402,0.98028,n
True,False,0.52326,0.32790,n
True,True,0.06735,0.85940,p
True,True,0.99566,0.45759,p
True,True,0.44621,0.83603,p
False,False,0.74213,0.38674,n
True,False,0.74134,0.03779,p
False,True,0.57127,0.96296,n
True,False,0.96908,0.97098,n
True,True,0.53984,0.05126,p
False,False,0.33111,0.10381,n
False,False,0.62675,0.57858,n
False,True,0.60745,0.13075,p
True,True,0.00436,0.23846,p
True,True,0.43688,0.47902,p
True,True,0.85417,0.00516,p
False,False,0.41820,0.25652,n
True,False,0.24079,0.14784,p
True,False,0.21257,0.42150,p
False,False,0.68416,0.50205,n
False,False,0.13348,0.00164,n
True,False,0.41623,0.76082,n
True,True,0.47758,0.53744,p
False,False,0.55700,0.33078,n
False,True,0.49627,0.40957,n
False,True,0.76031,0.48361,p
True,False,0.93347,0.85295,p
False,False,0.01786,0.48442,n
True,True,0.32483,0.44108,p
False,True,0.91546,0.46749,p
True,True,0.92522,0.11109,n
False,False,0.07266,0.33516,n
True,True,0.64995,0.82801,p
False,True,0.69455,0.09096,p
False,False,0.79083,0.52261,n
True,True,0.25579,0.91991,n
True,True,0.96072,0.42635,p
False,False,0.90761,0.94902,n
False,False,0.10651,0.59085,n
True,False,0.99745,0.88018,n
False,True,0.80382,0.56477,p
False,True,0.46423,0.29924,n
False,False,0.99682,0.00790,n
False,True,0.80159,0.39788,p
False,False,0.93102,0.50415,n
False,False,0.41636,0.22969,n
False,False,0.65986,0.26986,n
False,True,0.60314,0.56594,n
True,False,0.50807,0.88049,n
False,False,0.33430,0.33106,n
False,True,0.36969,0.80814,n
False,True,0.54649,0.44535,p
True,True,0.71700,0.73692,p
True,False,0.36112,0.27566,p
False,False,0.00517,0.07195,n
True,False,0.27472,0.71342,n
True,True,0.35700,0.52547,p
True,True,0.43062,0.52749,p
False,False,0.25704,0.06068,n
False,False,0.59861,0.12125,n
True,False,0.25757,0.20112,p
False,False,0.00569,0.16327,p
True,True,0.91004,0.34932,p
False,True,0.59500,0.38912,n
False,True,0.13182,0.69185,p
False,False,0.11889,0.40493,n
True,True,0.37138,0.52618,n
True,True,0.92396,0.00085,p
True,False,0.91927,0.25052,p
False,True,0.32396,0.35640,p
False,False,0.11174,0.39314,n
False,False,0.43894,0.42454,n
True,True,0.72621,0.88161,p
True,False,0.69268,0.25842,n
True,True,0.20480,0.18886,n
True,True,0.67510,0.75572,p
False,False,0.97327,0.25024,n
True,False,0.73741,0.27091,n
False,False,0.59163,0.43020,n
True,False,0.04123,0.38704,p
False,True,0.16795,0.22008,p
True,True,0.19238,0.29892,n
True,True,0.16397,0.56366,n
False,False,0.12100,0.77013,n
True,False,0.32941,0.03258,p
True,True,0.58991,0.26269,p
False,True,0.89611,0.42415,p
False,True,0.59048,0.31503,n
False,False,0.80161,0.42798,n
False,True,0.81633,0.74775,p
True,True,0.22695,0.30792,p
False,False,0.59094,0.38921,p
False,False,0.27456,0.23800,p
False,True,0.11740,0.00171,p
False,True,0.97509,0.26850,n
False,True,0.77541,0.82295,n
False,True,0.48046,0.17717,p
True,False,0.75507,0.80792,n
False,False,0.42155,0.15874,n
True,True,0.73646,0.98197,p
False,False,0.03652,0.20767,n
True,True,0.56619,0.59798,p
False,True,0.02540,0.13015,p
True,True,0.40905,0.64338,p
True,True,0.48358,0.83081,p
False,True,0.40049,0.78347,n
True,False,0.10892,0.44521,p
False,False,0.73429,0.14033,n
True,True,0.44143,0.58465,p
False,False,0.97564,0.58522,n
False,True,0.39334,0.15689,p
True,True,0.49782,0.34982,p
True,False,0.40111,0.67236,n
True,False,0.06017,0.33997,p
False,False,0.42392,0.72398,n
False,False,0.16280,0.16426,p
True,False,0.89289,0.18363,p
True,False,0.42398,0.76690,n
False,True,0.27676,0.97980,n
True,False,0.43845,0.60320,n
False,False,0.34344,0.27270,n
True,False,0.38427,0.18720,p
True,True,0.36781,0.51614,p
False,False,0.93766,0.25790,n
False,True,0.72348,0.77588,n
False,False,0.68368,0.28873,n
False,False,0.26803,0.56048,n
False,False,0.12156,0.56520,p
False,True,0.78918,0.53117,p
False,False,0.51626,0.60528,p
False,False,0.17974,0.53561,p
True,True,0.70105,0.72178,p
True,False,0.61874,0.37042,n
False,False,0.07734,0.25864,p
False,True,0.25796,0.22473,n
False,False,0.53371,0.58709,n
False,False,0.49097,0.71810,n
True,True,0.36013,0.45460,p
False,True,0.78019,0.53185,p
False,False,0.13552,0.26338,p
False,True,0.41380,0.82926,n
True,False,0.74286,0.25779,p
True,True,0.09218,0.21830,p
False,False,0.48590,0.97775,n
True,True,0.22861,0.67020,p
True,False,0.68783,0.28155,p
False,False,0.52757,0.05745,n
False,True,0.88636,0.12934,p
False,False,0.44287,0.87404,n
False,False,0.85105,0.22573,n
True,False,0.38792,0.01403,p
True,True,0.15560,0.43926,p
False,True,0.97454,0.35006,p
True,True,0.50662,0.34840,p
False,True,0.41279,0.44294,p
True,True,0.68556,0.79362,p
False,False,0.84245,0.58502,n
False,True,0.09287,0.09670,p
True,False,0.58881,0.92612,n
True,False,0.61461,0.52018,n
True,False,0.72348,0.34811,n
False,True,0.15970,0.67746,p
True,False,0.25114,0.21149,p
False,False,0.50853,0.55883,n
True,False,0.98970,0.37991,p
False,False,0.85968,0.84509,n
False,True,0.06063,0.57082,p
True,False,0.05422,0.34267,p
True,False,0.41091,0.81749,p
False,True,0.17667,0.93880,n
False,False,0.04813,0.53157,n
True,True,0.65128,0.38948,p
False,True,0.73253,0.69816,n
True,False,0.66292,0.71649,n
True,True,0.27897,0.15418,p
True,True,0.71701,0.85651,p
True,True,0.24477,0.05668,p
True,False,0.86512,0.35786,p
False,True,0.14988,0.17849,p
False,False,0.03328,0.00959,n
False,True,0.58198,0.43702,n
True,True,0.80265,0.78697,p
True,True,0.64437,0.74767,p
False,False,0.56666,0.78803,n
True,True,0.36100,0.52634,p
True,False,0.87490,0.92612,n
True,True,0.65852,0.94004,p
False,False,0.77542,0.66815,n
False,True,0.06878,0.03261,p
False,False,0.46316,0.56783,n
False,False,0.58264,0.64415,n
True,True,0.14650,0.33373,p
False,True,0.62847,0.24294,p
True,False,0.03415,0.06965,p
False,False,0.98817,0.40029,n
True,False,0.99999,0.33690,p
False,True,0.50441,0.36372,n
True,True,0.92711,0.23300,p
True,True,0.99947,0.13684,p
True,False,0.53662,0.36577,n
True,False,0.32781,0.13927,p
False,True,0.40898,0.08790,p
False,True,0.81459,0.81800,n
True,True,0.41332,0.42243,p
True,True,0.60429,0.07230,p
True,False,0.58851,0.93604,n
False,True,0.97973,0.25317,p
False,True,0.58816,0.10443,p
True,True,0.83226,0.94980,p
False,False,0.54690,0.58260,n
False,False,0.47189,0.75468,n
False,True,0.32308,0.81654,n
True,False,0.43483,0.93322,n
False,True,0.40509,0.60344,n
True,True,0.58449,0.89863,p
False,False,0.89018,0.71654,n
False,False,0.16989,0.17314,n
False,True,0.25676,0.74206,n
False,False,0.10252,0.04536,p
False,True,0.69191,0.96900,n
False,True,0.12808,0.49225,p
True,False,0.36247,0.93916,n
False,False,0.72748,0.08937,n
False,True,0.16917,0.89871,n
True,False,0.80290,0.42427,p
False,True,0.63326,0.05514,p
False,False,0.89781,0.30874,n
True,True,0.67963,0.59697,p
False,True,0.34916,0.54890,p
False,False,0.25832,0.49353,n
True,True,0.29153,0.76795,p
True,False,0.00271,0.85156,n
True,True,0.91015,0.08438,p
False,True,0.26205,0.82197,n
False,True,0.43919,0.05414,p
True,True,0.25148,0.07098,p
True,True,0.82653,0.02082,p
False,True,0.14208,0.67247,p
False,False,0.58548,0.06065,n
True,True,0.28976,0.84239,p
True,True,0.52324,0.50576,p
True,False,0.50937,0.91149,n
False,True,0.98347,0.31250,p
True,True,0.96076,0.81178,p
True,False,0.46523,0.12186,p
False,True,0.89577,0.19645,p
False,True,0.21761,0.24756,p
True,True,0.31359,0.25925,p
False,False,0.42107,0.45448,n
False,False,0.29273,0.80293,n
False,True,0.93198,0.48714,p
False,True,0.88411,0.23646,p
True,True,0.22266,0.97407,p
False,False,0.10080,0.35798,n
False,False,0.59054,0.40496,n
True,False,0.55581,0.10287,p
False,False,0.36859,0.70548,n
False,False,0.87345,0.84541,n
True,True,0.57102,0.44120,p
False,True,0.80444,0.48784,p
False,False,0.01453,0.74176,n
False,False,0.55430,0.79077,p
False,True,0.81773,0.37823,p
True,True,0.58777,0.81817,n
True,False,0.05767,0.11208,n
False,True,0.47708,0.82447,n
False,True,0.75410,0.91460,p
False,False,0.09248,0.72174,p
True,True,0.51241,0.62925,p
False,True,0.60263,0.43324,n
True,True,0.46424,0.66433,p
False,False,0.64549,0.79304,n
False,False,0.23138,0.84312,n
False,True,0.16110,0.51406,p
False,False,0.94460,0.22487,n
False,True,0.47976,0.22575,n
False,True,0.46127,0.11065,p
False,False,0.40034,0.83969,n
True,True,0.72896,0.40271,n
True,False,0.94040,0.14018,p
True,False,0.92747,0.38916,p
False,True,0.31950,0.94704,n
True,False,0.24357,0.40860,p
True,True,0.30366,0.06858,p
False,False,0.85905,0.81248,n
True,True,0.01712,0.59471,p
True,False,0.48476,0.78847,n
True,True,0.46492,0.01867,p
True,False,0.41095,0.98678,n
True,True,0.93214,0.17270,p
True,True,0.45486,0.47998,p
True,True,0.76840,0.99595,p
False,False,0.87882,0.21387,p
False,True,0.20305,0.01711,p
True,True,0.43702,0.75321,p
False,True,0.64081,0.30942,p
True,False,0.97132,0.92932,n
False,False,0.88604,0.48156,n
False,False,0.81133,0.32457,n
True,False,0.70763,0.97554,n
False,False,0.45364,0.31623,n
False,True,0.57029,0.62591,n
True,False,0.53749,0.35018,p
True,False,0.52079,0.58489,n
False,True,0.25698,0.84687,p
False,False,0.99890,0.69010,n
False,True,0.80209,0.78574,p
False,True,0.76133,0.00243,p
False,False,0.96504,0.91142,p
True,True,0.81429,0.68054,p
True,True,0.80077,0.49739,p
False,True,0.31999,0.55821,p
False,False,0.55865,0.83117,n
True,True,0.88748,0.45426,n
True,False,0.45596,0.84466,n
True,True,0.85647,0.80061,p
True,False,0.53889,0.26989,n
False,True,0.62070,0.20035,n
True,True,0.78197,0.86579,n
True,True,0.20652,0.65339,p
True,True,0.84581,0.67559,p
True,False,0.78963,0.29970,p
False,False,0.09545,0.36511,n
False,False,0.91053,0.90770,n
True,True,0.81419,0.46436,p
True,False,0.46306,0.01522,p
False,False,0.72213,0.47310,n
True,True,0.37007,0.81932,p
False,False,0.55500,0.84945,n
True,False,0.32493,0.44025,p
False,False,0.62828,0.51462,n
True,False,0.36198,0.95589,n
True,False,0.06888,0.08987,p
True,False,0.27094,0.91805,n
True,False,0.82710,0.73929,p
True,False,0.84138,0.48166,p
False,False,0.22060,0.65943,n
False,False,0.10771,0.14278,n
False,True,0.69952,0.42727,p
False,False,0.29712,0.58005,n
False,True,0.48230,0.83783,n
True,False,0.76408,0.70689,p
False,True,0.52840,0.85240,n
True,False,0.91344,0.74775,n
True,False,0.19519,0.70493,p
True,False,0.12967,0.13993,p
False,False,0.93879,0.11654,n
False,True,0.24216,0.94739,p
True,False,0.75555,0.20155,p
False,True,0.07361,0.72464,n
False,False,0.69086,0.50166,n
True,True,0.72965,0.57324,p
True,False,0.55654,0.32746,p
True,False,0.26608,0.42246,p
False,True,0.42708,0.07913,p
False,True,0.32892,0.56919,n
True,True,0.75353,0.32925,p
True,False,0.31579,0.70997,n
True,True,0.43431,0.25552,p
True,True,0.43475,0.76396,p
False,True,0.68002,0.09156,p
False,False,0.82679,0.65698,n
False,True,0.73247,0.50885,p
False,True,0.06937,0.16021,p
True,True,0.73477,0.00164,p
True,True,0.13938,0.53387,p
True,True,0.74253,0.82380,p
False,True,0.72819,0.85458,n
True,True,0.53906,0.57095,p
True,False,0.63784,0.08799,p
True,True,0.94498,0.32290,p
True,False,0.93659,0.67891,n
False,True,0.37962,0.03606,p
False,False,0.84530,0.39443,n
False,False,0.12586,0.07788,n
False,False,0.67849,0.99252,n
False,False,0.73000,0.86499,p
True,True,0.49414,0.75368,p
True,False,0.85062,0.60936,n
True,False,0.54239,0.37904,n
False,True,0.84856,0.53553,p
True,False,0.03804,0.87441,n
True,True,0.09548,0.36525,p
True,False,0.19676,0.84444,n
False,False,0.35705,0.44711,n
True,True,0.94881,0.75527,p
True,False,0.10950,0.70481,n
True,True,0.09994,0.01580,p
True,False,0.39720,0.99790,n
False,True,0.36086,0.95874,n
True,True,0.81329,0.70629,p
True,True,0.14593,0.67988,n
True,True,0.47281,0.20748,p
False,True,0.02212,0.13869,p
True,True,0.69445,0.54434,p
False,False,0.79767,0.91717,n
True,True,0.10735,0.95483,p
True,False,0.77388,0.07799,p
True,False,0.44228,0.49078,p
False,False,0.39295,0.29703,n
False,True,0.71304,0.14353,p
False,True,0.18857,0.63503,p
True,True,0.97388,0.91049,p
False,False,0.76402,0.28514,n
True,True,0.71105,0.95990,p
True,True,0.57567,0.74104,p
False,False,0.41971,0.62652,n
False,True,0.13361,0.29957,p
True,False,0.04633,0.24187,p
True,False,0.96206,0.27402,p
False,False,0.29352,0.15043,n
False,True,0.84390,0.21775,p
False,True,0.37555,0.35231,p
True,False,0.78961,0.91911,n
True,True,0.73520,0.01699,p
True,False,0.22307,0.74272,p
True,True,0.23956,0.05798,p
False,False,0.97828,0.74066,p
True,True,0.48494,0.50358,n
False,False,0.20174,0.65776,n
True,True,0.35794,0.91584,p
False,True,0.29108,0.54271,p
False,True,0.06513,0.78299,n
False,False,0.73419,0.47267,n
True,True,0.40773,0.72492,p
True,False,0.13869,0.89627,n
False,True,0.40373,0.26175,p
False,False,0.69890,0.13224,n
False,True,0.66556,0.35859,n
True,False,0.63053,0.31104,p
True,True,0.10486,0.78222,p
True,False,0.94773,0.91134,n
False,False,0.52041,0.42724,n
True,False,0.50789,0.54307,p
True,False,0.23540,0.45605,p
False,True,0.08667,0.13461,p
False,True,0.88842,0.09460,p
True,True,0.23803,0.43992,n
False,True,0.77878,0.82121,n
True,False,0.74872,0.38636,p
False,True,0.47137,0.48278,n
False,True,0.91227,0.71264,p
False,True,0.05623,0.75045,n
False,False,0.02317,0.32319,n
True,False,0.13629,0.65391,p
True,False,0.46326,0.89224,n
True,False,0.61410,0.20353,p
False,False,0.54920,0.46672,n
True,True,0.25585,0.98461,p
True,False,0.06174,0.53520,p
False,False,0.39584,0.49750,p
True,False,0.76568,0.09215,p
True,False,0.21964,0.60242,p
False,False,0.94193,0.39397,n
True,True,0.22229,0.94347,n
False,True,0.14676,0.90384,n
False,True,0.08563,0.66564,p
False,False,0.35937,0.54119,n
False,True,0.88282,0.95681,n
True,False,0.30004,0.37768,p
True,True,0.14203,0.58503,p
False,False,0.39950,0.31922,n
False,True,0.68830,0.37782,p
False,True,0.01251,0.26973,p
True,True,0.32575,0.15692,p
True,False,0.24880,0.09197,n
True,True,0.40225,0.49624,p
False,False,0.56897,0.21138,n
True,True,0.59248,0.75121,p
True,True,0.10634,0.92843,p
False,True,0.66417,0.33819,p
True,True,0.51583,0.16681,p
True,False,0.17765,0.64218,p
False,True,0.92907,0.60915,p
False,True,0.89999,0.56303,p
True,False,0.79391,0.64635,p
True,False,0.39755,0.34354,n
False,False,0.02885,0.42691,n
False,False,0.36866,0.81921,n
True,True,0.52707,0.93295,p
True,False,0.60905,0.78964,n
True,False,0.20763,0.81122,p
False,True,0.44763,0.93771,n
False,False,0.02641,0.44954,n
True,False,0.17070,0.06628,p
False,False,0.54793,0.70274,n
False,True,0.67358,0.63301,n
False,False,0.19580,0.68918,p
True,False,0.37627,0.51949,n
True,False,0.65822,0.23570,p
False,False,0.44752,0.10436,n
True,False,0.09192,0.39922,p
False,True,0.03611,0.70171,n
True,True,0.68776,0.09887,p
True,False,0.37941,0.05459,p
True,True,0.18354,0.05341,p
True,True,0.32933,0.45070,p
True,False,0.23787,0.51387,n
True,True,0.90164,0.73755,p
True,False,0.67990,0.71201,n
False,False,0.87798,0.45726,n
False,True,0.97837,0.51496,p
False,True,0.45312,0.48586,p
True,True,0.16329,0.87766,p
False,False,0.71188,0.88963,n
False,False,0.83882,0.68055,n
True,False,0.95938,0.21639,n
False,False,0.41368,0.09355,n
False,False,0.39071,0.96554,n
False,False,0.36107,0.43563,n
True,False,0.30371,0.49136,p
False,True,0.38021,0.29496,p
True,False,0.99210,0.72626,n
True,True,0.91658,0.18141,p
False,True,0.99289,0.78870,n
False,False,0.22614,0.09976,n
True,False,0.61846,0.99901,n
True,False,0.70871,0.85059,n
False,False,0.48977,0.49218,n
True,False,0.55092,0.37452,n
False,False,0.01268,0.41166,n
False,False,0.00156,0.65136,n
False,True,0.87895,0.33291,p
True,True,0.40952,0.17074,p
True,True,0.61019,0.71573,p
False,False,0.46035,0.06570,n
False,False,0.87358,0.82948,n
True,False,0.87276,0.56991,p
True,True,0.68433,0.94910,p
False,False,0.53182,0.43443,n
True,False,0.33433,0.02437,n
False,False,0.02438,0.85835,n
True,False,0.15871,0.84143,n
False,False,0.51956,0.43816,n
True,False,0.49429,0.73207,p
True,False,0.37397,0.96370,n
True,True,0.52266,0.80295,p
True,True,0.22686,0.58586,p
False,True,0.53235,0.69837,n
False,True,0.26734,0.49733,p
True,True,0.56343,0.70886,p
True,True,0.14590,0.96657,n
False,False,0.80040,0.27454,n
False,False,0.65110,0.87891,n
False,False,0.62709,0.17005,n
True,True,0.26423,0.44256,p
True,True,0.17377,0.38273,p
False,False,0.14083,0.01623,n
True,False,0.27954,0.17514,p
False,False,0.55623,0.04436,n
True,False,0.81919,0.17787,n
True,True,0.49873,0.64307,n
True,False,0.74353,0.00138,p
False,True,0.08520,0.17615,p
True,False,0.47600,0.00833,p
False,False,0.10823,0.27810,n
False,True,0.17540,0.73322,n
True,True,0.07796,0.51036,p
True,True,0.72442,0.10500,p
False,False,0.79244,0.04746,n
True,True,0.97916,0.41225,n
True,True,0.37034,0.25233,p
True,True,0.12128,0.87770,p
False,True,0.37820,0.58173,n
True,True,0.62656,0.74735,p
True,True,0.22028,0.63600,p
True,False,0.43598,0.17624,p
False,False,0.85043,0.26817,n
True,True,0.72701,0.21486,p
True,True,0.30172,0.17090,p
False,False,0.62185,0.62547,n
False,False,0.71259,0.32702,n
True,True,0.47906,0.87156,p
False,False,0.89683,0.98495,n
False,True,0.81737,0.22992,p
True,True,0.57873,0.55497,p
False,True,0.66064,0.26990,p
