@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.96864,0.39971,n
True,True,0.18005,0.07390,n
False,False,0.55938,0.99558,p
True,False,0.79740,0.35273,n
False,True,0.89972,0.24313,n
False,True,0.00859,0.88939,p
False,True,0.78150,0.53911,n
True,False,0.19220,0.22137,n
True,True,0.13158,0.48102,n
True,False,0.01873,0.61166,n
False,False,0.36317,0.18266,p
False,True,0.23524,0.27624,n
False,True,0.40121,0.08629,n
False,True,0.19544,0.21984,n
False,True,0.10509,0.72706,n
True,True,0.91449,0.12776,n
True,True,0.87342,0.87014,n
False,True,0.22905,0.12970,n
False,True,0.35251,0.37335,n
False,False,0.69929,0.94851,p
True,False,0.75625,0.17731,n
True,True,0.21205,0.40838,n
True,False,0.66742,0.91127,p
True,True,0.28199,0.88500,p
True,False,0.57694,0.52008,n
True,False,0.91414,0.05908,n
True,True,0.96350,0.31515,n
True,True,0.04540,0.22670,n
True,True,0.80654,0.08785,n
True,False,0.59776,0.97617,p
True,False,0.13299,0.72483,n
False,True,0.18041,0.87996,p
True,False,0.25078,0.87171,p
True,True,0.78403,0.33763,n
False,True,0.62203,0.47779,p
True,True,0.95110,0.87035,n
True,False,0.19814,0.02680,n
False,False,0.94501,0.05875,p
False,False,0.07648,0.66284,p
True,True,0.54441,0.71687,n
False,False,0.32032,0.12778,p
False,False,0.18175,0.79070,n
False,False,0.40569,0.34426,p
True,False,0.23347,0.32788,n
False,True,0.81536,0.63604,n
True,True,0.42906,0.54402,n
False,True,0.66759,0.30948,n
True,True,0.63553,0.56103,n
False,False,0.41277,0.52387,p
True,True,0.20782,0.81921,n
False,False,0.04364,0.38407,n
False,True,0.19590,0.44682,n
True,True,0.10118,0.66959,n
False,False,0.62225,0.41474,p
False,False,0.46165,0.64155,p
True,False,0.65708,0.45599,n
True,True,0.09609,0.58142,n
False,False,0.69461,0.13545,p
False,True,0.73604,0.88201,p
True,False,0.79115,0.54263,n
True,True,0.65453,0.07351,n
True,True,0.04557,0.30646,n
False,False,0.16089,0.26890,n
True,True,0.78443,0.18656,n
False,True,0.27664,0.38090,n
True,False,0.32810,0.76980,p
False,True,0.31005,0.69509,p
True,False,0.39863,0.05528,p
False,False,0.01440,0.51946,p
False,False,0.76703,0.68431,p
True,False,0.95098,0.34517,n
True,True,0.42930,0.60791,n
False,True,0.53833,0.75860,p
True,False,0.48657,0.21647,p
True,True,0.74432,0.05059,n
True,True,0.14662,0.34778,n
False,False,0.67099,0.16981,p
True,True,0.26678,0.05448,n
True,False,0.94234,0.74969,p
True,True,0.53472,0.74535,n
True,True,0.33269,0.33008,n
False,False,0.21540,0.31920,p
False,False,0.53373,0.22826,n
True,True,0.94506,0.10468,n
False,False,0.38614,0.89760,n
False,True,0.79703,0.81847,p
False,False,0.78538,0.94280,n
False,False,0.16111,0.32245,p
False,False,0.23436,0.69300,p
False,True,0.00279,0.97452,p
False,False,0.94392,0.27200,p
True,False,0.05168,0.34094,n
True,False,0.58612,0.52018,p
False,False,0.41175,0.16907,p
True,False,0.41488,0.96331,p
True,False,0.37259,0.45595,p
False,True,0.62727,0.18112,n
False,True,0.03389,0.80423,p
True,False,0.73788,0.62255,p
False,False,0.30483,0.86423,p
True,False,0.09843,0.95227,p
True,False,0.20546,0.34193,n
True,True,0.51747,0.23299,n
False,False,0.90959,0.62548,p
False,False,0.99925,0.43713,n
False,False,0.32935,0.64854,p
True,False,0.01822,0.43916,n
True,False,0.90705,0.53351,n
False,False,0.45009,0.25614,p
True,False,0.55012,0.52329,p
False,True,0.28239,0.88017,p
False,False,0.77841,0.60359,p
False,True,0.16157,0.72534,n
True,False,0.90763,0.88490,p
False,True,0.63422,0.33473,n
False,True,0.19854,0.54984,n
True,False,0.70554,0.52167,n
True,False,0.84043,0.32365,n
True,False,0.29388,0.43994,n
True,False,0.37538,0.52515,p
False,True,0.18277,0.52217,n
False,False,0.28668,0.32598,p
True,True,0.63056,0.50060,n
True,True,0.29154,0.28899,n
False,False,0.23131,0.00640,p
False,False,0.06053,0.54458,p
False,True,0.59740,0.90849,p
True,False,0.71042,0.51468,n
False,False,0.79017,0.90491,p
False,True,0.06804,0.96689,p
False,False,0.10174,0.97586,p
True,True,0.78118,0.46277,n
True,True,0.89343,0.44000,n
False,True,0.65103,0.65868,p
False,False,0.24543,0.86556,p
True,False,0.62066,0.39331,p
False,True,0.83906,0.42601,n
True,False,0.11540,0.87916,n
False,False,0.14110,0.44339,p
False,False,0.55639,0.87595,n
True,False,0.33427,0.32403,n
True,False,0.22081,0.36670,n
False,False,0.39285,0.43442,p
False,False,0.22196,0.02177,p
True,True,0.40533,0.74676,p
True,False,0.72426,0.72631,p
True,False,0.25913,0.02077,n
True,True,0.10693,0.70446,n
True,True,0.58662,0.25416,n
False,True,0.65754,0.56290,p
False,True,0.36705,0.90239,p
True,False,0.60273,0.01149,n
False,True,0.92326,0.68427,n
False,True,0.03619,0.27676,n
False,False,0.29685,0.82315,p
False,True,0.51304,0.86841,p
False,False,0.35089,0.99191,p
False,True,0.59437,0.91157,p
True,False,0.71541,0.33199,n
False,True,0.28201,0.89179,p
False,True,0.19592,0.94304,p
True,True,0.64902,0.38699,n
False,False,0.44673,0.55896,p
True,True,0.93960,0.00175,n
False,True,0.84136,0.52817,n
False,False,0.90224,0.10406,p
True,True,0.96775,0.77855,n
False,False,0.02489,0.94288,p
False,True,0.32311,0.09453,n
True,False,0.48483,0.79196,p
False,True,0.43989,0.14190,n
True,True,0.42802,0.50005,n
True,True,0.78621,0.75139,n
True,True,0.05050,0.51460,n
True,True,0.78355,0.01514,n
True,False,0.29639,0.53185,n
False,False,0.07366,0.84781,p
True,True,0.84203,0.99614,p
False,False,0.26040,0.74185,p
False,False,0.02306,0.46156,p
False,False,0.62530,0.12269,p
True,True,0.90486,0.07373,n
False,True,0.24803,0.03656,n
True,False,0.88384,0.56052,n
False,False,0.06417,0.80445,p
False,True,0.01874,0.12433,n
True,True,0.53480,0.33640,n
False,True,0.33449,0.89785,p
True,True,0.42057,0.19772,n
True,True,0.30145,0.37529,p
False,False,0.16555,0.50514,p
True,False,0.94924,0.49261,n
True,False,0.64691,0.90853,p
True,True,0.62757,0.55238,n
True,True,0.06061,0.55029,n
False,False,0.88698,0.97077,p
True,True,0.60829,0.69626,n
True,False,0.14761,0.52702,n
False,False,0.37465,0.38966,n
False,True,0.37148,0.63717,p
False,True,0.35520,0.21788,n
True,False,0.43383,0.55634,p
False,False,0.72741,0.07641,n
True,False,0.64562,0.35179,n
False,True,0.51455,0.22086,p
True,True,0.48245,0.65237,n
False,True,0.69344,0.20890,n
False,True,0.54979,0.38389,p
False,False,0.03901,0.58821,p
False,False,0.18627,0.14752,p
True,True,0.18637,0.27761,n
True,True,0.46740,0.59917,n
True,True,0.96882,0.33223,n
True,False,0.32999,0.64669,p
False,True,0.27709,0.05069,n
False,False,0.05472,0.53765,p
False,True,0.37049,0.28830,n
False,True,0.27663,0.05252,n
False,False,0.63902,0.64543,p
False,True,0.68417,0.11582,n
True,False,0.46091,0.37059,p
True,False,0.29468,0.76365,p
True,False,0.53283,0.67190,p
True,False,0.51435,0.41897,p
True,False,0.74976,0.00658,n
True,False,0.96206,0.24609,n
False,True,0.45062,0.34565,p
True,True,0.05000,0.29149,p
True,False,0.62468,0.01335,n
True,False,0.83977,0.76571,n
False,True,0.07942,0.83497,n
False,True,0.88290,0.49759,n
False,False,0.74837,0.55753,p
False,False,0.43028,0.10562,n
False,True,0.68535,0.30285,n
False,False,0.58376,0.32482,p
False,True,0.41424,0.90333,p
False,True,0.88151,0.77290,p
True,True,0.41295,0.41518,n
True,False,0.42255,0.26849,n
False,False,0.50302,0.46152,p
False,False,0.15708,0.48176,p
False,False,0.03177,0.96659,p
True,True,0.42973,0.10083,n
False,False,0.79350,0.01782,p
False,False,0.34445,0.23490,p
False,True,0.12769,0.47515,p
False,False,0.89478,0.69474,p
False,True,0.68265,0.91096,p
True,False,0.20519,0.62231,p
True,True,0.89380,0.91508,n
True,False,0.74355,0.16523,p
True,True,0.08487,0.74578,n
True,False,0.64061,0.56849,p
False,True,0.34197,0.16521,n
False,True,0.11696,0.79721,p
False,False,0.18763,0.88987,p
True,False,0.56638,0.81494,p
True,True,0.22102,0.48158,n
False,True,0.08867,0.92128,p
False,False,0.49122,0.58385,p
False,True,0.60757,0.73716,p
True,True,0.76882,0.79307,n
False,False,0.58024,0.95580,p
False,False,0.98320,0.56882,p
False,True,0.00870,0.35194,n
False,False,0.73313,0.97644,p
True,False,0.50057,0.98563,p
True,True,0.47753,0.21692,n
True,False,0.48727,0.70221,p
False,False,0.78351,0.20968,n
False,True,0.92106,0.13243,n
False,True,0.06987,0.47518,p
False,False,0.71058,0.34709,p
False,False,0.20683,0.34458,p
True,False,0.16412,0.61197,n
True,True,0.96592,0.97961,n
True,True,0.69799,0.34059,n
False,False,0.65500,0.36345,p
False,False,0.46417,0.37588,p
False,False,0.76756,0.82264,n
True,True,0.14470,0.06957,n
False,True,0.39704,0.68662,p
True,True,0.29117,0.72153,n
False,True,0.79266,0.24371,n
False,False,0.73807,0.38610,p
False,True,0.15062,0.34997,n
False,False,0.93391,0.90097,p
True,False,0.78144,0.68554,n
True,True,0.43264,0.50053,n
True,False,0.29412,0.16558,n
False,True,0.59963,0.29966,n
False,True,0.44498,0.24654,n
False,False,0.93376,0.82112,p
False,True,0.90581,0.67422,n
True,False,0.07254,0.62034,n
True,True,0.02595,0.79326,p
True,False,0.66887,0.43579,p
False,False,0.20529,0.09308,p
True,True,0.04045,0.31827,n
True,False,0.16195,0.85013,p
False,True,0.86633,0.26044,n
False,False,0.25443,0.33927,p
True,True,0.89772,0.22589,p
False,False,0.15615,0.60681,p
True,False,0.92704,0.59387,n
True,False,0.99923,0.35466,n
False,False,0.93686,0.82408,n
True,True,0.40446,0.82122,n
False,True,0.31596,0.35501,n
True,False,0.36677,0.00150,n
True,False,0.17630,0.26956,p
True,True,0.36988,0.69369,p
False,True,0.64688,0.91426,p
False,False,0.26481,0.54207,p
True,False,0.98930,0.01144,n
True,False,0.63703,0.94823,p
False,False,0.75399,0.36014,p
False,True,0.67811,0.48695,n
True,False,0.93584,0.53372,p
True,True,0.27410,0.57322,n
False,False,0.07427,0.96321,p
False,True,0.11183,0.68424,n
True,True,0.91565,0.35243,n
False,True,0.25433,0.34043,n
True,True,0.36119,0.91432,n
False,True,0.49749,0.46189,p
True,True,0.64858,0.34337,p
False,False,0.05047,0.54044,p
False,True,0.50622,0.28348,n
False,True,0.48678,0.58105,p
True,True,0.57810,0.06848,n
False,False,0.92199,0.27814,n
False,False,0.94708,0.16100,p
False,False,0.02885,0.62305,p
True,False,0.93192,0.69709,p
False,True,0.59737,0.52720,p
False,False,0.19702,0.34939,n
True,False,0.37448,0.60892,p
True,True,0.60530,0.66674,n
True,False,0.78133,0.32141,n
True,False,0.06174,0.40203,n
True,False,0.10666,0.73013,n
True,False,0.41146,0.48893,p
True,True,0.90346,0.61990,n
False,False,0.90422,0.92834,p
False,True,0.80638,0.78787,n
False,True,0.21639,0.41282,n
False,True,0.72082,0.96156,p
True,False,0.42176,0.81691,p
True,True,0.82687,0.18440,n
True,True,0.93936,0.78321,n
False,True,0.28991,0.26162,n
True,True,0.53936,0.74899,n
False,False,0.43138,0.25942,n
True,False,0.73429,0.18981,n
False,False,0.42250,0.12014,p
True,False,0.38480,0.63750,p
False,True,0.21240,0.65307,n
True,True,0.67007,0.39183,n
False,False,0.27857,0.09239,p
True,True,0.46657,0.27254,n
True,False,0.19012,0.49120,p
True,True,0.17878,0.73206,n
False,True,0.39086,0.48701,p
True,True,0.56522,0.91677,n
False,False,0.32548,0.47210,p
False,False,0.81188,0.16183,p
True,False,0.17805,0.82346,p
True,False,0.35460,0.70114,p
True,True,0.93881,0.33041,n
True,False,0.26344,0.31907,n
False,True,0.67466,0.63895,p
True,True,0.62772,0.87314,n
True,False,0.02100,0.81708,p
True,True,0.76952,0.87511,n
True,True,0.87136,0.65488,n
True,True,0.05555,0.99392,n
True,False,0.86068,0.40007,n
True,True,0.51767,0.41287,p
False,True,0.37912,0.84121,p
False,True,0.58149,0.24537,n
True,False,0.53441,0.80680,p
True,False,0.54061,0.27361,p
False,False,0.25664,0.28609,p
True,False,0.32802,0.54346,p
True,False,0.62538,0.28754,n
False,True,0.72742,0.36306,n
True,False,0.16747,0.07934,n
False,True,0.25950,0.72368,p
False,True,0.62131,0.75408,p
False,True,0.09286,0.32339,n
True,True,0.00415,0.38752,n
True,True,0.46945,0.23789,n
False,False,0.91034,0.06100,p
True,True,0.86357,0.54442,n
False,True,0.11730,0.55431,n
True,False,0.27839,0.62832,n
True,True,0.24519,0.90969,n
False,False,0.89481,0.22156,p
True,True,0.26920,0.18137,n
False,True,0.67925,0.20446,n
True,False,0.97081,0.17498,n
False,True,0.52593,0.74426,p
True,False,0.05761,0.41553,n
False,False,0.95865,0.15631,p
False,True,0.13069,0.36867,p
True,False,0.56278,0.51224,p
True,False,0.79529,0.43622,n
True,True,0.27392,0.27795,n
True,True,0.00008,0.64068,n
True,False,0.48717,0.49694,p
False,False,0.42515,0.74181,p
False,False,0.53361,0.43466,n
True,True,0.58515,0.37800,n
False,False,0.06710,0.73333,p
False,False,0.28262,0.85855,p
True,False,0.60284,0.62388,p
True,True,0.93025,0.08012,n
False,True,0.12877,0.87282,p
False,True,0.38688,0.74265,p
True,False,0.63275,0.52280,p
True,False,0.85869,0.41131,n
True,True,0.64953,0.26658,n
False,True,0.18926,0.52348,n
False,False,0.79420,0.18762,p
True,False,0.22695,0.87461,p
False,True,0.39537,0.38383,p
True,True,0.27227,0.99182,n
False,False,0.50639,0.24350,p
True,True,0.91149,0.72333,n
True,True,0.18154,0.97117,n
True,False,0.71627,0.93023,p
False,False,0.80698,0.36674,n
True,True,0.92878,0.29069,n
True,True,0.24971,0.84416,p
False,True,0.71232,0.23723,n
True,False,0.15448,0.89196,p
True,True,0.31372,0.98563,n
True,False,0.80583,0.13430,n
False,True,0.58925,0.82942,p
True,True,0.26234,0.98273,p
True,True,0.10072,0.95093,n
True,True,0.14752,0.30841,n
False,False,0.77221,0.18127,p
False,False,0.88557,0.74223,p
False,False,0.45560,0.03348,p
True,True,0.53206,0.39334,n
False,False,0.51041,0.26703,n
False,True,0.81658,0.39127,n
True,False,0.08298,0.34369,n
True,True,0.44645,0.58554,n
True,True,0.68527,0.38380,n
True,True,0.55042,0.02922,n
False,True,0.53142,0.72699,p
True,False,0.56430,0.67662,p
False,False,0.64683,0.23106,p
True,True,0.18113,0.95884,n
False,False,0.26194,0.23366,p
True,False,0.22914,0.64080,n
False,False,0.77824,0.72373,n
False,True,0.99753,0.91066,p
True,False,0.31759,0.54495,p
False,False,0.34425,0.69088,p
True,True,0.95776,0.36250,n
False,True,0.47454,0.97627,p
True,False,0.86393,0.96147,n
False,False,0.79214,0.40752,p
False,True,0.17436,0.96206,p
False,True,0.42889,0.21367,n
True,False,0.28397,0.61485,n
False,False,0.97705,0.13057,p
True,False,0.79274,0.47248,n
True,False,0.55748,0.84040,p
True,True,0.24219,0.32901,n
True,False,0.19171,0.32833,n
True,False,0.90086,0.61225,n
True,False,0.07338,0.07448,n
True,False,0.65951,0.60251,p
True,True,0.00541,0.79233,n
False,True,0.54029,0.86098,p
True,False,0.79832,0.49660,n
False,False,0.53635,0.93107,p
False,False,0.66113,0.46786,p
True,True,0.91589,0.22879,n
True,False,0.72817,0.60822,n
False,False,0.27024,0.47605,p
False,True,0.40239,0.17594,n
True,False,0.36059,0.87081,p
True,False,0.23944,0.33899,n
True,False,0.06320,0.56574,n
True,True,0.54211,0.91143,n
False,False,0.20117,0.74110,p
True,False,0.39556,0.62595,p
False,False,0.29088,0.98497,p
False,True,0.23680,0.92103,p
False,True,0.70576,0.19574,n
True,False,0.50041,0.79539,p
True,False,0.75143,0.46817,n
False,False,0.81189,0.80895,p
False,True,0.24265,0.35312,n
True,False,0.48828,0.52574,p
True,False,0.90389,0.79200,p
True,True,0.80490,0.23138,n
False,False,0.85410,0.97505,p
False,True,0.78320,0.89920,p
True,True,0.57695,0.96157,p
True,False,0.57682,0.78234,p
False,False,0.36133,0.42347,p
True,False,0.91322,0.71081,n
False,True,0.60681,0.13258,n
False,True,0.71715,0.82479,p
True,False,0.91611,0.35067,n
False,False,0.23862,0.73441,p
True,False,0.84514,0.35014,n
False,True,0.56016,0.15289,n
True,True,0.68621,0.15157,p
False,True,0.57491,0.59531,p
True,False,0.48621,0.08604,n
True,False,0.84129,0.05560,n
True,False,0.41326,0.33949,n
False,True,0.96960,0.28278,n
True,False,0.77609,0.95745,p
False,False,0.59869,0.20557,p
True,True,0.07931,0.04471,n
True,True,0.67591,0.43774,n
False,True,0.78708,0.84433,p
False,True,0.64631,0.51328,n
False,True,0.39045,0.97621,n
True,False,0.45420,0.26046,n
False,True,0.99849,0.38775,n
False,True,0.08226,0.88370,p
True,True,0.76421,0.04822,n
False,True,0.39995,0.68530,p
False,False,0.25650,0.29761,p
True,True,0.38208,0.41089,n
False,True,0.32561,0.24098,n
True,False,0.56543,0.35659,p
True,False,0.63133,0.77126,p
False,False,0.69337,0.45428,p
True,False,0.77979,0.97922,p
True,True,0.56167,0.55329,n
True,False,0.76228,0.24120,n
False,False,0.58833,0.15003,p
False,True,0.87651,0.44530,p
False,True,0.00063,0.74558,p
False,False,0.74493,0.86097,p
False,True,0.22759,0.99765,p
False,False,0.09826,0.01930,p
False,False,0.31053,0.95263,p
False,False,0.47928,0.36702,p
True,True,0.65133,0.33195,n
False,True,0.49613,0.60445,p
False,False,0.84312,0.46467,p
False,True,0.01992,0.96467,n
False,True,0.01881,0.66797,p
False,True,0.12758,0.11637,n
True,False,0.04365,0.42340,n
True,True,0.51032,0.32261,n
False,False,0.89205,0.02179,p
True,True,0.00767,0.09699,p
False,True,0.81414,0.51555,n
True,False,0.19626,0.23320,n
False,True,0.45326,0.97020,p
True,True,0.10114,0.53810,n
True,True,0.68199,0.14088,n
True,False,0.00365,0.95376,p
False,True,0.59513,0.80205,p
True,False,0.04227,0.02557,n
False,False,0.27854,0.17068,p
False,False,0.56945,0.43958,p
True,True,0.28066,0.09215,n
False,False,0.14170,0.67692,p
False,False,0.83486,0.99086,p
True,False,0.49597,0.54679,p
False,False,0.31282,0.49648,p
False,True,0.80278,0.38227,n
False,True,0.70897,0.17171,n
True,False,0.66867,0.00155,n
False,False,0.58092,0.04028,p
False,False,0.76590,0.70746,p
True,True,0.11458,0.19472,n
True,False,0.51794,0.18146,n
True,False,0.05091,0.43508,n
False,True,0.51375,0.03347,n
True,True,0.75028,0.27865,n
True,True,0.49661,0.93092,p
False,False,0.81054,0.29437,n
False,False,0.67200,0.32502,p
False,False,0.02505,0.52279,p
True,False,0.62958,0.65911,p
True,False,0.74094,0.57567,n
True,False,0.48561,0.78371,p
True,True,0.22905,0.76183,p
False,True,0.19218,0.17528,n
False,True,0.01773,0.07293,p
False,False,0.04922,0.17871,p
True,False,0.30475,0.38419,n
True,True,0.86604,0.33932,n
False,True,0.20609,0.47242,n
False,False,0.35199,0.51859,p
True,False,0.10668,0.12058,n
False,True,0.26928,0.60476,n
False,False,0.14659,0.55104,n
False,False,0.91896,0.36356,p
False,True,0.09077,0.52757,n
True,True,0.45047,0.90715,n
False,True,0.48071,0.42205,p
True,True,0.50646,0.95820,n
False,False,0.89233,0.81718,p
False,True,0.76008,0.97121,p
True,True,0.30925,0.03663,n
True,True,0.62371,0.17174,n
False,True,0.85490,0.28327,n
True,True,0.55895,0.84771,n
True,True,0.79296,0.61037,p
False,True,0.29424,0.27731,n
False,True,0.44365,0.97743,p
True,False,0.85730,0.55822,n
False,False,0.63899,0.08251,p
False,False,0.47820,0.50920,p
False,False,0.66010,0.61122,p
False,True,0.56227,0.90177,p
False,True,0.29489,0.79767,p
True,True,0.09472,0.76469,n
True,False,0.59633,0.46427,p
False,False,0.84317,0.89290,p
False,False,0.87080,0.78981,p
False,False,0.11893,0.18784,p
False,True,0.65113,0.40254,n
False,False,0.70370,0.86551,p
False,False,0.81461,0.01423,n
False,True,0.41931,0.88636,p
True,False,0.99502,0.25508,n
False,False,0.81570,0.43260,p
True,False,0.21818,0.48759,n
False,True,0.87265,0.88766,p
True,False,0.81977,0.03141,n
False,True,0.06941,0.37625,n
False,True,0.36092,0.86252,p
True,True,0.81590,0.31455,n
False,False,0.79502,0.68049,p
False,True,0.13055,0.73229,n
False,True,0.97325,0.59009,p
True,True,0.70043,0.40744,n
False,False,0.15161,0.43830,p
False,True,0.48658,0.85504,p
False,False,0.64899,0.17260,n
False,True,0.93676,0.53801,n
False,True,0.77875,0.75697,n
False,False,0.73716,0.54369,p
False,False,0.02148,0.52667,p
False,True,0.50899,0.91078,p
False,True,0.55290,0.99895,p
True,True,0.76701,0.49478,p
True,True,0.14696,0.42518,n
True,False,0.47560,0.49288,p
False,True,0.26233,0.10506,n
True,True,0.40521,0.67983,p
True,True,0.51144,0.07506,n
True,False,0.21784,0.02497,n
True,False,0.38964,0.95345,p
False,False,0.99888,0.72852,p
False,True,0.52987,0.85455,p
True,False,0.22612,0.47008,p
True,False,0.93395,0.50142,n
False,False,0.04993,0.37255,p
False,False,0.69473,0.72676,p
True,False,0.76024,0.43546,n
True,False,0.01914,0.29108,n
False,False,0.47543,0.08458,p
False,False,0.81038,0.93100,p
True,True,0.54412,0.52799,n
True,False,0.09956,0.60822,n
True,True,0.05373,0.17424,n
False,False,0.72362,0.43451,p
False,False,0.54729,0.84758,p
False,False,0.91554,0.99141,p
False,True,0.62630,0.48506,p
True,False,0.13199,0.13701,n
False,True,0.01407,0.00205,n
True,False,0.88675,0.50057,n
False,True,0.13802,0.51045,n
True,False,0.12805,0.25004,n
True,False,0.86292,0.85022,p
True,True,0.37511,0.00382,n
False,False,0.03748,0.85114,p
False,True,0.26741,0.70054,p
True,False,0.49014,0.41461,p
False,True,0.83613,0.26982,p
False,False,0.15022,0.61621,p
False,True,0.03021,0.67856,p
False,False,0.65374,0.32969,p
True,True,0.55808,0.99832,n
False,True,0.56980,0.69591,p
True,True,0.51241,0.33625,n
False,True,0.09461,0.65492,n
True,False,0.94332,0.71732,p
True,True,0.26116,0.53558,n
False,False,0.74958,0.93879,p
False,False,0.44307,0.75516,p
False,False,0.87168,0.58583,p
False,False,0.50106,0.33995,n
False,True,0.93274,0.66309,p
False,False,0.72420,0.59931,p
True,True,0.86855,0.08910,p
True,True,0.46294,0.42262,p
True,True,0.71441,0.93795,n
True,True,0.28862,0.31205,p
False,True,0.40558,0.56884,p
False,True,0.01350,0.43567,n
False,False,0.80226,0.45964,p
False,True,0.47619,0.07426,n
True,False,0.78097,0.79284,p
True,True,0.24622,0.66629,n
True,False,0.75697,0.11987,n
True,False,0.60120,0.55569,p
True,False,0.62592,0.90478,p
False,True,0.00079,0.50784,p
True,True,0.97659,0.38312,n
False,False,0.98029,0.52783,p
True,True,0.16780,0.32227,n
False,False,0.98073,0.26015,p
False,False,0.15933,0.48524,p
True,True,0.18757,0.30642,n
False,False,0.83339,0.86782,p
False,True,0.16544,0.67976,p
True,True,0.15832,0.81160,n
False,False,0.63395,0.95759,p
False,True,0.14716,0.66687,p
True,True,0.71951,0.28094,n
False,True,0.56656,0.88794,p
True,True,0.65980,0.08609,n
True,False,0.68670,0.46123,n
False,False,0.19142,0.70124,p
False,True,0.71884,0.52834,n
True,True,0.70648,0.35154,n
True,False,0.40892,0.44735,p
True,False,0.05642,0.03322,n
False,True,0.85489,0.92446,p
True,False,0.12872,0.89414,p
False,False,0.16897,0.65340,p
True,False,0.41916,0.07991,p
True,False,0.37661,0.03841,n
True,False,0.25640,0.05158,n
True,True,0.01033,0.96260,n
True,True,0.96294,0.74550,p
True,True,0.61049,0.07349,n
False,False,0.99432,0.03653,p
False,False,0.65233,0.13249,p
False,False,0.21992,0.45729,p
False,False,0.81922,0.97248,p
True,False,0.24693,0.53097,p
False,True,0.47395,0.85292,n
False,False,0.15983,0.70612,p
False,True,0.18084,0.09444,n
False,False,0.31572,0.58816,p
True,False,0.78467,0.66381,n
True,True,0.37343,0.89200,n
False,False,0.86306,0.39354,p
False,True,0.19987,0.92256,p
False,True,0.85736,0.63028,n
True,True,0.06469,0.91624,n
False,False,0.34903,0.05799,n
False,False,0.01766,0.87353,p
True,False,0.29625,0.10078,p
True,True,0.02640,0.52843,n
False,True,0.38583,0.78481,p
False,False,0.92741,0.46391,p
False,False,0.02071,0.02601,n
False,False,0.96586,0.96914,p
False,True,0.43673,0.94930,p
True,False,0.94086,0.96157,p
False,False,0.69010,0.08245,p
True,False,0.44724,0.64461,p
False,True,0.79167,0.05049,n
True,True,0.66430,0.83398,p
False,False,0.74807,0.06646,p
False,False,0.84555,0.60247,p
False,True,0.45689,0.73753,p
True,False,0.08867,0.97138,n
True,True,0.93128,0.86621,p
True,False,0.15888,0.06528,n
True,False,0.26877,0.96971,p
False,False,0.77664,0.92711,p
False,False,0.61115,0.49995,p
False,False,0.23214,0.20927,p
True,False,0.75184,0.63862,n
True,True,0.80664,0.59313,n
True,True,0.34227,0.40973,n
True,False,0.55298,0.29386,p
False,False,0.78136,0.69725,p
True,False,0.50536,0.22574,n
False,True,0.26623,0.08708,n
False,False,0.59802,0.54278,p
True,False,0.04077,0.18233,n
False,False,0.56482,0.35108,p
False,False,0.33353,0.71165,p
False,False,0.50558,0.40935,n
True,True,0.29763,0.96439,n
True,True,0.79522,0.99008,n
True,False,0.30856,0.07789,p
True,False,0.88926,0.71914,n
False,False,0.82379,0.04710,p
False,False,0.64912,0.72770,p
False,False,0.82883,0.12453,p
True,False,0.59174,0.32432,p
False,False,0.45241,0.83784,p
False,True,0.48112,0.35019,p
False,False,0.38665,0.42250,n
False,True,0.40341,0.54098,p
False,False,0.23904,0.99738,p
False,False,0.89692,0.50836,p
False,False,0.63806,0.27908,p
True,False,0.52307,0.18435,n
False,True,0.76212,0.56680,n
False,False,0.97425,0.62523,n
False,True,0.16906,0.96912,p
False,True,0.93998,0.44623,n
False,True,0.23035,0.09637,p
True,False,0.57306,0.22877,n
False,True,0.13215,0.51598,n
False,False,0.75225,0.17032,p
False,False,0.84984,0.69633,p
False,True,0.72309,0.06869,p
True,True,0.05121,0.04589,n
False,False,0.05768,0.35199,p
False,False,0.52765,0.93436,p
True,False,0.58337,0.05812,n
False,True,0.44218,0.06929,p
False,True,0.27634,0.91967,p
True,True,0.34966,0.63303,p
True,False,0.62266,0.23972,n
False,False,0.58577,0.59181,p
False,False,0.25927,0.20821,p
False,True,0.66807,0.86567,p
True,True,0.98462,0.93405,n
False,True,0.90052,0.47004,n
False,False,0.36563,0.82712,p
False,False,0.96810,0.49819,p
True,False,0.88958,0.59137,n
False,True,0.46121,0.56601,p
False,True,0.16933,0.11668,n
True,False,0.60233,0.32504,n
False,True,0.65211,0.99857,p
True,True,0.17230,0.32668,n
False,True,0.75773,0.89257,p
True,True,0.29521,0.09797,n
True,True,0.18089,0.17998,p
False,True,0.17560,0.50078,n
True,False,0.07114,0.18231,n
True,True,0.80514,0.63387,p
True,False,0.58471,0.02108,n
False,True,0.11205,0.78060,p
True,True,0.61034,0.82767,n
True,True,0.59594,0.14026,n
True,False,0.08319,0.97367,p
False,True,0.63406,0.61549,p
True,False,0.66072,0.34609,n
False,True,0.32393,0.23453,n
True,True,0.15831,0.61794,n
False,False,0.31691,0.17649,p
True,True,0.02995,0.83919,n
False,True,0.77543,0.91036,p
False,True,0.34399,0.77876,p
True,True,0.96979,0.77484,n
True,True,0.41289,0.32489,p
True,False,0.48026,0.96935,p
False,False,0.59688,0.83661,p
True,True,0.50671,0.61782,n
True,False,0.56519,0.37273,p
