@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,False,0.69633,0.69802,n
False,True,0.78004,0.69466,p
True,False,0.26114,0.10800,p
False,False,0.77661,0.97264,n
True,True,0.46971,0.14889,p
False,True,0.16338,0.03851,n
True,False,0.44460,0.22568,p
False,False,0.99482,0.68794,n
False,False,0.58174,0.67627,n
False,True,0.08353,0.93995,n
False,False,0.75565,0.31135,n
False,True,0.78555,0.58502,n
True,False,0.46005,0.90249,n
True,True,0.43991,0.72896,p
False,True,0.00934,0.47539,p
False,True,0.62565,0.52907,n
False,False,0.92056,0.67050,n
True,False,0.81776,0.31985,p
False,False,0.61800,0.13143,n
False,False,0.13805,0.91076,n
False,True,0.20809,0.99675,n
False,False,0.60007,0.07314,n
True,True,0.62528,0.69899,p
True,False,0.79320,0.55527,p
True,True,0.09941,0.68069,p
False,False,0.98365,0.52263,n
False,False,0.60441,0.47342,n
False,False,0.01389,0.33876,n
False,False,0.46237,0.04596,n
False,False,0.25334,0.80448,n
True,True,0.46825,0.82316,p
False,True,0.71689,0.76883,p
True,True,0.89204,0.66580,p
True,False,0.38504,0.43505,n
True,True,0.64299,0.21568,p
False,False,0.67400,0.91688,n
True,True,0.81269,0.86881,p
True,True,0.54091,0.97177,p
True,True,0.86448,0.54668,p
True,True,0.40632,0.09915,p
False,False,0.91070,0.32614,n
True,False,0.01697,0.34993,p
False,True,0.27593,0.67431,n
False,False,0.85033,0.37278,n
False,True,0.56078,0.58672,n
True,False,0.38798,0.19140,p
False,True,0.31347,0.22549,p
True,False,0.62314,0.55126,n
True,False,0.64408,0.99293,n
True,True,0.53926,0.20236,p
True,True,0.74180,0.98779,p
True,True,0.55785,0.93331,p
True,True,0.97173,0.21934,p
False,False,0.44671,0.92063,n
False,False,0.77522,0.17974,p
False,True,0.90982,0.57107,p
False,False,0.40919,0.69300,n
True,True,0.29716,0.59635,p
False,True,0.25596,0.89924,n
True,True,0.40031,0.20119,p
False,True,0.88219,0.75792,p
True,True,0.53445,0.76250,p
True,True,0.77022,0.24850,p
True,False,0.76017,0.57702,p
True,True,0.59730,0.67129,n
True,False,0.60985,0.98505,n
False,True,0.44867,0.18948,p
True,True,0.01161,0.20066,p
True,True,0.05943,0.45606,p
True,False,0.59924,0.19162,p
True,True,0.59554,0.14641,p
False,False,0.30448,0.72043,n
True,True,0.43772,0.03038,p
True,True,0.12623,0.97885,p
False,True,0.09533,0.51293,n
False,False,0.38039,0.43820,n
True,False,0.76423,0.75427,n
False,False,0.97681,0.19067,n
True,False,0.08438,0.91846,n
True,False,0.18058,0.21144,p
True,False,0.08713,0.06747,p
False,False,0.98206,0.14760,n
False,True,0.20810,0.51367,p
True,True,0.88244,0.85788,p
False,True,0.12869,0.48631,p
True,False,0.86059,0.65837,p
False,True,0.96170,0.58135,p
True,False,0.43206,0.66382,n
True,True,0.18638,0.00842,p
True,False,0.60607,0.96882,n
True,True,0.93873,0.16320,p
True,True,0.59647,0.69239,p
False,False,0.74429,0.22788,n
False,True,0.35076,0.67116,n
False,False,0.53620,0.69310,p
False,False,0.23999,0.51172,n
True,False,0.68418,0.58290,n
True,False,0.09097,0.02779,p
True,True,0.63884,0.51409,p
True,True,0.54070,0.21424,p
True,False,0.48220,0.57903,n
False,True,0.66882,0.61405,n
False,True,0.17290,0.02583,n
True,False,0.33630,0.59128,n
False,False,0.33042,0.17775,n
False,True,0.67678,0.55264,n
True,True,0.50033,0.06552,p
True,True,0.75398,0.89164,p
True,False,0.03439,0.96830,n
True,False,0.54161,0.36756,n
False,False,0.52884,0.10708,n
False,False,0.70579,0.53874,n
False,True,0.77360,0.04704,p
False,False,0.90696,0.19817,n
False,False,0.74401,0.44430,n
False,False,0.93210,0.44624,n
True,False,0.14251,0.12376,p
True,True,0.58845,0.03996,p
False,True,0.35263,0.86117,n
True,True,0.20435,0.95084,p
False,True,0.04024,0.56064,p
False,True,0.88377,0.03992,p
True,True,0.00285,0.33280,n
True,True,0.37227,0.66189,p
True,False,0.12672,0.01256,p
False,True,0.84653,0.82202,n
False,False,0.16224,0.27712,n
False,True,0.88927,0.71858,p
True,True,0.80699,0.24854,p
True,False,0.54777,0.25509,n
False,True,0.11534,0.36298,p
False,False,0.15017,0.73922,n
True,False,0.93979,0.09375,p
True,False,0.05899,0.61167,p
False,False,0.35674,0.38732,n
True,True,0.90358,0.02235,p
True,False,0.81680,0.20560,n
False,False,0.93308,0.86170,n
True,False,0.17470,0.81590,n
True,False,0.49857,0.67129,n
True,True,0.69912,0.33589,p
False,False,0.12421,0.27752,n
False,False,0.22580,0.30825,n
False,True,0.69752,0.54878,p
False,False,0.18303,0.51795,n
True,False,0.12728,0.96202,p
False,False,0.78806,0.64337,n
True,False,0.42703,0.75911,n
True,False,0.49248,0.81138,n
False,False,0.93983,0.69124,n
True,True,0.56326,0.00481,n
True,True,0.59845,0.61885,p
True,True,0.32039,0.73650,p
True,True,0.34794,0.34020,p
True,False,0.02349,0.05010,p
True,False,0.65584,0.18317,p
True,True,0.73524,0.22504,p
False,True,0.13530,0.26852,p
False,True,0.57417,0.53170,n
True,True,0.35828,0.07125,p
True,True,0.10920,0.68962,p
True,True,0.81621,0.75050,p
True,False,0.41416,0.70295,p
False,True,0.83169,0.22800,p
False,False,0.73939,0.14107,n
False,True,0.67946,0.48613,p
False,False,0.80722,0.98142,n
True,True,0.47439,0.41896,p
True,True,0.73413,0.17262,p
True,True,0.60288,0.24499,p
False,False,0.97131,0.50468,n
True,False,0.35868,0.63955,n
True,True,0.53589,0.89062,p
False,False,0.33966,0.64554,n
True,False,0.69174,0.36175,p
False,False,0.76162,0.01727,n
True,True,0.47623,0.79917,p
True,False,0.37743,0.84174,n
True,True,0.12764,0.31313,p
False,False,0.68167,0.87652,n
True,False,0.92251,0.50246,p
True,False,0.70631,0.95474,n
True,True,0.24151,0.81936,n
True,False,0.26211,0.17480,p
False,False,0.99484,0.89080,n
True,False,0.49245,0.06886,p
False,True,0.69230,0.75358,n
True,False,0.44223,0.04027,p
True,False,0.92996,0.94583,n
True,True,0.42700,0.88354,p
True,False,0.22493,0.78644,n
True,False,0.16064,0.97362,n
False,True,0.19877,0.40509,p
True,True,0.54299,0.66705,p
True,True,0.42604,0.84126,p
True,True,0.70144,0.61411,p
True,False,0.17037,0.78262,p
True,True,0.30328,0.53933,n
True,True,0.91102,0.19842,p
False,False,0.24578,0.38001,n
True,True,0.37452,0.39760,n
True,True,0.23290,0.15473,p
False,False,0.26180,0.84666,n
True,True,0.55844,0.00843,n
True,False,0.72794,0.25721,n
True,True,0.90315,0.06978,p
True,False,0.57577,0.20997,p
True,True,0.81938,0.77262,p
True,False,0.29424,0.96753,n
True,False,0.55353,0.46190,n
True,False,0.35059,0.71033,n
True,True,0.12834,0.47697,p
False,False,0.41658,0.47919,n
False,True,0.62115,0.31662,n
False,False,0.23223,0.64616,n
False,False,0.23690,0.49326,n
False,True,0.06124,0.60828,p
True,True,0.88176,0.25276,p
True,True,0.12601,0.33761,p
False,False,0.32934,0.16970,n
True,False,0.10404,0.29947,p
False,True,0.84226,0.98219,n
False,False,0.66846,0.49887,n
True,True,0.83724,0.90430,p
True,False,0.13305,0.74210,p
False,False,0.50441,0.24740,n
True,False,0.38988,0.60352,n
False,False,0.16794,0.13483,n
False,True,0.93229,0.00035,p
False,True,0.13286,0.35784,p
True,False,0.10428,0.09456,p
False,False,0.79553,0.81470,n
True,False,0.21293,0.47461,p
False,True,0.12786,0.29912,p
True,False,0.99731,0.99690,n
True,True,0.65363,0.06472,p
True,True,0.44362,0.29458,p
False,False,0.38883,0.80736,n
False,False,0.05253,0.00800,n
True,False,0.12436,0.86166,p
True,True,0.65955,0.83685,p
False,False,0.77417,0.94746,n
False,True,0.71375,0.73840,p
False,False,0.12906,0.47023,n
False,True,0.10621,0.87540,n
False,True,0.26640,0.52912,n
True,False,0.94522,0.72433,n
True,False,0.02037,0.05521,p
False,True,0.90127,0.76969,p
False,True,0.39052,0.46333,n
False,False,0.99460,0.06788,n
True,False,0.80954,0.31127,p
False,False,0.20727,0.73067,n
True,False,0.89297,0.99548,n
False,True,0.37552,0.60503,n
False,True,0.01378,0.12619,p
False,True,0.77248,0.40456,p
True,True,0.39838,0.24606,p
True,True,0.10817,0.65597,p
True,False,0.16384,0.88372,n
True,False,0.75242,0.97058,n
False,True,0.92586,0.86292,n
False,True,0.57315,0.65536,p
True,True,0.98401,0.62180,p
True,True,0.19394,0.02876,p
False,True,0.34486,0.77711,n
True,True,0.00951,0.19514,p
False,False,0.11850,0.92970,n
False,False,0.17536,0.03830,n
True,True,0.01000,0.77351,p
True,True,0.48358,0.98183,p
False,False,0.08816,0.83300,n
False,True,0.22531,0.80756,n
True,False,0.38519,0.29874,n
False,True,0.65732,0.21785,p
True,False,0.89390,0.25807,p
False,False,0.75010,0.51618,n
False,True,0.04435,0.54637,p
True,False,0.86398,0.15129,p
False,False,0.09435,0.03950,n
True,True,0.11247,0.67155,n
True,False,0.98942,0.01244,p
False,False,0.49515,0.53749,n
False,True,0.47599,0.39735,n
True,False,0.26646,0.27866,p
True,True,0.73751,0.77252,p
True,False,0.18989,0.53848,p
True,False,0.89232,0.88211,n
True,True,0.59002,0.41700,p
False,False,0.53155,0.37487,n
True,True,0.08970,0.87603,p
False,True,0.87118,0.00102,p
False,False,0.62616,0.77603,n
False,False,0.97061,0.76202,n
False,True,0.55949,0.29204,n
True,True,0.09035,0.93001,p
True,False,0.64128,0.77765,n
False,False,0.43863,0.82866,n
True,False,0.39195,0.58222,n
False,False,0.08549,0.16477,n
True,False,0.81788,0.36359,p
False,True,0.26838,0.11425,p
True,True,0.95107,0.07451,p
True,False,0.45420,0.40113,n
True,False,0.37227,0.28346,p
False,False,0.58523,0.11944,n
False,True,0.61862,0.58864,n
False,True,0.82209,0.95346,n
False,False,0.09911,0.80141,n
False,True,0.87837,0.87769,n
False,True,0.16197,0.42775,p
True,False,0.96973,0.39053,p
True,True,0.26847,0.99413,p
True,False,0.26669,0.83917,n
True,True,0.75210,0.04234,p
False,True,0.77906,0.78413,n
False,False,0.25078,0.66635,n
True,False,0.59979,0.78027,n
False,True,0.00234,0.71116,n
False,True,0.71044,0.67844,n
False,True,0.07687,0.85190,n
True,True,0.42190,0.21132,p
False,False,0.59041,0.66245,n
False,True,0.52514,0.34864,n
True,True,0.21207,0.54810,n
False,True,0.90518,0.74739,n
False,True,0.23287,0.26121,p
True,True,0.91361,0.66247,n
True,True,0.58250,0.97246,p
False,False,0.99032,0.63348,p
False,True,0.54236,0.56130,p
False,False,0.64865,0.89565,n
False,False,0.62153,0.77963,n
True,True,0.59420,0.83272,p
False,False,0.09312,0.95743,n
False,True,0.01047,0.60417,n
False,False,0.42372,0.31996,n
False,True,0.47023,0.54895,n
False,False,0.22295,0.02199,p
False,False,0.42594,0.95316,n
False,False,0.38079,0.77190,p
False,True,0.76315,0.76081,n
False,False,0.01486,0.93215,n
True,False,0.29292,0.25131,p
True,False,0.79498,0.90567,n
True,False,0.07610,0.29201,p
True,False,0.35664,0.90693,n
False,False,0.16086,0.95153,n
True,False,0.83671,0.83667,n
False,True,0.24834,0.83359,n
True,True,0.18356,0.13444,n
False,True,0.81557,0.71821,p
False,False,0.93835,0.47819,n
True,False,0.61509,0.77197,n
False,False,0.37004,0.87549,n
True,True,0.72185,0.64332,p
True,False,0.67124,0.08995,p
False,True,0.87412,0.17115,p
True,False,0.68997,0.53181,p
False,False,0.99708,0.18099,n
False,True,0.33306,0.59310,n
True,True,0.06170,0.01864,p
False,False,0.33986,0.94634,n
True,True,0.82095,0.41239,p
True,False,0.66852,0.69239,n
False,False,0.67902,0.67044,n
False,False,0.27896,0.23732,n
True,True,0.45250,0.99165,p
True,True,0.35467,0.42116,p
False,True,0.45661,0.60354,n
True,False,0.96868,0.26309,p
False,False,0.41685,0.80980,n
False,False,0.05759,0.34340,n
True,True,0.21889,0.06393,p
False,False,0.70211,0.16169,n
False,False,0.24205,0.35910,n
True,False,0.14351,0.78329,n
True,False,0.60546,0.74595,p
True,True,0.51005,0.26481,p
False,True,0.83363,0.67432,p
True,False,0.00440,0.83923,n
False,True,0.42065,0.66753,n
True,False,0.50216,0.92030,n
False,True,0.08453,0.77897,n
False,False,0.95499,0.16158,n
True,True,0.95557,0.76886,p
False,False,0.88166,0.66883,n
True,False,0.39687,0.50383,n
True,True,0.29811,0.38285,p
True,False,0.63853,0.10883,p
False,False,0.73852,0.53604,n
True,False,0.57493,0.95632,p
False,False,0.01998,0.99142,n
False,False,0.71130,0.00157,p
True,False,0.87650,0.67775,p
False,True,0.07231,0.76431,n
True,False,0.48091,0.20149,p
True,False,0.41958,0.02289,p
False,True,0.67986,0.49447,p
True,True,0.35710,0.46976,p
False,True,0.86803,0.74046,p
False,False,0.74019,0.33819,n
False,True,0.09721,0.23758,n
True,False,0.08480,0.30619,p
True,True,0.30044,0.72641,p
True,False,0.13015,0.52990,p
True,True,0.30901,0.88599,p
True,True,0.23860,0.04560,n
True,True,0.69811,0.59908,p
True,False,0.66308,0.98293,n
False,False,0.40549,0.20769,n
True,False,0.69671,0.07143,p
False,False,0.07560,0.13891,n
True,False,0.06055,0.90334,n
False,True,0.01234,0.66242,n
False,True,0.58109,0.29318,n
False,False,0.29682,0.38276,n
False,True,0.81708,0.53325,p
False,True,0.85113,0.31141,p
True,False,0.64313,0.95206,n
True,True,0.12547,0.57847,n
True,True,0.55000,0.17381,p
False,False,0.58715,0.36919,n
False,True,0.69487,0.45782,p
False,True,0.63006,0.56967,n
True,False,0.59720,0.17033,p
False,True,0.58355,0.90703,n
False,False,0.55716,0.34020,n
True,False,0.39629,0.82271,n
True,True,0.63964,0.68479,p
False,True,0.22464,0.13655,p
False,False,0.95258,0.75416,n
False,True,0.70091,0.27067,p
False,True,0.28901,0.26076,p
False,True,0.60182,0.18966,p
True,False,0.70250,0.74754,n
False,False,0.73261,0.77908,n
True,False,0.37505,0.42174,n
False,True,0.50897,0.72945,n
False,True,0.78112,0.51109,p
True,True,0.69840,0.11530,n
False,True,0.65178,0.25965,p
False,True,0.84806,0.49600,n
True,True,0.90337,0.20541,p
True,False,0.37750,0.70762,n
True,True,0.04082,0.83644,p
True,True,0.53589,0.29983,p
True,True,0.13792,0.68811,p
False,False,0.01740,0.37628,p
True,True,0.83264,0.63953,p
False,True,0.02485,0.22067,p
False,False,0.27009,0.85481,n
True,True,0.86878,0.22095,p
True,True,0.88250,0.09421,p
True,False,0.43387,0.18240,p
True,False,0.13120,0.64886,p
True,True,0.32015,0.95044,p
True,True,0.05087,0.69813,p
True,True,0.18746,0.62762,p
True,True,0.53843,0.64173,p
True,False,0.37635,0.17009,p
True,True,0.09262,0.91612,p
True,False,0.68934,0.25966,p
True,True,0.30273,0.01440,p
True,False,0.42976,0.88416,n
True,False,0.21006,0.92453,n
True,False,0.00032,0.60261,n
True,False,0.97514,0.71803,n
False,True,0.36364,0.92477,n
False,False,0.40338,0.21282,n
True,False,0.43163,0.28246,n
False,True,0.93922,0.64297,n
True,True,0.74056,0.06663,p
True,True,0.93455,0.00742,p
True,False,0.75194,0.87374,n
False,False,0.15211,0.14849,n
True,True,0.56385,0.23392,p
False,True,0.25934,0.86449,n
True,True,0.51375,0.63140,n
False,True,0.45540,0.64938,p
False,False,0.24934,0.43788,n
True,True,0.74067,0.41634,p
True,True,0.59178,0.38507,p
True,True,0.76755,0.81187,p
True,True,0.01803,0.69722,p
False,False,0.91854,0.30212,n
True,True,0.88850,0.03744,n
True,False,0.56500,0.90614,n
False,True,0.70648,0.73041,n
False,True,0.91784,0.78313,n
False,True,0.30314,0.43183,p
False,True,0.47127,0.62553,n
False,False,0.94711,0.13713,n
False,True,0.59569,0.88032,p
True,True,0.58961,0.05654,p
True,False,0.31016,0.35824,p
False,True,0.00597,0.21166,p
False,True,0.70602,0.95516,n
True,True,0.34352,0.22120,n
False,False,0.35461,0.92597,n
True,False,0.99904,0.59663,n
False,False,0.63446,0.86052,n
True,True,0.63418,0.81836,n
True,True,0.26094,0.08723,n
True,False,0.98601,0.81293,n
True,True,0.51945,0.37985,p
False,False,0.59424,0.87336,n
False,True,0.38413,0.27169,p
False,True,0.66922,0.43365,p
True,True,0.39164,0.18370,p
True,False,0.87935,0.72886,p
True,True,0.04574,0.00902,p
True,True,0.47506,0.47305,p
False,True,0.71497,0.51226,n
False,False,0.36887,0.49929,n
False,True,0.80186,0.00715,p
True,True,0.33479,0.75625,n
True,False,0.14468,0.28633,p
False,False,0.85655,0.65340,n
True,True,0.50309,0.25854,n
False,True,0.40273,0.88306,n
True,False,0.72466,0.42248,p
True,True,0.49235,0.88483,p
True,False,0.20549,0.65468,p
False,True,0.45202,0.30232,n
False,True,0.27496,0.57245,p
False,False,0.44916,0.54447,n
True,False,0.32941,0.52382,n
False,True,0.50416,0.64544,n
False,True,0.89061,0.27306,p
True,True,0.37062,0.81901,n
False,False,0.13640,0.20064,n
False,True,0.05113,0.82859,n
True,False,0.01578,0.44238,p
False,False,0.53591,0.91140,n
False,True,0.92684,0.51952,p
False,False,0.66327,0.66563,n
True,True,0.67569,0.89792,p
False,True,0.02170,0.88191,n
False,False,0.08002,0.42636,n
False,False,0.74096,0.79501,n
True,True,0.96229,0.61137,p
True,True,0.40475,0.19743,p
True,False,0.97923,0.41636,p
True,False,0.26186,0.12245,p
True,True,0.23085,0.24282,p
False,True,0.54990,0.90949,n
True,True,0.59041,0.38530,p
False,True,0.05694,0.96328,p
True,False,0.21364,0.87548,n
False,True,0.88589,0.72613,p
True,True,0.10777,0.62579,p
False,False,0.76000,0.34803,n
False,False,0.35695,0.06676,n
True,False,0.10132,0.35036,p
False,False,0.01274,0.41368,n
True,False,0.53393,0.64493,n
False,True,0.88767,0.00532,n
False,False,0.37291,0.85527,n
False,False,0.85062,0.54229,n
False,True,0.72285,0.24223,p
False,True,0.25069,0.85626,n
True,False,0.86156,0.87683,n
False,True,0.38850,0.10180,p
False,False,0.47769,0.05715,n
False,False,0.00545,0.30036,n
True,True,0.22623,0.13168,p
True,True,0.45318,0.80128,p
True,True,0.23022,0.98973,p
True,False,0.88460,0.75375,n
False,False,0.35168,0.56073,n
True,False,0.93269,0.18598,p
False,True,0.81857,0.12012,p
True,True,0.14848,0.27091,p
False,False,0.37836,0.97484,n
True,True,0.47634,0.36622,p
False,True,0.41674,0.70697,n
False,False,0.19795,0.33516,n
True,True,0.78427,0.81459,p
False,True,0.89524,0.01944,p
False,False,0.84392,0.40509,n
False,True,0.64954,0.83566,n
False,True,0.71922,0.47280,p
False,False,0.89001,0.51235,n
False,True,0.73166,0.70626,p
True,False,0.27200,0.95353,n
False,True,0.06207,0.01779,p
False,False,0.03770,0.20404,p
True,True,0.95464,0.40083,p
True,False,0.01511,0.96564,n
False,False,0.75575,0.27252,n
False,True,0.96295,0.65139,p
False,False,0.28485,0.74661,n
True,False,0.24970,0.94869,n
True,True,0.79812,0.23798,p
True,False,0.08435,0.56907,p
False,False,0.87775,0.23660,n
True,True,0.80618,0.83946,p
True,True,0.52108,0.30638,p
False,True,0.72716,0.15595,p
False,False,0.97418,0.13287,n
True,True,0.52958,0.29475,p
True,False,0.28105,0.23676,p
False,False,0.37497,0.65177,n
True,True,0.45952,0.05413,p
False,False,0.18318,0.99328,n
False,False,0.56217,0.79551,n
True,True,0.19855,0.15502,p
True,False,0.86601,0.96194,p
False,True,0.03508,0.35623,p
False,False,0.20593,0.80971,n
True,True,0.15354,0.50608,p
False,False,0.75855,0.31532,n
False,False,0.14140,0.03280,n
False,True,0.08058,0.57279,p
False,True,0.50968,0.20131,n
False,False,0.49502,0.70540,n
True,True,0.01805,0.63244,p
True,True,0.44986,0.78774,p
True,False,0.15292,0.72403,p
True,True,0.29817,0.12707,p
True,True,0.29523,0.65949,p
False,True,0.61407,0.70422,n
True,False,0.78974,0.72035,p
False,False,0.35393,0.38183,n
True,True,0.91684,0.54905,p
False,False,0.30544,0.45683,n
True,False,0.24320,0.42391,p
False,False,0.23232,0.83243,p
True,True,0.99561,0.08678,p
True,True,0.74537,0.54131,p
True,True,0.92401,0.10659,p
True,False,0.20601,0.96511,n
True,False,0.26729,0.75588,n
True,True,0.67939,0.83252,p
True,True,0.46802,0.46471,p
True,False,0.94688,0.29693,p
False,True,0.43763,0.76827,n
False,True,0.17718,0.20257,p
False,False,0.70738,0.42905,n
False,False,0.39873,0.77118,n
False,True,0.59998,0.67355,n
False,False,0.11926,0.44017,n
False,True,0.91902,0.60621,p
False,False,0.93760,0.23273,n
True,False,0.10987,0.84737,n
False,True,0.81586,0.61064,p
False,False,0.77581,0.23101,n
False,True,0.20049,0.23941,n
False,True,0.48804,0.63880,n
False,False,0.07720,0.77245,n
False,True,0.04437,0.05251,p
True,False,0.57653,0.71429,n
True,True,0.80754,0.33552,p
True,True,0.36191,0.16922,p
False,True,0.51206,0.21851,p
False,True,0.43701,0.37366,n
True,False,0.38376,0.94384,n
False,True,0.25581,0.37228,p
False,True,0.55894,0.61819,p
False,False,0.36794,0.73194,n
True,True,0.80489,0.24027,p
False,True,0.75256,0.19852,p
False,False,0.46138,0.10204,n
True,True,0.96898,0.62485,p
False,False,0.04693,0.75151,n
False,False,0.03347,0.88271,n
False,False,0.03443,0.33984,n
True,True,0.44288,0.57958,p
False,True,0.76192,0.18304,p
True,False,0.75820,0.10141,p
False,True,0.49643,0.25387,n
True,True,0.66842,0.42488,p
False,False,0.96811,0.20802,n
True,False,0.05212,0.64303,p
True,False,0.92951,0.69686,p
True,True,0.97406,0.72644,p
True,True,0.04487,0.80747,n
False,True,0.17732,0.40101,n
False,False,0.48111,0.78355,p
False,True,0.15958,0.28423,p
False,True,0.25037,0.66179,p
True,True,0.82603,0.16253,p
False,True,0.27552,0.73721,n
True,False,0.90948,0.88802,n
False,True,0.00882,0.78583,n
False,False,0.48245,0.55020,n
False,True,0.17612,0.20067,p
True,True,0.94645,0.32258,p
True,True,0.67297,0.63321,p
True,False,0.90643,0.61016,p
True,True,0.83604,0.47058,p
False,False,0.48793,0.46553,p
True,False,0.34935,0.49089,n
True,False,0.89643,0.10171,p
False,True,0.74024,0.61899,p
True,False,0.65998,0.63656,n
True,True,0.66120,0.00598,p
False,True,0.88822,0.85641,n
True,True,0.20727,0.02562,p
True,True,0.60303,0.09581,p
False,True,0.42439,0.93584,n
True,False,0.98478,0.44266,p
False,False,0.26961,0.85693,n
True,False,0.25118,0.80393,n
True,False,0.39596,0.40056,n
False,False,0.41208,0.97556,n
True,True,0.07431,0.72132,p
False,False,0.45544,0.23972,n
True,True,0.58754,0.93911,p
True,False,0.82361,0.67581,n
True,False,0.28017,0.41106,n
False,True,0.00697,0.84881,n
True,False,0.56847,0.65649,n
False,False,0.32236,0.77341,n
True,False,0.17257,0.83715,n
False,False,0.64043,0.34098,n
True,False,0.53821,0.77721,n
True,True,0.89111,0.79374,p
True,False,0.30921,0.82684,n
True,False,0.10908,0.62096,p
True,False,0.13830,0.70110,p
True,True,0.17883,0.47759,p
False,True,0.24046,0.92737,n
False,False,0.19924,0.85385,n
False,False,0.82650,0.93803,n
False,True,0.20007,0.79552,n
True,True,0.25217,0.82926,p
False,False,0.89158,0.93061,n
False,False,0.89537,0.89359,n
False,True,0.36383,0.82600,n
False,True,0.35496,0.42168,p
True,False,0.90680,0.55068,p
True,True,0.46571,0.89729,p
False,True,0.17369,0.00747,n
False,False,0.13642,0.89620,n
False,False,0.98948,0.04363,n
True,False,0.16851,0.79885,p
False,True,0.08575,0.49841,p
False,False,0.03349,0.05687,n
True,False,0.67369,0.54112,p
True,True,0.27360,0.20680,n
True,False,0.53027,0.58240,n
True,True,0.86604,0.53797,p
False,False,0.28825,0.66698,n
False,True,0.32301,0.18938,p
False,True,0.19057,0.15245,p
False,True,0.03101,0.16423,p
True,False,0.93982,0.66635,n
False,True,0.51838,0.14374,p
False,True,0.17811,0.69826,p
False,True,0.20708,0.37849,p
False,False,0.93424,0.26134,p
False,True,0.11229,0.16927,p
False,True,0.15857,0.97669,p
True,True,0.30311,0.95855,p
True,False,0.99224,0.65857,n
False,False,0.47692,0.60610,n
True,True,0.52658,0.30919,p
False,False,0.55948,0.59302,n
False,True,0.65703,0.37479,p
False,False,0.35850,0.88926,n
False,False,0.82451,0.06445,n
False,False,0.38521,0.19934,n
True,True,0.50820,0.05515,p
False,False,0.83180,0.84648,n
False,False,0.64599,0.26495,n
False,False,0.36789,0.25385,n
False,False,0.40894,0.17894,n
False,False,0.45443,0.73827,n
True,False,0.90239,0.85202,n
False,True,0.95194,0.95081,n
True,True,0.76988,0.48404,p
False,True,0.37234,0.87428,n
False,False,0.26189,0.76317,n
False,False,0.39311,0.16444,n
False,False,0.23255,0.20009,n
False,False,0.99923,0.12545,n
False,False,0.18827,0.11599,n
True,False,0.03810,0.68936,n
False,False,0.19120,0.03733,n
True,True,0.89869,0.17840,p
False,True,0.84873,0.11582,p
False,True,0.63477,0.70769,n
True,True,0.58834,0.90466,p
False,False,0.09821,0.35971,n
True,True,0.83966,0.32056,p
False,True,0.51177,0.30230,n
True,True,0.59564,0.57970,p
False,False,0.33995,0.10937,n
False,True,0.23748,0.41263,p
False,False,0.56096,0.10955,n
False,False,0.79067,0.91696,n
False,False,0.87763,0.82665,n
False,False,0.01959,0.19351,p
False,True,0.33447,0.79783,n
True,True,0.12790,0.99419,n
False,True,0.51720,0.56832,n
False,False,0.68428,0.57925,n
False,True,0.42300,0.22185,p
False,False,0.65862,0.95175,n
False,False,0.49085,0.87035,n
True,False,0.05953,0.99445,n
False,True,0.32550,0.55723,p
True,False,0.36150,0.02861,n
True,False,0.79636,0.63768,n
False,False,0.85560,0.48331,n
False,True,0.92335,0.06495,p
False,False,0.42241,0.82629,n
False,True,0.22641,0.73189,p
True,True,0.57999,0.61566,p
False,False,0.86060,0.05239,n
False,False,0.27639,0.81550,n
True,True,0.68056,0.83564,p
True,False,0.73401,0.83157,n
False,True,0.32905,0.99650,n
False,False,0.48098,0.29076,n
True,True,0.32011,0.04711,p
False,False,0.27664,0.79098,n
False,False,0.50485,0.30954,n
True,True,0.85480,0.26632,n
False,True,0.64649,0.47050,n
False,True,0.26169,0.01325,p
True,False,0.04363,0.93841,n
True,False,0.53357,0.07548,p
False,True,0.37555,0.17675,p
False,False,0.74462,0.12690,n
True,True,0.28693,0.23589,p
True,True,0.43639,0.37036,p
True,False,0.21125,0.89426,n
True,True,0.70039,0.38784,p
False,False,0.39591,0.94871,p
True,True,0.43329,0.43018,p
True,False,0.88488,0.75755,p
False,True,0.20833,0.87694,p
True,False,0.25125,0.60710,p
False,True,0.32954,0.46497,p
True,False,0.55974,0.95726,n
True,False,0.96657,0.18354,p
True,True,0.92291,0.79535,p
False,True,0.65165,0.14834,p
True,True,0.38016,0.10698,p
False,False,0.21025,0.25580,n
False,False,0.85209,0.78598,n
True,False,0.36407,0.11962,p
False,True,0.20973,0.63386,p
True,False,0.14170,0.99417,n
False,False,0.79565,0.64708,n
False,True,0.03978,0.68482,n
False,True,0.60506,0.70049,n
False,False,0.53401,0.21538,n
False,True,0.89130,0.84560,n
True,False,0.80251,0.01688,p
True,False,0.44436,0.96172,n
False,False,0.20976,0.06838,n
True,True,0.30150,0.10840,p
False,True,0.27475,0.60269,p
False,False,0.83389,0.18876,n
False,True,0.57164,0.77886,p
False,True,0.51595,0.38447,n
True,False,0.05829,0.66603,n
False,True,0.84362,0.26112,p
False,False,0.52462,0.36930,n
False,False,0.26736,0.51726,n
False,False,0.82617,0.97987,n
False,True,0.59299,0.71736,n
False,True,0.55668,0.44568,n
False,False,0.64795,0.91880,n
True,False,0.94913,0.44303,p
True,True,0.27431,0.54478,p
False,True,0.19064,0.50654,p
