@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,True,0.58901,0.99474,p
False,False,0.76661,0.24060,n
False,True,0.00333,0.92394,n
False,True,0.89027,0.91063,n
False,True,0.92767,0.87756,n
True,False,0.92652,0.44288,n
False,True,0.91078,0.63126,p
True,False,0.79085,0.05786,p
False,False,0.95745,0.11390,n
False,False,0.57087,0.98412,p
True,True,0.40283,0.54014,p
False,True,0.47240,0.87392,n
True,True,0.37815,0.04870,p
True,True,0.51470,0.96491,p
True,False,0.86055,0.02624,p
True,False,0.31746,0.74385,n
False,True,0.46162,0.95142,n
False,False,0.60240,0.56739,n
False,True,0.02904,0.26658,p
True,True,0.79100,0.72051,p
False,True,0.39501,0.66377,n
False,True,0.02376,0.99374,n
False,True,0.86354,0.56484,p
True,True,0.54652,0.91839,p
True,True,0.85432,0.83668,p
False,True,0.19155,0.04764,n
True,False,0.98028,0.62656,n
False,False,0.83706,0.95905,n
True,True,0.50755,0.71948,n
False,True,0.49037,0.23698,n
True,True,0.17482,0.62116,p
True,False,0.77772,0.77482,n
False,False,0.91144,0.26572,n
False,False,0.48473,0.68170,n
False,False,0.05601,0.28839,n
False,False,0.70002,0.16061,n
True,True,0.62440,0.04889,p
True,False,0.95212,0.20367,p
False,True,0.86466,0.58605,p
True,False,0.36044,0.59684,n
False,True,0.56785,0.87338,n
True,False,0.05729,0.83695,p
False,False,0.46087,0.59433,n
False,True,0.75908,0.60445,p
False,False,0.22970,0.37796,n
False,True,0.50957,0.84806,n
True,False,0.93517,0.87459,n
True,False,0.90016,0.70263,p
False,False,0.92494,0.11820,n
True,False,0.77116,0.77573,n
False,False,0.36402,0.28947,n
True,True,0.58644,0.64344,n
False,True,0.13629,0.68040,p
False,True,0.17300,0.10817,p
False,False,0.83927,0.63523,p
False,False,0.54749,0.01710,n
False,True,0.77682,0.24518,n
False,True,0.09234,0.13362,p
True,True,0.42144,0.21341,n
True,False,0.29069,0.64206,p
False,False,0.73374,0.00796,n
True,False,0.37711,0.36310,p
False,False,0.02310,0.63130,p
False,False,0.62759,0.19385,n
False,False,0.33714,0.21888,n
True,True,0.99039,0.18637,p
True,True,0.89763,0.77393,p
True,False,0.90677,0.36151,p
True,True,0.25640,0.53357,p
False,True,0.21471,0.71166,p
False,True,0.38188,0.87000,n
True,False,0.26224,0.75267,n
True,False,0.87249,0.25275,p
True,True,0.54406,0.03957,p
False,False,0.45864,0.01919,n
True,True,0.42610,0.03743,p
False,True,0.76965,0.92587,n
False,True,0.89281,0.77516,n
True,False,0.52638,0.72413,n
True,False,0.22402,0.67662,p
False,False,0.54854,0.72911,n
True,True,0.38754,0.23371,p
False,True,0.64092,0.60342,n
True,True,0.29662,0.15301,p
True,False,0.36081,0.64371,n
False,True,0.33855,0.14452,p
False,False,0.79611,0.28187,n
True,False,0.05374,0.40878,p
False,True,0.81548,0.51897,p
True,False,0.35739,0.07021,p
False,True,0.85326,0.91138,n
True,False,0.95671,0.87084,n
False,False,0.34930,0.35232,n
False,False,0.32529,0.45752,n
False,False,0.00496,0.68316,n
False,True,0.40507,0.33001,n
False,False,0.64665,0.82714,n
False,False,0.41853,0.95473,n
True,False,0.10287,0.28255,p
False,True,0.60741,0.73726,p
False,False,0.48322,0.67643,n
True,False,0.51244,0.84665,n
False,False,0.51738,0.22442,n
False,False,0.80839,0.36199,n
False,False,0.68537,0.84748,n
False,False,0.97262,0.53080,n
False,False,0.50368,0.21642,n
True,False,0.11035,0.61456,p
False,True,0.26406,0.65111,p
False,True,0.65128,0.68151,n
False,True,0.88760,0.02413,p
True,True,0.27450,0.32648,p
True,True,0.13291,0.05821,p
False,True,0.64406,0.81591,n
False,True,0.00662,0.35528,p
True,False,0.27623,0.27820,p
True,True,0.18718,0.51108,p
True,False,0.07804,0.16167,p
False,True,0.25036,0.49203,p
True,False,0.92945,0.56129,p
True,False,0.77748,0.45249,p
True,True,0.31668,0.71089,p
True,True,0.76681,0.95448,p
True,True,0.85640,0.33523,p
False,True,0.67677,0.30151,p
True,False,0.23094,0.22542,p
False,True,0.76481,0.01460,p
True,True,0.22004,0.00146,p
True,True,0.79130,0.84974,p
True,True,0.33648,0.67285,p
True,False,0.73582,0.83655,n
True,False,0.20885,0.88422,n
False,True,0.86925,0.12202,p
False,True,0.97401,0.81160,n
False,False,0.34442,0.09413,n
False,False,0.32800,0.58264,n
True,False,0.19594,0.94749,n
False,True,0.39177,0.25810,p
False,False,0.53112,0.27535,n
False,False,0.47836,0.52659,n
True,True,0.29626,0.48467,p
True,True,0.72814,0.57259,p
False,False,0.81164,0.23495,n
True,False,0.51505,0.14342,n
False,True,0.56420,0.42929,n
False,False,0.99244,0.20572,n
False,False,0.77656,0.41451,n
True,True,0.60603,0.57257,p
False,False,0.32569,0.04544,n
True,False,0.57836,0.24901,p
True,True,0.18944,0.46280,p
True,False,0.85479,0.23563,p
True,False,0.77822,0.63214,p
False,False,0.77183,0.91251,n
True,True,0.31279,0.70133,p
True,True,0.21470,0.40018,p
False,False,0.20485,0.41650,n
False,True,0.66815,0.24224,p
True,True,0.47907,0.14511,p
False,True,0.22348,0.70319,p
True,False,0.66766,0.76466,n
True,False,0.87051,0.86172,n
False,True,0.45705,0.74499,n
False,True,0.48172,0.48722,n
True,True,0.50606,0.22128,p
False,True,0.12559,0.00425,p
False,True,0.93824,0.66976,n
False,True,0.26623,0.91601,n
True,True,0.87220,0.01443,p
False,True,0.81146,0.22284,p
True,False,0.63998,0.55910,n
False,False,0.34241,0.84733,n
False,True,0.80606,0.63901,p
False,True,0.36221,0.68627,n
False,True,0.65869,0.40446,p
False,False,0.37697,0.90787,n
False,False,0.89171,0.93470,n
False,False,0.99826,0.70369,n
False,False,0.65843,0.71992,n
False,False,0.80783,0.44276,n
False,True,0.27824,0.60699,p
True,False,0.80401,0.32319,p
False,True,0.35962,0.22601,p
True,False,0.10900,0.16625,p
True,False,0.33970,0.39797,p
True,True,0.61873,0.49181,n
False,False,0.24089,0.69568,p
False,False,0.54176,0.11334,n
True,True,0.31988,0.20920,p
False,True,0.99738,0.53733,n
True,True,0.57951,0.18832,p
True,False,0.27118,0.98827,n
True,False,0.61172,0.13148,p
True,False,0.07620,0.00829,p
True,True,0.17286,0.35585,p
True,False,0.70147,0.35774,p
False,False,0.57534,0.06940,n
False,True,0.64092,0.90792,n
False,False,0.94310,0.02319,n
False,False,0.71822,0.25794,n
False,True,0.06848,0.07253,p
True,True,0.77148,0.00742,p
False,True,0.00548,0.97841,n
False,False,0.06021,0.46533,n
True,True,0.73231,0.07470,p
True,True,0.97334,0.93111,p
True,False,0.42092,0.33355,n
False,False,0.57160,0.06887,n
True,True,0.88024,0.90008,p
True,True,0.29097,0.87221,p
True,False,0.62814,0.93334,n
False,False,0.41915,0.14391,n
False,True,0.98879,0.37060,n
False,True,0.08339,0.99383,n
True,False,0.45617,0.53430,n
False,True,0.51965,0.97604,n
False,False,0.83261,0.07632,n
True,False,0.02399,0.00340,p
False,True,0.31000,0.56694,n
True,True,0.71418,0.53624,p
False,False,0.61380,0.89764,n
False,True,0.17377,0.84195,n
True,False,0.37524,0.59699,p
False,False,0.56509,0.26107,n
True,True,0.96104,0.62178,p
False,True,0.96431,0.94632,n
False,False,0.08265,0.83476,n
False,True,0.47998,0.62126,n
True,True,0.60056,0.34949,p
False,False,0.37359,0.79693,n
False,False,0.87186,0.35408,n
False,True,0.09551,0.99804,n
False,False,0.63590,0.98634,n
False,False,0.25669,0.43000,n
False,False,0.66094,0.52181,n
True,False,0.57129,0.22097,p
False,False,0.34544,0.29471,n
True,False,0.81449,0.71837,p
False,False,0.34324,0.18228,n
False,True,0.52013,0.97370,n
False,False,0.00130,0.91527,n
False,False,0.86874,0.41245,p
True,True,0.32932,0.92898,p
False,False,0.83592,0.98763,n
True,False,0.04621,0.89190,n
True,True,0.62405,0.91666,p
True,False,0.66923,0.96542,n
False,True,0.83180,0.00814,p
False,True,0.47162,0.98092,n
False,False,0.30990,0.24425,n
True,True,0.20345,0.53356,p
False,False,0.20000,0.01599,n
True,False,0.08349,0.55807,p
False,False,0.56999,0.09533,n
True,True,0.44492,0.59587,p
False,False,0.33480,0.81939,n
True,True,0.90002,0.01223,p
True,True,0.18977,0.57399,p
False,False,0.59687,0.51285,n
True,False,0.09141,0.26177,p
True,True,0.83937,0.47215,p
False,True,0.10078,0.92353,n
False,True,0.28809,0.81880,n
False,False,0.73844,0.46649,n
False,False,0.13532,0.92396,n
True,False,0.62501,0.19882,p
True,True,0.27264,0.75884,p
False,True,0.39556,0.68163,n
False,False,0.63167,0.66872,n
False,False,0.23283,0.75653,n
False,True,0.75642,0.95079,n
False,True,0.50443,0.90257,n
False,True,0.10786,0.15195,p
True,True,0.00509,0.01718,p
True,False,0.83359,0.60988,p
True,True,0.59906,0.90016,p
False,False,0.84345,0.51723,n
True,False,0.53067,0.19044,n
True,False,0.92978,0.59917,p
False,False,0.14975,0.90394,n
True,True,0.30905,0.13340,p
False,False,0.09208,0.56637,n
True,False,0.43449,0.90826,n
True,True,0.37229,0.36542,p
False,False,0.70561,0.85540,n
True,True,0.22281,0.88722,n
True,False,0.49296,0.79431,n
True,False,0.74483,0.56821,p
True,False,0.01765,0.69528,n
True,True,0.80725,0.32328,p
True,True,0.23009,0.15092,p
False,True,0.24619,0.99488,n
False,False,0.41740,0.35774,n
False,False,0.20234,0.59914,n
True,False,0.92915,0.28608,p
True,True,0.56022,0.16946,p
True,True,0.64135,0.68265,p
False,True,0.03263,0.60916,n
True,True,0.55525,0.32657,p
False,True,0.07946,0.64304,n
True,True,0.36574,0.92651,p
True,False,0.75672,0.43680,p
True,False,0.48851,0.04285,p
False,False,0.24416,0.28560,n
True,True,0.28055,0.47700,p
True,True,0.71551,0.89456,p
False,False,0.29048,0.51235,n
True,True,0.25649,0.01049,p
False,False,0.49096,0.64343,n
True,True,0.60731,0.72931,p
True,True,0.61204,0.14216,p
True,True,0.23907,0.71414,p
True,False,0.04769,0.36940,p
True,False,0.63784,0.32303,p
True,True,0.58941,0.48884,p
True,True,0.69559,0.98193,n
False,True,0.04094,0.04280,p
False,True,0.77257,0.90948,n
True,True,0.47995,0.62650,p
False,True,0.41780,0.27235,p
False,False,0.65621,0.51302,n
False,False,0.46008,0.56877,n
True,True,0.51613,0.84379,p
False,True,0.76870,0.19014,p
True,False,0.41278,0.32885,n
False,True,0.78595,0.77212,n
False,False,0.96660,0.70745,n
True,True,0.46821,0.36387,p
False,True,0.72689,0.46934,p
False,True,0.92409,0.73929,n
True,True,0.95488,0.80404,n
True,True,0.73688,0.56985,n
False,True,0.72357,0.00103,p
True,True,0.21815,0.44034,p
True,False,0.51743,0.59019,n
True,True,0.50885,0.41659,p
True,True,0.83824,0.65152,p
False,False,0.47112,0.82814,n
False,True,0.33000,0.72000,n
True,False,0.79596,0.48706,n
True,True,0.76650,0.45509,n
True,True,0.40905,0.63115,p
False,False,0.06002,0.87762,n
False,True,0.25344,0.56952,p
True,True,0.17497,0.58770,p
True,True,0.19787,0.32190,p
True,True,0.38364,0.84541,p
True,False,0.91041,0.82958,n
True,False,0.53210,0.85455,p
False,False,0.36228,0.42138,n
False,True,0.56129,0.67804,n
False,True,0.51441,0.47711,n
True,True,0.87876,0.49202,p
True,False,0.53149,0.96647,n
True,True,0.88002,0.26341,p
True,True,0.80571,0.83776,p
False,False,0.16241,0.22173,n
True,False,0.65059,0.62605,n
True,False,0.74742,0.18588,p
True,True,0.98158,0.41218,p
False,True,0.13992,0.68677,p
True,True,0.46322,0.90193,p
True,True,0.48772,0.91885,p
False,False,0.13681,0.38875,n
False,False,0.53563,0.54948,n
False,False,0.53112,0.54670,n
False,False,0.32826,0.93174,n
False,False,0.55947,0.30162,n
False,True,0.86505,0.53738,p
False,False,0.83994,0.54737,n
True,False,0.41551,0.50108,p
True,True,0.28427,0.99065,p
False,True,0.05328,0.17468,p
False,True,0.89747,0.23304,p
False,False,0.56653,0.96125,n
False,True,0.16046,0.93614,n
False,True,0.59212,0.02523,p
False,False,0.13077,0.10679,n
False,True,0.06656,0.43321,p
False,True,0.65354,0.29964,p
True,True,0.89548,0.70779,p
True,True,0.01887,0.69399,p
False,False,0.86789,0.07342,n
False,False,0.67732,0.26572,n
False,False,0.59555,0.89961,n
True,False,0.21962,0.11365,p
True,False,0.20765,0.82887,n
False,False,0.73635,0.91739,n
True,False,0.05899,0.92011,p
True,True,0.87539,0.90252,p
False,False,0.72590,0.40453,n
True,False,0.69382,0.45197,n
False,True,0.03262,0.42076,p
True,False,0.44010,0.78326,p
True,False,0.19203,0.74492,p
False,False,0.43003,0.25203,n
True,False,0.75684,0.46164,p
True,False,0.96081,0.01134,n
True,False,0.79291,0.63750,p
True,False,0.89180,0.58408,p
False,False,0.07836,0.82181,n
False,False,0.44722,0.91343,n
False,False,0.88128,0.35336,n
False,False,0.49893,0.59999,n
False,True,0.76329,0.91420,n
True,True,0.05087,0.89040,p
False,True,0.50078,0.48123,n
True,True,0.48731,0.49702,p
True,True,0.83697,0.95139,n
False,False,0.49863,0.67161,n
False,False,0.46854,0.44782,n
True,False,0.33754,0.51051,n
False,False,0.23084,0.35472,n
False,True,0.66101,0.49583,n
True,False,0.30875,0.36024,n
False,True,0.53966,0.63477,p
True,False,0.52814,0.56767,n
True,False,0.02084,0.71273,n
True,True,0.58362,0.74451,p
True,False,0.94692,0.97183,n
True,True,0.37386,0.49059,p
False,True,0.12133,0.01070,p
False,False,0.66971,0.33957,n
True,True,0.59079,0.08338,p
True,False,0.25557,0.60288,p
True,False,0.46520,0.83140,p
True,True,0.91308,0.00569,p
False,True,0.01296,0.73852,n
True,False,0.33108,0.75609,n
False,True,0.16944,0.71491,p
True,False,0.33222,0.66796,n
False,True,0.41566,0.21703,p
False,False,0.17030,0.05743,n
True,True,0.98545,0.84542,p
False,False,0.07333,0.39268,n
True,True,0.41220,0.60874,p
False,False,0.81117,0.59416,n
True,False,0.49110,0.40252,n
False,True,0.56961,0.79102,n
False,False,0.19804,0.02470,n
False,True,0.62775,0.53753,n
False,True,0.11056,0.83940,n
False,False,0.91570,0.20266,n
True,False,0.43947,0.93044,n
False,True,0.22806,0.54846,p
False,True,0.96209,0.58609,p
True,True,0.22139,0.42760,p
False,False,0.38152,0.27207,n
True,False,0.24270,0.85344,n
False,True,0.96392,0.60720,n
False,False,0.75591,0.97423,n
True,False,0.46739,0.51820,n
False,True,0.67548,0.64514,n
False,False,0.42809,0.05806,n
False,True,0.26572,0.72808,n
True,False,0.80819,0.58048,p
True,False,0.95736,0.08295,p
True,False,0.32681,0.18975,p
True,True,0.21455,0.44424,p
False,False,0.46616,0.45142,n
False,False,0.37813,0.12374,n
True,True,0.55379,0.09159,p
True,False,0.69372,0.36279,p
True,False,0.98019,0.82296,n
False,False,0.23405,0.67427,n
False,True,0.62187,0.54421,n
True,True,0.58749,0.12877,p
False,False,0.57586,0.18650,n
False,True,0.57285,0.09672,p
True,False,0.66774,0.44736,p
False,False,0.27605,0.80578,p
True,False,0.07004,0.66206,p
True,False,0.50182,0.76133,n
True,True,0.58068,0.96417,p
True,False,0.58398,0.20617,p
True,False,0.43288,0.66004,n
False,False,0.02361,0.03732,n
True,False,0.52709,0.79780,n
True,False,0.99488,0.00439,p
False,True,0.99935,0.79603,n
True,True,0.14725,0.92675,p
False,True,0.41658,0.12477,p
False,False,0.27449,0.78294,n
True,False,0.70167,0.02238,p
True,False,0.07651,0.58685,n
True,False,0.32466,0.93079,n
True,True,0.44802,0.62161,p
False,False,0.72163,0.51176,n
True,False,0.63923,0.38565,p
True,False,0.65346,0.87729,n
True,False,0.56431,0.59343,n
False,False,0.93634,0.54826,n
False,False,0.71390,0.69038,n
True,False,0.50127,0.18958,p
True,False,0.78259,0.98229,n
False,True,0.30226,0.84898,n
True,True,0.50444,0.36324,p
True,True,0.34425,0.45785,p
True,True,0.60255,0.31215,p
True,True,0.20764,0.08154,p
True,False,0.27473,0.57365,n
True,False,0.22417,0.33220,p
True,True,0.04362,0.25386,p
True,False,0.47689,0.26348,n
False,True,0.50194,0.07591,p
True,True,0.12460,0.14914,p
False,False,0.90615,0.37296,n
False,True,0.27473,0.32713,p
True,False,0.99203,0.08729,p
True,True,0.18256,0.73130,p
True,False,0.94401,0.83406,n
False,False,0.78028,0.63614,n
False,True,0.64345,0.78263,n
False,False,0.10458,0.40511,n
False,True,0.84857,0.34320,p
True,False,0.39064,0.03179,p
True,False,0.97762,0.92430,n
False,True,0.27538,0.96219,n
True,False,0.33898,0.15148,n
False,False,0.55312,0.05046,n
True,True,0.48933,0.49003,p
True,True,0.86421,0.51534,p
True,False,0.26424,0.32255,n
True,False,0.64792,0.33740,p
True,True,0.03773,0.18437,p
False,True,0.91948,0.07134,p
False,True,0.15831,0.78136,p
False,False,0.25084,0.94413,n
True,False,0.19279,0.48311,p
False,False,0.81872,0.48741,n
True,True,0.28977,0.05059,p
False,True,0.07175,0.61604,p
True,False,0.59322,0.61168,p
True,True,0.68656,0.95946,p
True,False,0.51672,0.78353,n
False,True,0.34379,0.10678,n
False,True,0.10561,0.15229,p
False,False,0.39644,0.81589,n
True,False,0.43484,0.02312,p
False,False,0.20075,0.66251,n
False,True,0.40968,0.26046,p
False,False,0.53374,0.72893,n
True,True,0.70345,0.76211,p
False,False,0.53810,0.38828,n
True,False,0.22321,0.79341,n
False,True,0.65529,0.94615,n
False,True,0.03068,0.93812,n
False,True,0.82965,0.20315,p
True,True,0.49430,0.29181,p
True,True,0.52039,0.89986,p
True,False,0.34798,0.60785,n
True,True,0.98783,0.56372,p
True,False,0.98473,0.48453,p
False,False,0.60636,0.72106,n
False,False,0.65310,0.42802,n
True,False,0.99640,0.07830,p
False,False,0.20179,0.09390,n
False,False,0.44512,0.60449,n
False,True,0.48808,0.83583,n
False,True,0.46325,0.66757,n
False,False,0.10184,0.67127,n
False,True,0.97157,0.34921,p
False,False,0.60944,0.63514,n
False,True,0.57863,0.61814,n
False,False,0.45903,0.98597,n
True,True,0.12909,0.13898,p
False,True,0.36450,0.81797,n
True,True,0.19710,0.15457,p
False,False,0.03148,0.25948,n
True,True,0.51245,0.73130,p
False,False,0.43917,0.58461,n
False,True,0.47686,0.39856,n
False,False,0.07509,0.09510,n
False,False,0.16255,0.34875,n
True,False,0.67404,0.17061,p
True,False,0.26615,0.59145,p
False,True,0.58987,0.72791,n
False,False,0.26041,0.62957,n
True,False,0.87290,0.68840,p
False,False,0.70776,0.25077,p
True,False,0.86965,0.11144,p
True,False,0.94526,0.02546,p
True,True,0.59625,0.58708,p
False,False,0.87466,0.27555,n
True,True,0.44267,0.98913,p
True,False,0.26116,0.66192,n
False,False,0.34405,0.94894,p
False,False,0.73544,0.14624,n
True,True,0.44120,0.49563,p
False,False,0.43371,0.79030,n
True,False,0.42228,0.45421,n
True,True,0.22288,0.40169,p
True,False,0.34625,0.53896,n
False,False,0.44479,0.04252,n
True,True,0.84679,0.60727,p
True,True,0.73260,0.33745,p
False,True,0.75155,0.73220,n
False,False,0.42207,0.96816,n
True,False,0.82247,0.67156,p
True,False,0.57472,0.65196,n
False,True,0.51333,0.46704,n
False,False,0.50235,0.70138,n
True,False,0.12817,0.42469,p
True,False,0.29209,0.37670,p
True,True,0.28185,0.44387,p
True,True,0.66884,0.33281,p
False,False,0.26655,0.01024,n
False,False,0.91037,0.67545,n
True,False,0.87227,0.86431,n
False,True,0.63159,0.52028,n
True,True,0.34605,0.93136,n
True,True,0.50138,0.77664,p
True,True,0.48183,0.98472,p
True,False,0.32932,0.27166,p
True,True,0.87995,0.33078,p
True,False,0.62566,0.43011,n
False,False,0.62923,0.49857,n
False,False,0.82848,0.84733,p
True,False,0.94284,0.18536,p
True,False,0.72276,0.65453,n
False,False,0.47446,0.34204,n
True,False,0.95424,0.02160,p
False,False,0.24309,0.80340,n
False,False,0.24195,0.66542,n
True,True,0.02971,0.32259,p
False,False,0.43557,0.54165,n
False,True,0.04097,0.91313,n
True,False,0.14820,0.19136,p
False,False,0.52811,0.45601,n
False,False,0.81323,0.44745,n
True,True,0.10972,0.41482,p
False,True,0.40188,0.00360,p
False,False,0.88083,0.24438,n
True,True,0.62574,0.86501,p
False,True,0.34591,0.96877,n
False,False,0.38047,0.12624,n
False,False,0.03357,0.68768,n
True,True,0.08381,0.09251,p
False,True,0.80870,0.32897,p
True,True,0.10780,0.11283,p
True,True,0.44952,0.72883,p
False,True,0.15599,0.80256,n
False,True,0.38570,0.92649,n
False,False,0.63587,0.60430,n
True,True,0.36174,0.44487,p
False,True,0.26901,0.67664,n
False,False,0.48605,0.08798,n
False,True,0.43177,0.71542,n
True,False,0.45054,0.63315,n
False,True,0.79654,0.30699,p
False,True,0.16452,0.51160,p
True,False,0.01841,0.88669,n
True,True,0.83244,0.93703,p
False,False,0.44006,0.08426,n
False,False,0.61614,0.14740,p
True,True,0.78374,0.77749,p
False,True,0.29573,0.73343,n
True,False,0.86189,0.87990,n
False,False,0.14167,0.66913,p
False,False,0.55104,0.53470,n
True,False,0.49886,0.21701,n
False,False,0.47605,0.58442,n
False,False,0.53450,0.69792,n
True,True,0.36090,0.06379,p
False,False,0.16006,0.68607,n
True,True,0.92497,0.66969,p
True,True,0.39048,0.45756,p
False,True,0.53367,0.09297,n
True,True,0.47618,0.12578,p
False,False,0.30566,0.64724,p
True,False,0.72533,0.17060,p
False,True,0.05524,0.29151,p
True,False,0.37505,0.30372,p
False,True,0.78351,0.36130,p
False,False,0.27321,0.90565,n
False,True,0.35490,0.13195,p
False,False,0.72665,0.92028,p
False,True,0.52318,0.02384,p
False,False,0.96297,0.39234,n
True,True,0.60535,0.43356,p
True,False,0.18294,0.46175,n
False,False,0.49956,0.47429,p
False,True,0.74402,0.95334,n
True,True,0.29972,0.45136,n
True,False,0.37667,0.90067,n
False,False,0.25160,0.46329,n
False,False,0.04239,0.90861,p
False,False,0.66763,0.53432,n
False,True,0.32211,0.24184,p
False,True,0.41791,0.14168,p
True,True,0.30548,0.69298,p
True,True,0.79896,0.07015,p
False,False,0.34912,0.59426,n
False,True,0.46818,0.23022,n
False,False,0.66872,0.95749,n
False,False,0.76035,0.96359,n
True,True,0.89915,0.42006,p
False,True,0.50353,0.76753,n
True,True,0.93284,0.07024,p
False,False,0.73741,0.88678,n
False,False,0.26164,0.84193,n
True,False,0.99616,0.96489,n
False,True,0.83811,0.77124,p
False,False,0.20280,0.16592,n
False,False,0.41921,0.10205,n
True,True,0.39323,0.17233,p
True,False,0.00596,0.39960,p
True,False,0.02001,0.38343,p
False,False,0.01385,0.42692,n
False,True,0.10338,0.99655,n
False,False,0.71351,0.91612,n
False,True,0.53541,0.89997,p
False,False,0.25523,0.79871,n
True,True,0.22125,0.86408,p
False,False,0.12440,0.30027,n
True,True,0.04762,0.34054,n
True,False,0.88411,0.16957,p
True,False,0.57025,0.39597,n
False,False,0.88573,0.56462,n
False,True,0.93528,0.24424,p
True,False,0.54037,0.61715,n
True,False,0.65380,0.87766,p
True,False,0.81902,0.98218,n
False,True,0.66243,0.96894,n
False,False,0.05138,0.41834,n
False,True,0.58909,0.87762,n
False,False,0.40963,0.07878,n
True,False,0.29609,0.37303,p
True,True,0.44912,0.93776,p
False,True,0.16150,0.70319,p
False,True,0.89721,0.02579,p
False,True,0.65018,0.33904,p
True,True,0.57186,0.11119,p
True,False,0.86216,0.81570,n
False,True,0.45693,0.17572,p
False,True,0.73081,0.43987,n
False,False,0.54047,0.23220,p
False,False,0.59780,0.61495,n
False,False,0.30526,0.00862,n
True,True,0.99324,0.26031,p
False,False,0.55725,0.16460,n
False,True,0.10832,0.49784,p
True,False,0.68300,0.88317,n
False,False,0.78201,0.90625,n
True,True,0.70080,0.69824,p
False,False,0.88636,0.93438,n
True,True,0.10676,0.68026,p
True,True,0.46199,0.00926,p
True,True,0.81335,0.95894,p
False,False,0.34012,0.57613,n
True,True,0.27666,0.27004,p
False,True,0.03282,0.86841,p
False,False,0.55744,0.59842,n
True,True,0.62927,0.16895,p
True,True,0.20995,0.36235,p
False,False,0.07980,0.01258,n
False,False,0.03423,0.20612,n
True,True,0.21829,0.70976,p
False,False,0.25315,0.93536,n
True,False,0.07627,0.77471,n
False,True,0.17518,0.08915,p
False,True,0.47674,0.97117,p
True,False,0.38084,0.39354,n
True,False,0.01614,0.64446,n
True,True,0.78949,0.24290,n
False,True,0.84650,0.56710,p
True,False,0.55466,0.46337,n
True,True,0.39910,0.40183,p
False,True,0.34705,0.79947,n
False,False,0.12628,0.94422,p
False,False,0.86094,0.58752,n
True,True,0.35385,0.92259,p
False,False,0.29600,0.31393,n
True,False,0.35265,0.15917,p
True,True,0.85622,0.45700,p
True,True,0.26312,0.13025,p
False,False,0.84134,0.08329,n
True,False,0.62846,0.95690,n
True,False,0.11668,0.12305,p
False,False,0.11747,0.77253,n
False,False,0.66422,0.67486,p
True,False,0.36852,0.43721,n
True,True,0.54782,0.09863,p
True,True,0.79121,0.52284,p
False,True,0.22460,0.10906,p
False,False,0.93246,0.07956,n
False,False,0.06761,0.50743,n
False,True,0.50809,0.11354,p
True,False,0.91476,0.19653,p
True,False,0.16531,0.52047,p
True,True,0.22701,0.88231,p
False,True,0.71408,0.29835,p
True,False,0.66849,0.73515,p
False,True,0.62321,0.48252,n
False,False,0.81799,0.53974,n
True,False,0.34070,0.02143,n
True,True,0.57308,0.11042,p
False,False,0.71657,0.34802,n
False,True,0.28357,0.14299,p
False,True,0.10026,0.67675,p
False,True,0.49834,0.64636,n
False,False,0.57875,0.77409,n
False,False,0.87016,0.15530,n
False,True,0.12357,0.44061,p
False,True,0.19266,0.66754,p
False,False,0.81035,0.05218,n
True,False,0.43071,0.33632,n
False,False,0.13806,0.57400,n
True,True,0.34994,0.64777,p
True,True,0.57077,0.73691,p
True,True,0.48427,0.64058,n
False,True,0.40394,0.59128,n
False,False,0.12549,0.21081,n
True,True,0.69303,0.25191,p
False,True,0.13957,0.22073,p
False,False,0.95134,0.69657,p
True,True,0.39448,0.71179,p
False,True,0.30593,0.93875,n
True,True,0.13591,0.19306,p
False,False,0.79466,0.95474,n
True,True,0.34612,0.37953,p
True,True,0.10504,0.31896,p
False,False,0.40269,0.85713,p
False,True,0.79235,0.56705,p
True,True,0.19453,0.31084,p
True,False,0.01914,0.00942,p
False,False,0.02912,0.28435,n
True,False,0.66701,0.13424,p
False,True,0.61969,0.49919,n
False,False,0.27949,0.39600,n
False,True,0.59346,0.67972,n
False,False,0.71365,0.98767,n
True,True,0.47351,0.86599,n
True,False,0.75463,0.86322,n
True,True,0.20585,0.29622,p
True,True,0.63047,0.18233,n
False,True,0.85413,0.67242,p
False,False,0.11828,0.93572,p
True,False,0.83439,0.25970,p
True,False,0.15983,0.75711,p
False,False,0.01145,0.05320,n
False,False,0.10004,0.97467,n
False,False,0.70860,0.72950,n
False,True,0.98516,0.95003,n
False,True,0.31329,0.73730,n
True,True,0.77173,0.25159,p
False,True,0.46466,0.29946,n
True,True,0.58696,0.93433,p
True,False,0.32166,0.76838,n
False,False,0.19995,0.34558,n
True,True,0.32634,0.69127,p
False,True,0.39046,0.62781,n
True,False,0.93023,0.90083,n
True,True,0.60221,0.26010,p
True,False,0.99749,0.29604,p
False,False,0.54591,0.61712,n
False,False,0.96791,0.56313,n
False,True,0.98533,0.26078,p
True,True,0.25642,0.51064,p
True,True,0.78899,0.32080,p
True,False,0.57031,0.88804,n
False,False,0.13923,0.80055,n
False,True,0.65620,0.77487,n
True,False,0.80824,0.53166,p
True,False,0.49440,0.71339,p
False,True,0.82865,0.97328,n
True,False,0.72092,0.39390,p
True,False,0.96840,0.88766,n
True,False,0.00328,0.88089,p
False,False,0.59021,0.58088,n
False,False,0.09622,0.03591,n
