@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.22014,0.46473,n
0.37670,0.07475,p
0.74558,0.71282,n
0.97585,0.94019,n
0.44319,0.65071,n
0.44593,0.12667,p
0.02821,0.59214,n
0.74723,0.46918,p
0.09134,0.09287,n
0.77391,0.14737,p
0.16095,0.70469,n
0.68697,0.78021,p
0.00680,0.25964,n
0.02867,0.48771,n
0.80317,0.63254,p
0.08029,0.82028,n
0.36227,0.48909,n
0.91194,0.68331,p
0.98489,0.21445,p
0.60292,0.00617,p
0.50521,0.18783,p
0.77836,0.35182,p
0.67329,0.69120,p
0.69217,0.16915,p
0.93748,0.41687,p
0.95365,0.45496,p
0.50830,0.49615,n
0.20461,0.83404,n
0.42157,0.45402,n
0.37936,0.14346,p
0.28959,0.98043,n
0.49467,0.88211,n
0.11973,0.78747,n
0.25328,0.56881,n
0.40122,0.34259,p
0.89736,0.51472,p
0.31018,0.17158,p
0.43738,0.88084,n
0.42883,0.74671,n
0.81096,0.31518,p
0.88361,0.36371,p
0.63546,0.92821,n
0.11856,0.31728,p
0.31001,0.43617,n
0.12515,0.31231,n
0.69090,0.74791,n
0.49661,0.40765,p
0.43538,0.77484,n
0.72829,0.96195,n
0.99783,0.03209,p
0.58591,0.00133,p
0.94033,0.51741,p
0.26911,0.81020,n
0.18605,0.03305,p
0.66828,0.13063,p
0.64730,0.91565,n
0.59687,0.02554,p
0.90536,0.63817,p
0.46013,0.47051,p
0.49237,0.97950,n
0.82475,0.35499,n
0.36355,0.87528,n
0.72459,0.22516,p
0.41776,0.21674,p
0.01523,0.90655,n
0.27080,0.65837,n
0.93696,0.29350,p
0.45531,0.13002,p
0.26080,0.11249,p
0.40699,0.14775,p
0.75516,0.87096,n
0.02462,0.51286,n
0.77701,0.29822,p
0.25745,0.06463,p
0.84553,0.25801,n
0.46815,0.43004,p
0.33442,0.26887,p
0.50897,0.48533,p
0.02663,0.41939,n
0.05613,0.62475,n
0.65955,0.50113,n
0.16475,0.92650,n
0.76496,0.12552,p
0.61574,0.35814,p
0.11638,0.62688,n
0.04991,0.01654,p
0.56767,0.00148,p
0.37897,0.37166,p
0.60645,0.87976,n
0.67481,0.47948,p
0.15514,0.15022,p
0.03060,0.65164,n
0.42387,0.17777,p
0.61185,0.57592,n
0.73355,0.85915,n
0.65953,0.85788,n
0.89463,0.14872,n
0.67810,0.44877,p
0.39827,0.91828,n
0.58460,0.20664,p
0.77691,0.12391,p
0.31790,0.67889,n
0.96483,0.82380,p
0.76347,0.11120,p
0.83272,0.32199,p
0.50736,0.40378,p
0.44759,0.99172,n
0.93065,0.15911,p
0.96058,0.32065,p
0.83675,0.74137,p
0.44019,0.61963,n
0.48185,0.69834,n
0.32730,0.32147,p
0.35875,0.72467,n
0.16637,0.59416,n
0.28183,0.99515,n
0.84134,0.03277,p
0.10742,0.54188,n
0.61187,0.16952,p
0.93746,0.70606,p
0.89366,0.02546,n
0.95004,0.97756,n
0.39082,0.68435,n
0.76365,0.84185,n
0.22010,0.63615,n
0.86176,0.98963,n
0.20899,0.13354,p
0.59630,0.32921,p
0.85484,0.77197,n
0.02063,0.63699,n
0.24583,0.61523,p
0.95379,0.46940,p
0.67227,0.57396,p
0.76650,0.73049,n
0.28966,0.90318,n
0.04272,0.94030,n
0.66139,0.06784,p
0.99362,0.27666,p
0.57549,0.80093,p
0.30292,0.13051,n
0.79066,0.44666,p
0.74141,0.34297,p
0.68132,0.35110,n
0.73996,0.19937,p
0.18638,0.37010,n
0.50054,0.29506,p
0.47095,0.55231,n
0.06899,0.11098,n
0.22701,0.83992,n
0.49263,0.26742,n
0.16009,0.56907,n
0.58076,0.07204,p
0.51244,0.99841,n
0.33567,0.23419,p
0.18110,0.69921,n
0.53536,0.58028,n
0.48863,0.10608,p
0.14158,0.67648,n
0.18463,0.42643,n
0.75511,0.14917,p
0.95146,0.83271,n
0.08038,0.37684,n
0.16215,0.93251,n
0.39512,0.88319,n
0.61449,0.14404,p
0.20953,0.42436,n
0.46591,0.85735,p
0.11355,0.60318,n
0.31130,0.38481,p
0.60221,0.09037,p
0.10014,0.67584,n
0.88891,0.03493,n
0.96566,0.82213,p
0.43556,0.65548,n
0.42973,0.25398,p
0.16064,0.01374,p
0.18016,0.51828,n
0.57753,0.98714,n
0.90194,0.22464,p
0.96397,0.69021,p
0.72294,0.49932,p
0.30914,0.48917,n
0.77588,0.32978,p
0.76986,0.69467,p
0.84189,0.20023,p
0.62672,0.24290,p
0.88084,0.34451,p
0.55178,0.60220,p
0.74941,0.62952,p
0.89557,0.85610,n
0.55008,0.38620,p
0.56688,0.72311,n
0.67863,0.81781,n
0.36395,0.28082,p
0.74924,0.37183,p
0.26509,0.20056,p
0.15069,0.48822,n
0.75977,0.25891,n
0.44120,0.26330,n
0.07433,0.59115,n
0.28123,0.52453,n
0.62000,0.53779,p
0.71259,0.29567,p
0.16995,0.75546,n
0.82197,0.13523,n
0.10521,0.13373,p
0.26033,0.11973,n
0.27132,0.04328,p
0.03843,0.82752,n
0.23760,0.09344,p
0.94912,0.53454,p
0.29394,0.30515,n
0.55275,0.24035,p
0.45793,0.78838,n
0.27240,0.86255,n
0.74978,0.53672,n
0.69980,0.93915,n
0.81310,0.05477,p
0.03967,0.58929,n
0.35461,0.94287,n
0.96008,0.37428,p
0.49395,0.39799,n
0.87301,0.24182,p
0.42390,0.32094,n
0.00209,0.79619,n
0.53132,0.47949,p
0.72412,0.33384,p
0.11503,0.56488,p
0.46814,0.22941,p
0.84700,0.81663,n
0.16267,0.98094,n
0.66062,0.95318,n
0.25044,0.47433,p
0.41181,0.53981,n
0.93735,0.45595,p
0.99037,0.90082,n
0.37809,0.83306,n
0.79648,0.19078,p
0.60975,0.41901,p
0.37266,0.01683,p
0.39998,0.63610,n
0.94304,0.15595,p
0.06311,0.02065,p
0.10641,0.11589,n
0.25011,0.51135,n
0.55234,0.74773,n
0.38982,0.34423,p
0.49404,0.76591,n
0.75185,0.31578,n
0.34342,0.01055,p
0.79216,0.33474,p
0.94132,0.55335,p
0.43836,0.69131,n
0.08388,0.49582,n
0.83706,0.74355,n
0.66430,0.26841,p
0.07690,0.04291,p
0.18121,0.05305,p
0.78317,0.17469,p
0.99338,0.84045,p
0.08324,0.17474,n
0.38174,0.70937,n
0.27593,0.55581,n
0.82400,0.28616,p
0.04427,0.45052,n
0.30158,0.49562,n
0.89046,0.47773,p
0.27046,0.96211,n
0.10961,0.05855,p
0.93038,0.96347,n
0.92441,0.06579,p
0.92386,0.95576,n
0.62786,0.32729,p
0.62773,0.39966,p
0.36571,0.32713,p
0.84276,0.31807,n
0.04047,0.20477,p
0.40622,0.48318,p
0.74121,0.33432,p
0.64817,0.20947,n
0.78965,0.72106,n
0.73914,0.41199,p
0.50145,0.33346,p
0.81798,0.78263,n
0.54576,0.51027,p
0.03203,0.53800,n
0.74378,0.71906,n
0.63470,0.04882,p
0.15715,0.03859,p
0.85816,0.07650,p
0.75928,0.94046,n
0.55699,0.91825,n
0.88936,0.20938,p
0.95522,0.36792,p
0.70536,0.80735,n
0.50031,0.91177,n
0.57615,0.84598,n
0.71758,0.45704,p
0.59081,0.42556,p
0.50126,0.00339,p
0.71490,0.77397,p
0.49683,0.28704,p
0.14422,0.64916,n
0.51868,0.67378,n
0.93452,0.99973,n
0.60790,0.66979,n
0.84900,0.68528,p
0.40432,0.31131,n
0.18328,0.21919,n
0.81882,0.17607,p
0.35035,0.80418,p
0.26771,0.78180,n
0.76049,0.42975,p
0.46804,0.66351,n
0.16087,0.78455,n
0.04350,0.29539,p
0.03233,0.32955,n
0.60826,0.44688,n
0.81762,0.13739,p
0.72482,0.54482,p
0.02260,0.35709,n
0.13529,0.28512,n
0.77485,0.03925,p
0.24425,0.50635,n
0.97019,0.36678,n
0.92455,0.76512,p
0.40564,0.19656,p
0.83508,0.90488,n
0.21337,0.92462,n
0.68792,0.58883,p
0.17330,0.40655,n
0.51146,0.27993,p
0.20898,0.05572,n
0.94967,0.49967,p
0.24132,0.07752,p
0.94435,0.86168,n
0.33008,0.43607,n
0.01294,0.45536,n
0.74030,0.32797,p
0.42479,0.79099,p
0.44714,0.26659,p
0.08901,0.58755,n
0.71079,0.72085,n
0.52321,0.77176,n
0.51415,0.89360,n
0.31422,0.70929,n
0.21473,0.01236,p
0.52383,0.83695,n
0.74450,0.50679,n
0.83550,0.57363,p
0.10600,0.61429,n
0.79530,0.18715,n
0.76849,0.61359,p
0.16536,0.19925,n
0.88967,0.06422,p
0.43675,0.89322,n
0.55872,0.94518,n
0.59369,0.65306,p
0.19800,0.11420,p
0.70462,0.97991,n
0.80889,0.27482,p
0.54147,0.03744,p
0.25041,0.82571,n
0.05323,0.09748,n
0.62642,0.60256,n
0.71879,0.45002,p
0.69949,0.54963,p
0.56982,0.50273,p
0.93663,0.12992,p
0.54682,0.87267,n
0.29499,0.33723,n
0.88548,0.25546,p
0.92993,0.71582,p
0.04531,0.72857,n
0.07071,0.52675,n
0.18279,0.43156,n
0.63579,0.67156,n
0.44746,0.38204,p
0.87590,0.54194,p
0.87852,0.04310,p
0.53595,0.79691,p
0.57847,0.87453,n
0.37043,0.58122,n
0.67177,0.24307,p
0.45619,0.01419,p
0.42352,0.56447,n
0.48582,0.30426,p
0.61301,0.22398,p
0.44500,0.10962,p
0.97911,0.00779,p
0.73233,0.88054,n
0.85399,0.06745,p
0.83033,0.07381,p
0.02974,0.14664,n
0.73586,0.90837,n
0.52215,0.33259,n
0.05109,0.98756,n
0.02459,0.78420,n
0.48399,0.54978,n
0.17382,0.15851,p
0.81144,0.57713,n
0.70360,0.56806,p
0.57485,0.25743,p
0.51640,0.18311,p
0.51651,0.35769,p
0.40017,0.04569,p
0.93701,0.86723,n
0.53380,0.33628,p
0.08224,0.34231,p
0.31931,0.67954,n
0.04563,0.69064,n
0.21447,0.36480,n
0.18826,0.09582,p
0.21176,0.62277,p
0.38803,0.43604,n
0.11170,0.39174,n
0.06743,0.06630,p
0.85075,0.29430,p
0.50793,0.48436,p
0.00405,0.75222,n
0.03268,0.87349,n
0.24642,0.62031,n
0.59991,0.74796,n
0.07498,0.66878,n
0.80688,0.34529,p
0.64665,0.26354,p
0.39910,0.66027,n
0.77129,0.93477,n
0.08933,0.51031,n
0.62868,0.95172,n
0.49177,0.35776,p
0.33141,0.36128,n
0.36897,0.70984,n
0.41220,0.20159,p
0.89767,0.39808,p
0.02971,0.26936,n
0.24394,0.61159,n
0.92568,0.23759,n
0.40317,0.59935,n
0.79971,0.58686,p
0.73712,0.18317,p
0.77129,0.89112,n
0.49244,0.07996,p
0.48227,0.94929,n
0.15617,0.47807,n
0.53151,0.25394,p
0.07454,0.46309,p
0.15744,0.45592,n
0.87382,0.38594,p
0.54682,0.66938,n
0.37497,0.96970,n
0.45996,0.76884,p
0.77939,0.59691,n
0.57469,0.58200,p
0.05771,0.56124,n
0.25463,0.65722,n
0.21991,0.66932,n
0.67784,0.74723,p
0.33880,0.88546,n
0.33911,0.98019,n
0.19261,0.44465,n
0.10158,0.72894,n
0.22741,0.46548,n
0.18165,0.30012,n
0.64595,0.54163,p
0.85626,0.08804,p
0.96704,0.13467,p
0.66546,0.55400,p
0.36516,0.72570,p
0.57673,0.83484,p
0.05723,0.42546,n
0.08256,0.82492,n
0.37960,0.76467,n
0.84346,0.49492,n
0.67194,0.24574,p
0.96308,0.92218,n
0.84206,0.82982,p
0.79912,0.61371,p
0.38813,0.99812,n
0.97700,0.78792,p
0.62150,0.16997,p
0.60118,0.38856,p
0.63349,0.47686,p
0.59029,0.26332,p
0.41807,0.33200,p
0.50370,0.80357,n
0.86543,0.77370,n
0.10294,0.89821,n
0.82227,0.28772,p
0.35784,0.15643,p
0.76456,0.69218,p
0.65094,0.73208,n
0.10042,0.33043,n
0.92669,0.61322,p
0.59093,0.77418,n
0.01991,0.27783,n
0.24286,0.46597,n
0.70467,0.58768,p
0.26223,0.59200,n
0.97097,0.28676,p
0.04615,0.80432,n
0.24375,0.83433,n
0.33385,0.31449,n
0.78146,0.73068,n
0.85201,0.29617,p
0.82023,0.19184,p
0.67872,0.42604,p
0.66534,0.74745,n
0.29925,0.33186,n
0.97647,0.35474,p
0.22325,0.94484,n
0.70118,0.34231,p
0.84608,0.82020,n
0.67771,0.07825,p
0.75036,0.11059,n
0.97099,0.82144,p
0.08642,0.21667,n
0.37408,0.11389,p
0.51321,0.91138,n
0.46441,0.19700,p
0.63235,0.59796,n
0.18792,0.26062,n
0.75813,0.71092,n
0.51703,0.90492,n
0.35487,0.92085,n
0.07218,0.45872,n
0.19152,0.87010,n
0.66034,0.49630,p
0.96177,0.18304,p
0.93464,0.68538,p
0.38091,0.49905,n
0.75439,0.69219,n
0.14054,0.66928,n
0.88370,0.09581,p
0.52803,0.39617,p
0.78232,0.41078,p
0.61068,0.95313,n
0.19080,0.31745,n
0.41331,0.16991,p
0.87154,0.69872,p
0.75042,0.49896,p
0.87735,0.45006,p
0.24242,0.68197,n
0.34802,0.99819,n
0.26968,0.83739,n
0.88071,0.77903,n
0.12139,0.92087,n
0.78995,0.20721,p
0.92266,0.67490,p
0.56593,0.32995,p
0.38998,0.63755,n
0.24940,0.55518,n
0.49721,0.20949,p
0.74852,0.46739,p
0.58351,0.58493,n
0.67440,0.18385,p
0.72749,0.70873,n
0.92057,0.33388,n
0.70730,0.56754,p
0.98055,0.31305,p
0.65434,0.68112,n
0.82475,0.56155,n
0.50018,0.23647,p
0.57743,0.06935,p
0.26097,0.25332,p
0.68045,0.81122,n
0.48734,0.40750,p
0.37326,0.09557,p
0.80776,0.33642,p
0.05959,0.57687,n
0.00162,0.77184,n
0.73588,0.93354,n
0.72013,0.23620,p
0.60411,0.14057,p
0.74705,0.35886,p
0.26941,0.83450,n
0.80433,0.61550,p
0.97297,0.26194,p
0.61467,0.22569,p
0.62586,0.76231,n
0.43223,0.41907,n
0.30790,0.82783,n
0.02811,0.30680,n
0.25487,0.11459,p
0.67405,0.41157,p
0.18600,0.20287,n
0.97458,0.30461,p
0.53249,0.98147,n
0.86504,0.85171,n
0.01322,0.25638,n
0.81631,0.66413,p
0.96810,0.15083,p
0.58013,0.50637,p
0.16798,0.71100,n
0.63869,0.81219,n
0.22314,0.17543,p
0.21232,0.57537,n
0.83386,0.02347,p
0.28237,0.80588,n
0.90939,0.11900,p
0.86507,0.89504,n
0.06949,0.99829,n
0.13758,0.71762,n
0.85484,0.72325,p
0.73708,0.11229,p
0.53871,0.31650,p
0.22836,0.88207,p
0.87996,0.04604,p
0.98514,0.56122,p
0.97069,0.81829,p
0.54987,0.75640,n
0.79808,0.38226,p
0.14938,0.96374,n
0.17712,0.86543,n
0.55961,0.25967,p
0.20983,0.73802,n
0.21120,0.00915,p
0.43046,0.79816,n
0.31763,0.93500,n
0.71093,0.14497,p
0.88567,0.38381,p
0.22971,0.20052,p
0.75785,0.05260,p
0.37706,0.07591,p
0.54331,0.12704,p
0.98502,0.72176,n
0.32808,0.21352,p
0.13162,0.63130,n
0.55595,0.83549,n
0.74394,0.32572,p
0.72075,0.05634,p
0.95310,0.65452,p
0.74643,0.20613,p
0.68233,0.56610,p
0.27891,0.47137,n
0.99329,0.66248,p
0.75798,0.55617,p
0.71512,0.89753,n
0.09694,0.52221,n
0.14857,0.09944,n
0.76127,0.28257,p
0.61705,0.65765,n
0.75688,0.91139,n
0.41440,0.65857,n
0.96688,0.62250,p
0.53675,0.19537,p
0.12767,0.34609,n
0.67655,0.44812,p
0.95789,0.64868,p
0.55540,0.48014,p
0.52380,0.81096,n
0.65300,0.79429,n
0.73481,0.11192,p
0.93061,0.77338,p
0.44551,0.94900,n
0.34077,0.34332,n
0.66711,0.36678,n
0.72183,0.22758,p
0.94431,0.85938,n
0.62950,0.26319,p
0.24248,0.85535,n
0.39032,0.22325,p
0.99527,0.18669,p
0.67526,0.06302,p
0.11978,0.18858,n
0.29326,0.62823,p
0.39325,0.70498,n
0.78839,0.70328,p
0.63326,0.61111,n
0.01489,0.05494,n
0.82706,0.12286,p
0.64414,0.50094,p
0.33702,0.36706,n
0.10323,0.35999,n
0.88109,0.76058,p
0.04853,0.89690,p
0.37222,0.95470,n
0.73214,0.89050,n
0.26480,0.36416,n
0.62185,0.16399,n
0.71143,0.66933,n
0.16160,0.72218,n
0.29739,0.56972,n
0.40989,0.45724,n
0.39245,0.18919,p
0.50779,0.57003,n
0.14958,0.41776,n
0.00623,0.21928,n
0.33366,0.11236,p
0.26682,0.98873,n
0.29126,0.16812,p
0.14693,0.74237,n
0.03296,0.55487,n
0.90286,0.63001,p
0.62106,0.25153,p
0.46967,0.91331,n
0.46118,0.69472,p
0.74386,0.51236,p
0.62141,0.65974,n
0.16051,0.03641,p
0.86402,0.64891,p
0.27865,0.30522,p
0.32113,0.85256,p
0.33309,0.70279,n
0.64019,0.54784,p
0.89370,0.94383,n
0.15515,0.07143,p
0.30825,0.79195,n
0.49864,0.00091,p
0.35526,0.19011,p
0.56263,0.08824,p
0.28973,0.04106,p
0.38859,0.51209,n
0.20778,0.27492,p
0.72813,0.55670,p
0.10403,0.56163,n
0.59562,0.72747,n
0.38847,0.72766,n
0.71006,0.06242,p
0.45727,0.91844,n
0.10988,0.83200,n
0.00012,0.51936,n
0.96729,0.24264,p
0.30794,0.85080,n
0.13613,0.79617,n
0.12926,0.55114,n
0.24274,0.87387,n
0.92042,0.33604,p
0.90755,0.08512,p
0.42606,0.29101,p
0.67840,0.83122,n
0.19104,0.05348,p
0.83544,0.63611,n
0.26900,0.03844,p
0.58943,0.22889,p
0.04945,0.82183,p
0.39767,0.97719,n
0.36790,0.46491,n
0.75982,0.73243,n
0.76703,0.79972,n
0.55117,0.80895,n
0.04110,0.67291,n
0.15783,0.69681,n
0.94285,0.69248,p
0.85696,0.73651,p
0.77294,0.56411,p
0.59898,0.46980,p
0.05897,0.75742,p
0.95657,0.74541,p
0.71287,0.69812,n
0.64884,0.09505,p
0.35758,0.32909,p
0.91417,0.11476,p
0.39656,0.25667,p
0.16754,0.68648,n
0.76492,0.36624,p
0.73652,0.64542,p
0.53258,0.06463,p
0.94710,0.61655,p
0.45496,0.44711,n
0.56808,0.57553,n
0.10548,0.37426,n
0.19372,0.77930,n
0.56294,0.01274,p
0.32914,0.82937,p
0.14194,0.97098,n
0.15535,0.06404,p
0.93014,0.68700,p
0.91077,0.61941,p
0.51431,0.37511,p
0.04375,0.65510,n
0.70091,0.31482,p
0.89137,0.52019,p
0.86010,0.42935,p
0.86662,0.15577,p
0.54368,0.71884,n
0.60629,0.44455,p
0.12857,0.47560,n
0.21739,0.66518,n
0.88675,0.18271,p
0.72082,0.24968,p
0.14313,0.36998,n
0.34955,0.78587,n
0.19977,0.02970,p
0.92349,0.75547,p
0.49315,0.71856,n
0.03530,0.87037,n
0.23709,0.59844,n
0.72475,0.35078,p
0.88148,0.77883,n
0.40869,0.54724,n
0.53190,0.12815,p
0.19876,0.10537,p
0.02498,0.12748,n
0.74500,0.36382,p
0.10521,0.99222,n
0.92032,0.34157,p
0.94995,0.91907,n
0.09836,0.85601,n
0.44065,0.51806,n
0.81289,0.86402,n
0.32464,0.30140,p
0.24669,0.99298,n
0.01168,0.78506,n
0.37714,0.14808,p
0.25536,0.52019,n
0.85177,0.50332,p
0.55701,0.18228,p
0.61320,0.35282,p
0.09923,0.89199,n
0.60529,0.76022,n
0.68684,0.32368,p
0.31655,0.66073,n
0.76994,0.20919,p
0.66861,0.04165,p
0.98231,0.79891,p
0.29327,0.73940,p
0.21917,0.71764,n
0.13977,0.30049,n
0.86909,0.18182,p
0.73628,0.36026,p
0.21370,0.35503,n
0.19273,0.26780,n
0.01672,0.19996,n
0.11607,0.99293,n
0.64764,0.50104,p
0.80948,0.26910,p
0.12560,0.67586,n
0.83925,0.95087,n
0.25712,0.09999,p
0.15865,0.69955,n
0.37572,0.01913,p
0.21819,0.96855,n
0.48541,0.41686,p
0.15647,0.79503,n
0.09387,0.47850,n
0.52689,0.41504,p
0.22174,0.61271,n
0.29832,0.04416,p
0.42311,0.85448,n
0.03400,0.31284,n
0.59143,0.12067,p
0.05195,0.49947,n
0.74702,0.27972,p
0.07462,0.98410,n
0.94333,0.50333,p
0.51560,0.84085,n
0.63090,0.93898,p
0.84951,0.01266,p
0.91617,0.54679,p
0.56390,0.73037,n
0.07478,0.89147,n
0.87228,0.68893,p
0.24473,0.14014,p
0.30548,0.72234,n
0.00761,0.99143,n
0.96412,0.48795,p
0.19504,0.45309,n
0.94239,0.42680,p
0.07166,0.06681,p
0.13153,0.91539,n
0.04184,0.43980,n
0.76439,0.66272,p
0.83476,0.38183,p
0.24133,0.20313,p
0.40141,0.18981,p
0.59879,0.90654,n
0.77444,0.31874,p
0.53140,0.39009,p
0.15901,0.37423,n
0.13978,0.92093,n
0.34272,0.68526,n
0.36810,0.16715,p
0.94929,0.96131,p
0.77014,0.77456,n
0.04731,0.14312,p
0.12307,0.33313,n
0.68583,0.56521,p
0.48600,0.95047,n
0.88210,0.74507,p
0.36606,0.33506,p
0.67708,0.23843,p
0.35911,0.46816,n
0.51901,0.92622,n
0.57944,0.92097,p
0.53641,0.46917,p
0.26061,0.69328,p
0.91425,0.02192,p
0.52019,0.39494,p
0.26549,0.14745,p
0.09967,0.37823,n
0.78043,0.22520,p
0.63715,0.93775,n
0.94451,0.64677,p
0.11711,0.76528,p
0.19896,0.84194,n
0.41904,0.63222,n
0.25370,0.80645,n
0.37994,0.77942,n
0.44197,0.08946,p
0.32459,0.76816,n
0.02207,0.11458,n
0.82865,0.64184,p
0.71044,0.03139,p
0.49308,0.14588,p
0.95826,0.24988,p
0.77379,0.33865,p
0.00141,0.73967,n
0.69392,0.70029,n
0.60510,0.54668,p
0.01543,0.16582,n
0.73226,0.06672,n
0.82472,0.69762,p
0.09052,0.46555,n
0.34378,0.22090,p
0.72762,0.02008,p
0.80369,0.67152,p
0.19077,0.20889,n
0.56521,0.37326,p
0.11362,0.81447,n
0.01841,0.10496,n
0.75251,0.04681,p
0.54551,0.32891,p
0.76601,0.34800,p
0.69287,0.11372,p
0.43440,0.91439,p
0.65802,0.52677,p
0.60547,0.07443,p
0.04039,0.89805,p
0.58133,0.08073,p
0.99083,0.03919,p
0.59047,0.01338,p
0.00628,0.64082,n
0.37453,0.45327,n
0.85163,0.77119,n
0.45778,0.33950,p
0.41555,0.77061,n
0.50635,0.03093,p
0.47841,0.84539,n
0.44897,0.67559,n
0.75790,0.81390,n
0.46973,0.75560,n
0.84233,0.38132,p
0.60947,0.10097,p
0.76827,0.01287,p
0.54997,0.83091,n
0.03124,0.13995,n
0.52589,0.76936,n
0.56495,0.69353,n
0.81453,0.55382,n
0.31711,0.55409,n
0.41746,0.90308,n
0.09679,0.10775,n
0.71449,0.46443,p
0.70043,0.28960,p
0.71419,0.05491,p
0.59524,0.42099,p
0.58815,0.76414,n
0.80810,0.13595,p
0.01103,0.51876,n
0.68627,0.68489,n
0.95642,0.25662,p
0.46316,0.71561,n
0.87875,0.15832,p
0.23501,0.29539,n
0.07965,0.59385,p
0.21201,0.33761,n
0.33688,0.29395,n
0.14765,0.27673,n
0.77756,0.90896,n
0.68109,0.44054,p
0.67161,0.61226,p
0.55917,0.99870,n
0.68982,0.31205,n
0.89949,0.72101,p
0.16901,0.27518,n
0.59106,0.34314,n
0.77494,0.78310,n
0.02120,0.25147,n
0.95028,0.32275,p
0.58069,0.60781,n
0.72018,0.70682,n
0.27987,0.26920,p
0.91632,0.00933,p
0.75919,0.88780,n
0.61209,0.26590,p
0.09934,0.93213,n
0.97970,0.62367,p
0.25081,0.37441,p
0.13351,0.26065,n
0.73428,0.61428,p
0.98503,0.23902,p
0.89371,0.05939,p
0.28435,0.71108,n
0.01313,0.93179,n
0.31570,0.32704,n
0.86282,0.66229,p
0.67484,0.15968,p
0.71578,0.56916,p
0.65389,0.47555,p
0.19229,0.92383,n
0.63870,0.54599,p
0.75002,0.04628,p
0.45412,0.60830,n
0.48328,0.60833,p
0.87367,0.77592,n
0.57027,0.36287,p
0.50338,0.52745,p
0.14058,0.97933,p
0.27141,0.05343,p
0.77936,0.12143,p
0.47881,0.29366,p
0.01605,0.88061,n
0.86584,0.53309,p
0.74408,0.30773,p
0.61911,0.67582,n
0.79500,0.95466,n
0.78342,0.81363,n
0.47774,0.40874,p
0.07308,0.27498,p
0.12738,0.41286,n
0.91255,0.40442,p
0.23503,0.58826,n
0.27238,0.60670,n
0.01835,0.97800,n
0.06128,0.89661,n
0.50692,0.25006,p
0.16224,0.82897,n
0.33754,0.83726,n
0.06466,0.05383,p
0.58116,0.62528,n
0.18966,0.06093,p
0.00140,0.16847,n
0.31649,0.44395,n
0.37497,0.90170,n
0.61889,0.00654,p
0.88546,0.38060,p
0.18851,0.12576,p
0.97317,0.19030,p
0.42050,0.18798,p
0.53749,0.79673,n
0.96791,0.51881,p
0.48882,0.38061,p
0.92809,0.35797,p
0.41706,0.10833,p
0.93328,0.51628,p
0.31559,0.65017,n
0.06804,0.55169,n
0.13228,0.97435,n
0.99941,0.10298,p
0.95804,0.71514,n
0.05610,0.23975,n
0.84336,0.22737,p
0.49702,0.91931,n
0.53637,0.06587,p
0.20803,0.20615,p
0.52302,0.45267,p
0.78387,0.37282,p
0.24303,0.70239,n
0.20138,0.45128,n
0.18164,0.83548,n
0.52086,0.04664,p
0.45619,0.85902,n
0.70044,0.19598,p
0.42845,0.16373,p
0.66182,0.13911,p
0.54330,0.40056,n
0.72327,0.59674,p
0.05287,0.57986,n
0.13837,0.33464,n
0.58862,0.64777,n
0.72349,0.69973,n
0.30021,0.51623,n
0.79582,0.64636,p
0.46687,0.15849,p
0.83774,0.05076,p
0.96256,0.21605,p
0.32274,0.20662,n
0.13318,0.68173,n
0.66263,0.28330,p
0.51604,0.92524,p
0.17471,0.99910,n
0.45660,0.31875,p
0.67078,0.46788,p
0.27337,0.89458,n
0.41440,0.52549,n
0.36449,0.67438,n
0.24967,0.27176,n
0.18427,0.26890,n
0.05260,0.93969,n
0.02149,0.27685,n
0.43143,0.15943,p
0.43112,0.58148,n
0.44847,0.72051,n
0.16358,0.32136,n
0.49222,0.00477,p
0.67899,0.33409,p
0.65401,0.15228,p
0.85428,0.92088,p
0.66254,0.96262,n
0.52811,0.50722,n
0.76805,0.77403,n
0.52324,0.31382,p
0.94446,0.29139,p
0.48817,0.57502,n
0.99664,0.91081,n
0.33661,0.42733,n
0.45797,0.18127,p
0.77845,0.27994,p
0.82461,0.49408,n
0.04084,0.54984,p
0.60467,0.23056,p
0.78560,0.28031,n
0.01553,0.04513,n
0.71677,0.33943,p
0.83528,0.46471,p
0.82991,0.26719,p
0.64522,0.46854,p
0.59876,0.08216,p
0.19967,0.89872,n
0.73336,0.24238,p
0.16509,0.34946,n
0.79485,0.19128,p
0.42416,0.48405,n
0.86717,0.35783,p
0.93479,0.01420,p
0.66349,0.19115,p
0.89648,0.32439,p
0.47648,0.30564,p
0.70419,0.92137,n
0.58896,0.14259,p
0.24161,0.24882,n
0.19938,0.04514,p
0.97677,0.61832,p
0.71331,0.24384,p
0.04029,0.16528,n
0.39681,0.30062,p
0.89381,0.08881,p
0.67657,0.60109,p
0.75911,0.11331,p
0.00437,0.32601,p
0.76436,0.61283,p
0.21804,0.01122,n
0.81468,0.04360,p
0.67168,0.53025,p
0.78427,0.71137,n
0.99777,0.33936,p
0.17995,0.39200,n
0.42678,0.42617,n
0.19221,0.59377,n
0.69920,0.88413,n
0.50984,0.68864,n
0.40465,0.42152,n
0.86596,0.97112,n
0.38153,0.57900,n
0.72524,0.49325,p
0.40433,0.53335,p
0.26436,0.34008,n
0.44514,0.79585,n
0.07019,0.63458,n
0.97800,0.23187,p
0.14934,0.89274,n
0.26927,0.67765,n
