@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.73675,0.63617,n
0.11982,0.78216,n
0.71701,0.37087,n
0.41102,0.68324,n
0.10127,0.94493,n
0.12117,0.91989,n
0.11188,0.95458,n
0.64069,0.26670,n
0.66335,0.08394,p
0.51784,0.78862,n
0.75186,0.72496,p
0.29323,0.94672,n
0.12517,0.27479,n
0.42528,0.64001,n
0.00804,0.47007,n
0.56294,0.17302,p
0.32397,0.17251,p
0.45285,0.33903,p
0.88305,0.07660,p
0.19307,0.88733,n
0.25917,0.06223,p
0.86961,0.56193,p
0.71481,0.12343,p
0.68451,0.42160,p
0.33273,0.28554,p
0.43417,0.43785,n
0.90204,0.99922,n
0.31947,0.21579,p
0.66546,0.12994,p
0.36131,0.79120,n
0.05265,0.97601,n
0.86694,0.65733,p
0.12428,0.47906,n
0.20842,0.08456,p
0.15532,0.03209,p
0.56373,0.19212,p
0.56857,0.54133,n
0.13913,0.47743,n
0.16281,0.54434,n
0.97681,0.26626,p
0.60123,0.13741,n
0.58615,0.34688,p
0.69218,0.54974,p
0.36253,0.62020,n
0.89218,0.28238,p
0.76536,0.56407,n
0.31298,0.08199,p
0.63032,0.60838,n
0.93218,0.10423,p
0.73386,0.96371,n
0.29398,0.91223,p
0.05965,0.98925,n
0.99071,0.87251,n
0.93803,0.60162,p
0.42744,0.18315,p
0.88231,0.50066,n
0.19149,0.08964,p
0.05769,0.66706,n
0.26769,0.23676,p
0.24407,0.50982,n
0.22718,0.95821,n
0.97315,0.52839,p
0.77081,0.08467,n
0.63421,0.01194,p
0.96373,0.07354,p
0.99918,0.19734,p
0.97189,0.98420,n
0.34871,0.98211,n
0.73517,0.04760,p
0.96814,0.45097,p
0.50147,0.06920,p
0.27984,0.00983,p
0.87068,0.58224,p
0.60758,0.99618,p
0.01490,0.98027,n
0.96763,0.11299,n
0.15606,0.39824,n
0.31650,0.87496,n
0.90021,0.18635,n
0.32383,0.87799,n
0.02773,0.94952,n
0.04230,0.39359,n
0.97573,0.01723,p
0.05074,0.18393,n
0.95939,0.24525,p
0.78462,0.15257,p
0.21520,0.43954,n
0.73535,0.89189,n
0.33001,0.25824,p
0.45068,0.06075,p
0.90599,0.27426,p
0.03036,0.67026,n
0.03547,0.23889,n
0.74683,0.73359,n
0.15067,0.85285,n
0.17474,0.23907,n
0.92813,0.68079,p
0.74038,0.18352,p
0.55077,0.12292,p
0.44113,0.87473,n
0.59250,0.27936,p
0.64370,0.00567,p
0.02431,0.92346,n
0.30443,0.28445,p
0.46245,0.82433,n
0.11246,0.15059,n
0.39297,0.81778,n
0.90456,0.39544,p
0.85654,0.00689,p
0.86463,0.69945,p
0.28192,0.31035,n
0.50243,0.29081,p
0.23485,0.08918,p
0.10434,0.44559,n
0.75941,0.02189,p
0.98270,0.97903,n
0.78586,0.65832,p
0.67885,0.53681,p
0.97447,0.12751,p
0.91351,0.46912,n
0.22180,0.37675,p
0.93711,0.72132,p
0.20282,0.84890,n
0.24435,0.70090,n
0.90927,0.22558,p
0.71932,0.64259,p
0.21872,0.49337,n
0.80849,0.30326,p
0.99340,0.33190,p
0.86564,0.80541,n
0.03757,0.16218,n
0.79494,0.58608,p
0.83430,0.24033,p
0.30969,0.34528,n
0.81697,0.37910,p
0.48008,0.16893,p
0.40257,0.06983,n
0.26262,0.46112,n
0.86578,0.25543,p
0.69044,0.70972,p
0.59548,0.13833,p
0.77634,0.26574,p
0.84257,0.22626,p
0.79459,0.77618,n
0.75356,0.03750,n
0.40650,0.56532,n
0.99137,0.54528,p
0.79027,0.48121,p
0.97872,0.61143,p
0.91426,0.52849,p
0.06702,0.47665,p
0.00671,0.56975,p
0.61461,0.18943,p
0.22985,0.50170,n
0.70520,0.19223,p
0.57378,0.59249,n
0.51447,0.61832,n
0.04979,0.23701,n
0.10921,0.18345,n
0.53929,0.91851,n
0.04748,0.94665,n
0.65798,0.31796,p
0.84824,0.98298,n
0.23545,0.40827,n
0.66887,0.34516,p
0.50051,0.75827,p
0.99021,0.04028,p
0.17169,0.15999,n
0.67649,0.08884,p
0.37659,0.53830,p
0.69788,0.75138,p
0.30964,0.72290,n
0.34248,0.20201,p
0.24804,0.63281,n
0.02924,0.47590,n
0.29043,0.66082,n
0.53667,0.29458,p
0.58613,0.29432,p
0.08368,0.94144,p
0.92964,0.76935,n
0.93651,0.18549,p
0.14786,0.98160,n
0.80315,0.23823,p
0.83371,0.16985,p
0.82965,0.84306,n
0.94006,0.15996,n
0.12549,0.67271,n
0.39610,0.54825,n
0.45405,0.53332,n
0.48908,0.42761,p
0.24205,0.05237,p
0.27384,0.13682,p
0.92540,0.42420,p
0.96823,0.10696,p
0.16218,0.85703,n
0.59126,0.36751,p
0.91387,0.16809,p
0.28315,0.97671,n
0.35135,0.36052,n
0.63465,0.72520,n
0.32692,0.43328,p
0.18170,0.91342,n
0.65243,0.25466,p
0.85398,0.58331,p
0.68536,0.37687,p
0.06242,0.09119,n
0.19748,0.60398,n
0.92985,0.71329,p
0.22089,0.94877,n
0.12438,0.41131,n
0.30739,0.43482,n
0.89842,0.00787,p
0.75586,0.86964,n
0.03263,0.30080,n
0.19608,0.64245,p
0.31028,0.62517,p
0.40986,0.10657,p
0.00766,0.69783,n
0.47926,0.85403,n
0.30625,0.93489,n
0.89803,0.62953,p
0.85061,0.30135,p
0.58688,0.63294,p
0.83427,0.32031,p
0.04890,0.32343,n
0.06958,0.10486,n
0.45166,0.82865,n
0.61515,0.77835,n
0.88343,0.91675,n
0.39809,0.70139,n
0.60260,0.10853,p
0.50718,0.11222,p
0.66759,0.50513,p
0.99294,0.98385,n
0.76512,0.53961,p
0.33445,0.19667,p
0.71274,0.31834,p
0.72216,0.64582,p
0.90556,0.68768,p
0.39759,0.95565,n
0.44968,0.80851,n
0.33546,0.36716,n
0.69211,0.03516,p
0.30211,0.98313,p
0.48850,0.82400,n
0.25279,0.49031,n
0.54896,0.49691,n
0.70195,0.35961,p
0.32872,0.90162,n
0.19051,0.89617,n
0.17785,0.37112,n
0.55768,0.71403,n
0.52186,0.56269,n
0.50285,0.21697,p
0.98554,0.57206,p
0.74776,0.24077,p
0.03602,0.79739,n
0.27878,0.70980,p
0.74150,0.32671,p
0.81525,0.05587,p
0.45609,0.28216,p
0.85684,0.24143,p
0.24228,0.33234,n
0.51631,0.03992,p
0.42363,0.85430,n
0.42129,0.25961,p
0.33313,0.11520,n
0.37242,0.30687,p
0.82452,0.21353,p
0.76053,0.35866,p
0.12745,0.79233,n
0.97003,0.16156,p
0.80008,0.25867,p
0.91584,0.68315,p
0.72625,0.27194,p
0.88772,0.30529,p
0.67984,0.25165,p
0.41052,0.93962,n
0.77890,0.56072,p
0.05787,0.73542,n
0.35148,0.50071,n
0.69295,0.66132,n
0.54506,0.40885,p
0.56445,0.98186,n
0.12064,0.30102,n
0.42257,0.63614,n
0.71465,0.45045,p
0.60404,0.25298,p
0.58438,0.32647,p
0.56870,0.85800,n
0.50184,0.67702,n
0.83536,0.80215,p
0.85841,0.37626,n
0.51577,0.84121,n
0.85586,0.60149,p
0.24804,0.01711,p
0.51006,0.57292,n
0.25063,0.55481,n
0.16465,0.84289,p
0.21933,0.75849,n
0.44757,0.57561,n
0.80897,0.93961,n
0.98306,0.53208,p
0.80508,0.39398,p
0.76546,0.48796,p
0.75445,0.36773,p
0.00265,0.47181,n
0.20234,0.50183,n
0.03641,0.89497,n
0.80987,0.22409,p
0.09821,0.69699,n
0.13503,0.63061,n
0.08290,0.55759,n
0.74047,0.17540,p
0.59542,0.65526,n
0.15643,0.30471,n
0.68039,0.70011,n
0.86507,0.28754,p
0.13700,0.67754,n
0.68451,0.56250,p
0.46059,0.66235,n
0.26455,0.66474,n
0.79959,0.33166,p
0.12525,0.08305,p
0.17948,0.52767,n
0.41393,0.40604,n
0.73519,0.35279,p
0.78621,0.63879,p
0.08530,0.54121,n
0.95077,0.28735,p
0.45092,0.23072,p
0.09837,0.11480,n
0.00790,0.54444,n
0.15252,0.07001,p
0.28819,0.68440,n
0.38213,0.23372,p
0.02658,0.87748,n
0.36266,0.87017,n
0.27627,0.95814,n
0.24419,0.03289,p
0.57794,0.11326,n
0.19029,0.54443,n
0.35751,0.50255,n
0.55572,0.49707,p
0.48519,0.52596,n
0.39026,0.66387,n
0.28838,0.49311,n
0.06420,0.85699,n
0.57839,0.26094,p
0.68946,0.00064,p
0.41207,0.69527,p
0.45371,0.55164,n
0.86318,0.54854,p
0.85424,0.67763,p
0.59393,0.72213,n
0.97126,0.48770,p
0.58588,0.47903,p
0.71121,0.26824,p
0.81446,0.54111,n
0.79499,0.55439,p
0.04328,0.09643,n
0.02456,0.20481,n
0.43168,0.35327,p
0.63660,0.97212,n
0.75762,0.09824,p
0.91690,0.98148,n
0.53053,0.66426,n
0.80493,0.12045,p
0.25640,0.84692,n
0.70152,0.60150,p
0.68780,0.97338,n
0.70688,0.49626,n
0.31666,0.90261,n
0.65874,0.21081,p
0.15299,0.39076,n
0.11291,0.17276,n
0.92066,0.37484,p
0.85033,0.07163,n
0.26760,0.11467,p
0.58568,0.95504,n
0.42440,0.81298,n
0.49551,0.94136,n
0.20963,0.28608,n
0.96363,0.59002,p
0.23007,0.06657,p
0.97685,0.24435,p
0.65849,0.94190,n
0.77014,0.17247,p
0.99685,0.16747,p
0.31253,0.84111,n
0.32608,0.97046,n
0.91808,0.66553,p
0.18080,0.64818,n
0.07491,0.03155,p
0.07717,0.21835,n
0.78576,0.63311,p
0.63361,0.21478,p
0.11120,0.44575,n
0.07944,0.59939,n
0.79920,0.25751,p
0.49597,0.14650,p
0.22680,0.86065,n
0.05728,0.93235,n
0.50944,0.18140,p
0.31271,0.58066,n
0.51199,0.72291,n
0.24379,0.71215,n
0.63022,0.35995,p
0.99423,0.33172,p
0.69017,0.29360,p
0.22849,0.12664,p
0.49969,0.41179,p
0.08512,0.72797,n
0.36677,0.55802,n
0.55358,0.94537,n
0.56947,0.98905,p
0.89739,0.29735,p
0.65011,0.27936,n
0.08599,0.33422,n
0.36867,0.99718,n
0.80369,0.45983,p
0.14221,0.23887,n
0.98283,0.16155,p
0.84266,0.76615,n
0.73291,0.90409,n
0.28843,0.48200,n
0.65152,0.49480,p
0.46424,0.00412,p
0.32718,0.16273,p
0.32959,0.68987,n
0.35471,0.90023,n
0.85746,0.26111,p
0.47497,0.01199,p
0.82891,0.38801,p
0.97198,0.65664,p
0.25609,0.17303,n
0.36831,0.15554,p
0.50795,0.91025,p
0.91626,0.21901,p
0.64506,0.16162,p
0.33857,0.66591,n
0.85900,0.34230,p
0.41358,0.92855,n
0.46807,0.24321,p
0.22431,0.14168,p
0.98205,0.31255,p
0.16582,0.67194,n
0.42572,0.24503,p
0.20734,0.39735,n
0.02955,0.64772,n
0.79159,0.40846,p
0.21661,0.98115,n
0.91672,0.00476,p
0.59003,0.79410,n
0.45862,0.36691,p
0.04070,0.88853,n
0.00398,0.83832,n
0.16791,0.89366,n
0.95614,0.04749,p
0.42527,0.96244,n
0.52890,0.01561,p
0.18528,0.25637,n
0.13082,0.20142,n
0.19792,0.61199,n
0.39769,0.07528,p
0.13953,0.58073,n
0.22694,0.39284,n
0.18724,0.08335,p
0.86058,0.26001,p
0.39927,0.13548,p
0.42517,0.15842,p
0.29715,0.62027,n
0.84252,0.64287,p
0.61693,0.11363,p
0.77736,0.28394,p
0.46256,0.33825,p
0.22253,0.12673,p
0.05334,0.49074,n
0.23353,0.39300,n
0.02225,0.41223,n
0.76627,0.84674,n
0.76143,0.48661,p
0.95523,0.50222,p
0.30385,0.72389,n
0.58927,0.53254,p
0.91227,0.79266,p
0.71528,0.06076,n
0.91884,0.66582,p
0.40023,0.92170,n
0.28495,0.19740,p
0.92115,0.04086,p
0.98608,0.16051,p
0.73657,0.55979,p
0.81118,0.62291,n
0.46050,0.59865,n
0.95050,0.29659,p
0.63823,0.52923,p
0.10862,0.59694,n
0.22535,0.88492,n
0.53859,0.52341,n
0.71750,0.22158,p
0.49670,0.40334,p
0.52819,0.94624,n
0.96178,0.20055,p
0.88377,0.23252,p
0.87621,0.12778,p
0.85346,0.32147,p
0.21950,0.10795,p
0.12770,0.84480,n
0.56528,0.13035,p
0.85545,0.60686,n
0.24985,0.52182,p
0.58837,0.13493,n
0.05543,0.59610,p
0.85572,0.27921,p
0.98533,0.93020,n
0.31840,0.91854,n
0.43031,0.64311,n
0.60598,0.58338,n
0.14420,0.54062,n
0.14415,0.85156,n
0.18808,0.58683,n
0.46315,0.68451,n
0.79272,0.56456,n
0.85615,0.75349,p
0.83383,0.68051,p
0.13115,0.57326,n
0.57041,0.79594,n
0.98505,0.59369,p
0.72835,0.08353,p
0.66021,0.30510,p
0.99212,0.59587,p
0.81252,0.75627,p
0.33146,0.03018,p
0.41699,0.47830,n
0.85387,0.29915,p
0.93354,0.87870,n
0.71667,0.32034,p
0.46190,0.56095,n
0.27789,0.85499,n
0.07444,0.23328,n
0.24719,0.26148,n
0.79172,0.55359,n
0.87142,0.29955,p
0.44343,0.59105,n
0.39597,0.87293,n
0.98136,0.71061,n
0.70642,0.01031,n
0.29709,0.70584,p
0.39375,0.92231,n
0.91127,0.50226,p
0.63008,0.46668,p
0.77638,0.35444,p
0.25401,0.69099,n
0.74375,0.08964,p
0.34895,0.31255,p
0.71142,0.63428,p
0.96938,0.21190,p
0.22445,0.40691,n
0.33242,0.02869,p
0.64813,0.32395,p
0.78963,0.25924,p
0.45740,0.03291,n
0.56173,0.87893,n
0.13528,0.68879,p
0.49314,0.13117,p
0.03281,0.50045,n
0.26905,0.23953,p
0.58190,0.36606,n
0.08082,0.29803,n
0.69603,0.19289,p
0.26554,0.03141,p
0.69846,0.30021,p
0.98513,0.58953,p
0.68497,0.16956,p
0.91597,0.84961,n
0.99146,0.61137,p
0.84047,0.04164,p
0.32709,0.84562,n
0.80727,0.25582,p
0.20053,0.63526,n
0.62314,0.30702,p
0.39646,0.53881,n
0.51171,0.15154,p
0.73036,0.21172,p
0.19280,0.34424,p
0.10952,0.23367,p
0.08847,0.78872,p
0.42069,0.10835,p
0.62075,0.76109,n
0.27405,0.07450,p
0.38841,0.64614,n
0.82681,0.38369,p
0.84074,0.28995,p
0.31075,0.60906,n
0.43344,0.46513,n
0.31806,0.20561,p
0.01347,0.50228,n
0.38274,0.06342,p
0.59878,0.39512,n
0.92894,0.41637,n
0.30605,0.22899,p
0.84447,0.65981,p
0.55902,0.44506,p
0.11400,0.78906,n
0.14018,0.44736,n
0.52633,0.33447,p
0.06104,0.93945,n
0.19976,0.38661,n
0.97864,0.51529,p
0.59242,0.89573,n
0.55331,0.28295,p
0.85781,0.72065,p
0.71686,0.99600,n
0.00275,0.56262,n
0.37700,0.61162,n
0.45340,0.68011,n
0.08156,0.25902,n
0.15368,0.84998,n
0.54760,0.24150,p
0.79988,0.50637,n
0.55128,0.83467,n
0.47884,0.81451,n
0.90785,0.34453,n
0.63528,0.12366,p
0.95875,0.04793,p
0.39047,0.67517,n
0.65852,0.36573,p
0.67959,0.08452,p
0.21751,0.18107,n
0.83556,0.73553,p
0.40510,0.48282,n
0.90677,0.81697,n
0.39094,0.98646,n
0.66035,0.92110,p
0.69758,0.29171,p
0.51021,0.31252,p
0.52980,0.36004,p
0.58127,0.57269,n
0.15240,0.05982,p
0.24777,0.56379,n
0.61948,0.21710,p
0.19558,0.90937,n
0.62811,0.48011,p
0.41631,0.05466,p
0.01006,0.20555,n
0.04450,0.03530,p
0.74724,0.35570,p
0.24330,0.47868,n
0.71831,0.73168,n
0.06658,0.14983,n
0.56643,0.30855,p
0.47821,0.96659,n
0.10015,0.41102,n
0.60663,0.23248,p
0.56935,0.61935,n
0.92324,0.54415,p
0.50552,0.30887,p
0.24268,0.23915,p
0.67429,0.51908,p
0.94119,0.00436,p
0.87258,0.98915,n
0.06047,0.56712,n
0.28427,0.83844,p
0.60819,0.34364,p
0.88391,0.24610,p
0.81878,0.45469,p
0.60461,0.56187,p
0.63745,0.60722,p
0.42709,0.00983,p
0.04018,0.36607,n
0.46375,0.77340,n
0.38088,0.87990,n
0.68404,0.78477,n
0.45817,0.73250,p
0.10420,0.86788,n
0.03285,0.11511,n
0.50058,0.70640,n
0.36576,0.61333,n
0.43973,0.84166,n
0.60245,0.89904,n
0.62453,0.41137,p
0.43939,0.33089,n
0.64991,0.37249,p
0.68436,0.79699,n
0.04306,0.08087,n
0.35142,0.60087,n
0.30041,0.34282,n
0.22786,0.74836,n
0.60705,0.76538,n
0.62361,0.51984,p
0.74943,0.98261,n
0.26997,0.22331,p
0.86117,0.46943,p
0.53218,0.86605,n
0.37708,0.48133,n
0.10090,0.00413,p
0.01463,0.16181,n
0.52074,0.78307,n
0.28022,0.30872,n
0.17332,0.11457,p
0.09141,0.68341,n
0.47579,0.81766,n
0.19671,0.00211,p
0.92907,0.82165,n
0.99979,0.53185,p
0.18162,0.76684,n
0.61014,0.06419,n
0.63209,0.81433,n
0.59429,0.19556,p
0.12669,0.33916,n
0.34262,0.43659,n
0.30323,0.07204,n
0.35217,0.20444,p
0.57057,0.76002,n
0.51253,0.90692,n
0.92810,0.63248,p
0.45662,0.62196,n
0.64552,0.13745,n
0.14479,0.13610,p
0.04490,0.56018,n
0.32162,0.42357,n
0.30621,0.74772,n
0.06862,0.76120,n
0.84072,0.97533,n
0.11812,0.05398,p
0.04992,0.55912,n
0.26176,0.14657,n
0.08376,0.32301,p
0.70521,0.76938,n
0.12227,0.62322,n
0.05513,0.94927,n
0.62009,0.33220,p
0.16621,0.17938,n
0.78376,0.50223,p
0.93518,0.90867,n
0.29263,0.05836,p
0.68134,0.83015,n
0.20128,0.49304,n
0.46196,0.58039,n
0.54860,0.81702,n
0.50476,0.87432,n
0.24674,0.04754,p
0.20924,0.23585,p
0.62941,0.44115,p
0.04656,0.94406,n
0.90873,0.98268,p
0.28126,0.11800,p
0.90411,0.56568,n
0.14030,0.45804,n
0.82620,0.72345,p
0.71158,0.55754,p
0.23095,0.55651,n
0.67794,0.56379,n
0.70458,0.19057,p
0.00679,0.75279,n
0.64728,0.83450,n
0.77771,0.17888,n
0.92122,0.56025,p
0.66650,0.80346,n
0.68173,0.91286,n
0.38414,0.07497,p
0.40558,0.21643,p
0.39862,0.89457,n
0.77248,0.03728,n
0.05655,0.15444,n
0.52631,0.55865,n
0.53764,0.83442,n
0.19310,0.65166,n
0.54004,0.11145,p
0.67744,0.41940,p
0.77465,0.43990,p
0.85728,0.71420,p
0.11930,0.94146,n
0.18349,0.78957,n
0.26041,0.38456,n
0.26467,0.43937,n
0.29416,0.24275,p
0.28713,0.93899,n
0.21632,0.13075,p
0.04064,0.83284,n
0.48789,0.93633,n
0.26841,0.70575,n
0.22504,0.98655,n
0.15447,0.85313,n
0.36925,0.96552,n
0.52778,0.88145,p
0.10854,0.21633,n
0.38697,0.79079,n
0.51356,0.88520,n
0.70867,0.75758,n
0.70055,0.77887,n
0.96838,0.39561,p
0.91992,0.63150,p
0.69237,0.05534,p
0.74349,0.17692,p
0.57343,0.89657,n
0.44900,0.19431,p
0.70437,0.81872,n
0.40421,0.82803,n
0.41999,0.78540,n
0.81571,0.04976,p
0.76336,0.18738,p
0.29752,0.65043,n
0.54248,0.23138,p
0.83273,0.56462,p
0.08921,0.87093,n
0.94816,0.76616,p
0.07479,0.03779,p
0.33503,0.22763,p
0.53312,0.19123,p
0.26307,0.84313,n
0.85599,0.07652,p
0.90735,0.50598,p
0.03240,0.32506,n
0.86968,0.34416,p
0.10625,0.63521,n
0.88499,0.62019,p
0.15597,0.41786,p
0.16744,0.15312,p
0.94026,0.42609,p
0.87711,0.77770,n
0.78559,0.18506,n
0.87807,0.17923,p
0.08097,0.91231,n
0.25031,0.66429,n
0.28591,0.81729,n
0.78711,0.33693,p
0.92581,0.67179,p
0.76125,0.54275,p
0.08442,0.13979,n
0.65720,0.78238,n
0.70373,0.73147,n
0.58184,0.29585,p
0.21968,0.33345,n
0.96049,0.97793,n
0.85393,0.30177,p
0.65939,0.89021,n
0.70688,0.06171,p
0.36371,0.77530,n
0.22001,0.04637,p
0.67527,0.76702,n
0.87150,0.21979,p
0.49793,0.89739,n
0.93808,0.54447,n
0.39264,0.48817,n
0.05535,0.63692,n
0.73761,0.29641,p
0.36780,0.64208,n
0.78655,0.57658,p
0.79248,0.99117,n
0.16131,0.30260,p
0.78866,0.40390,p
0.68193,0.76376,n
0.80496,0.71485,p
0.75260,0.41953,p
0.96402,0.39985,p
0.35423,0.63706,p
0.76524,0.08501,p
0.35063,0.02501,p
0.03822,0.34293,n
0.61675,0.80739,n
0.88364,0.45203,p
0.10842,0.26564,n
0.53934,0.15498,p
0.94662,0.29205,p
0.93840,0.36849,p
0.56439,0.35872,p
0.19209,0.82123,n
0.99319,0.36561,p
0.52506,0.57790,n
0.47333,0.41092,n
0.80433,0.04669,p
0.29036,0.08239,p
0.04240,0.22693,n
0.54161,0.89679,n
0.63799,0.58695,p
0.40649,0.57238,n
0.28394,0.20820,p
0.42818,0.90371,n
0.30636,0.02508,p
0.16477,0.58891,n
0.42873,0.19333,p
0.24529,0.08687,p
0.41272,0.84951,n
0.92239,0.85062,n
0.77389,0.21554,p
0.10688,0.80464,n
0.10047,0.50793,n
0.05602,0.16353,n
0.34953,0.95056,n
0.60181,0.93597,n
0.28352,0.48584,n
0.73299,0.19259,n
0.66467,0.40181,n
0.26723,0.23885,p
0.76779,0.87297,n
0.42303,0.51846,n
0.23566,0.47063,n
0.68687,0.36196,p
0.73779,0.26788,p
0.82629,0.94422,n
0.26557,0.28627,n
0.04579,0.06726,n
0.79041,0.71952,n
0.09402,0.28700,n
0.50268,0.42883,p
0.62776,0.27495,p
0.09679,0.77865,n
0.50261,0.64279,n
0.64367,0.24209,p
0.35168,0.33843,p
0.80956,0.76636,n
0.06230,0.69605,n
0.87280,0.37867,p
0.35369,0.21316,p
0.42708,0.06493,p
0.91906,0.21053,p
0.18281,0.87790,n
0.79300,0.29202,p
0.79374,0.53334,p
0.18485,0.12265,p
0.33557,0.89109,n
0.31736,0.57458,n
0.95149,0.58922,p
0.19945,0.06637,p
0.41069,0.59644,n
0.93662,0.63623,p
0.25629,0.09047,n
0.48720,0.03757,p
0.06888,0.36629,p
0.93192,0.43045,p
0.36851,0.73108,n
0.71961,0.99883,n
0.68114,0.14070,p
0.14741,0.73163,n
0.25144,0.33178,n
0.13430,0.04768,p
0.90322,0.41405,p
0.21530,0.89326,n
0.31633,0.09183,n
0.26533,0.30778,n
0.11634,0.55224,n
0.70664,0.39801,p
0.67373,0.27855,p
0.86475,0.11868,p
0.98779,0.13357,p
0.33627,0.34890,n
0.78915,0.11048,p
0.51222,0.97493,n
0.07184,0.57932,n
0.59999,0.71831,n
0.49062,0.40576,p
0.23545,0.80044,p
0.23204,0.02832,p
0.09944,0.83177,n
0.32010,0.36542,n
0.43820,0.54516,n
0.21177,0.74510,n
0.70831,0.27526,p
0.65941,0.88744,p
0.74619,0.84397,n
0.52571,0.25380,p
0.93580,0.17422,p
0.87166,0.04507,p
0.05452,0.93440,n
0.78229,0.44207,p
0.04912,0.71789,n
0.89611,0.27680,p
0.22133,0.63080,n
0.80381,0.58129,p
0.19473,0.99899,n
0.03258,0.44958,n
0.03226,0.28497,n
0.87485,0.33778,p
0.00054,0.92685,n
0.86458,0.63430,p
0.71132,0.64406,p
0.83755,0.03445,p
0.30934,0.69401,n
0.53052,0.94497,n
0.88003,0.74290,p
0.91795,0.26633,p
0.46790,0.38569,n
0.22188,0.55916,n
0.18308,0.26900,n
0.30021,0.28924,p
0.96345,0.76297,p
0.21779,0.11980,p
0.34751,0.96366,n
0.03536,0.79012,n
0.04031,0.12042,p
0.89686,0.03074,p
0.36492,0.43650,n
0.17354,0.18034,n
0.71455,0.61138,p
0.05329,0.65248,n
0.61840,0.13424,n
0.93569,0.11016,p
0.82661,0.56875,p
0.54793,0.50252,p
0.14666,0.44012,n
0.48199,0.02714,p
0.11305,0.25332,p
0.16733,0.80959,n
0.60660,0.12265,p
0.66083,0.88941,n
0.00413,0.12927,n
0.29351,0.75763,p
0.26892,0.02421,p
0.47549,0.08542,p
0.45563,0.87145,n
0.57386,0.88542,n
0.37463,0.25265,p
0.60589,0.06960,p
0.49696,0.07951,n
0.27710,0.51172,n
0.74351,0.37656,p
0.60510,0.06789,p
0.38232,0.02810,p
0.53739,0.98364,n
0.68997,0.26966,p
0.40191,0.50522,n
0.82469,0.48197,p
0.16683,0.10645,p
0.82290,0.90560,n
0.33755,0.05740,p
0.63973,0.75558,n
0.17421,0.90472,n
0.16873,0.44908,n
0.45940,0.36169,p
0.93265,0.75299,p
0.85057,0.27345,p
0.89807,0.38685,p
0.23353,0.19882,p
0.67431,0.90603,n
0.11060,0.88062,n
0.42003,0.32443,p
0.07077,0.57604,n
0.96486,0.10231,p
0.13821,0.74387,n
0.21818,0.41424,n
0.91164,0.72422,p
0.67942,0.19641,p
0.65421,0.15924,n
0.73968,0.03021,p
0.30789,0.11858,p
0.20387,0.07552,p
0.79926,0.83999,n
0.41419,0.46894,n
0.23904,0.15271,p
0.80701,0.79499,n
0.97905,0.83259,n
0.82013,0.27950,p
0.30133,0.56975,n
0.01657,0.99065,n
0.76456,0.88240,n
0.50171,0.60008,n
0.13362,0.50145,n
0.53536,0.96144,n
0.10576,0.35027,p
0.25273,0.10083,p
0.13271,0.77854,n
0.92386,0.83458,p
0.87668,0.27231,p
0.89244,0.59002,p
0.49394,0.46631,n
0.27363,0.72834,p
0.31439,0.60230,n
0.53760,0.72688,n
0.58636,0.54788,p
0.95062,0.77992,p
0.03514,0.20983,n
0.85663,0.43167,p
0.00628,0.69830,n
0.44921,0.28721,p
0.35671,0.77655,n
0.29789,0.94573,n
0.70183,0.32432,p
0.23591,0.63813,n
0.95991,0.69896,p
0.81536,0.59048,p
0.98952,0.72611,p
0.22649,0.37835,n
0.02256,0.15479,n
0.07728,0.72362,n
0.99328,0.95015,n
0.87586,0.81793,p
0.22472,0.10794,n
0.63583,0.73472,n
0.94588,0.08135,p
0.68082,0.55392,p
0.17198,0.89786,p
0.70941,0.33405,p
0.11885,0.67872,n
0.29897,0.90205,p
0.84183,0.64027,p
0.27031,0.05717,p
0.25435,0.46572,n
0.20733,0.49320,p
0.87608,0.77073,n
0.76803,0.55478,p
0.74061,0.21995,p
0.57035,0.36311,p
0.41292,0.29147,p
0.62531,0.11865,p
0.76244,0.39647,p
0.37887,0.19949,p
0.67506,0.83441,n
0.72344,0.18969,p
0.03575,0.00496,p
0.06646,0.39531,n
0.68334,0.33457,p
0.71216,0.47940,p
0.70592,0.05264,p
0.13507,0.19314,n
0.31138,0.96817,n
0.24490,0.66775,n
0.33048,0.50513,n
0.45267,0.75227,n
0.89780,0.91437,n
0.81729,0.48824,p
0.32317,0.38872,n
0.43995,0.67565,n
0.02936,0.18957,n
0.43356,0.23528,p
0.69752,0.63828,p
0.34022,0.71270,n
0.52965,0.28633,p
0.78828,0.64489,p
0.47175,0.00778,p
0.19385,0.82967,n
0.85657,0.18759,p
0.05084,0.96924,n
0.86249,0.12633,p
0.87882,0.47594,p
0.76127,0.03766,p
0.58898,0.56652,n
0.57681,0.04264,p
0.17277,0.97757,n
0.91371,0.12353,n
0.25149,0.85251,n
0.56131,0.70494,n
0.30577,0.59737,p
0.88830,0.30821,p
0.85273,0.52443,p
0.92237,0.52706,n
0.32282,0.22842,p
0.41452,0.29728,p
0.29509,0.98131,n
0.59768,0.82120,n
0.27678,0.24591,p
0.23647,0.63526,n
0.85547,0.69217,p
0.37129,0.07305,p
0.92404,0.60487,p
0.06360,0.61953,n
0.71400,0.92027,n
0.84534,0.52504,p
0.01437,0.22700,n
0.53619,0.75126,n
0.62793,0.09460,p
0.90256,0.22093,n
