@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.50441,0.40645,n
0.13745,0.70652,n
0.64930,0.84147,p
0.94594,0.69112,n
0.43281,0.78472,n
0.37181,0.88998,p
0.34712,0.57557,p
0.55956,0.66749,p
0.65567,0.38529,n
0.31688,0.46567,p
0.92592,0.65135,n
0.34111,0.24124,n
0.89096,0.04047,p
0.77772,0.63511,n
0.98066,0.57010,n
0.88032,0.46341,p
0.47295,0.41223,n
0.96403,0.41687,n
0.31865,0.18249,p
0.18094,0.00941,n
0.54521,0.65012,p
0.23475,0.63167,p
0.99502,0.68470,n
0.53836,0.40981,n
0.70371,0.97268,p
0.64316,0.72805,p
0.11689,0.73571,p
0.97070,0.77325,n
0.72789,0.12584,n
0.30029,0.83862,p
0.32352,0.11309,n
0.24288,0.73444,p
0.23509,0.63666,p
0.88059,0.97429,p
0.89365,0.28959,n
0.69253,0.28860,n
0.42299,0.04661,n
0.99849,0.47195,n
0.63159,0.25879,n
0.90792,0.13454,n
0.93666,0.86383,p
0.90974,0.90811,p
0.96495,0.42594,n
0.95385,0.61338,n
0.68799,0.51475,n
0.08714,0.45067,p
0.95584,0.64705,n
0.63916,0.73543,p
0.67525,0.59648,n
0.36514,0.52724,p
0.00490,0.69130,p
0.09755,0.17814,p
0.15547,0.18968,n
0.72759,0.40222,n
0.31727,0.99045,p
0.42406,0.53801,p
0.58553,0.88385,p
0.70011,0.57560,p
0.55179,0.91416,p
0.02352,0.93066,p
0.62850,0.97417,p
0.17486,0.78945,p
0.85170,0.07083,n
0.02000,0.79792,p
0.76841,0.45429,n
0.56825,0.37597,p
0.92174,0.44691,n
0.25819,0.40627,p
0.06854,0.14371,p
0.86018,0.49259,n
0.87921,0.94926,p
0.20475,0.24794,p
0.70114,0.70614,p
0.00648,0.02488,n
0.43545,0.93991,n
0.28986,0.16131,n
0.88517,0.05546,n
0.54995,0.25079,n
0.48649,0.94207,p
0.35151,0.12968,n
0.94829,0.30078,p
0.61094,0.11831,n
0.24480,0.62209,p
0.80088,0.90513,p
0.24220,0.56491,p
0.79175,0.18277,n
0.68046,0.32290,n
0.40597,0.44754,p
0.77423,0.31483,n
0.90855,0.72464,n
0.97989,0.78174,p
0.18681,0.08775,n
0.09691,0.37145,p
0.80343,0.53422,n
0.97107,0.48256,n
0.90254,0.23915,p
0.41254,0.24570,n
0.70363,0.85368,p
0.34839,0.73590,p
0.01754,0.58575,p
0.96211,0.21129,n
0.93054,0.89693,p
0.49304,0.14106,n
0.31875,0.22774,n
0.07729,0.62804,p
0.81659,0.38314,n
0.37198,0.69205,p
0.59565,0.41516,p
0.42467,0.01449,n
0.47674,0.37456,n
0.82801,0.54249,n
0.16995,0.07390,n
0.64528,0.54690,n
0.28470,0.56957,p
0.06884,0.06383,n
0.64391,0.42103,n
0.22186,0.21013,n
0.92556,0.61671,n
0.66011,0.34814,n
0.25017,0.19747,n
0.46358,0.91027,n
0.95105,0.70816,n
0.91533,0.97981,n
0.80486,0.60606,n
0.57082,0.22121,n
0.77487,0.89060,p
0.84280,0.44492,n
0.00262,0.98760,p
0.32713,0.72217,n
0.40636,0.51607,p
0.28852,0.01246,n
0.98435,0.88407,p
0.84712,0.60233,n
0.70465,0.02987,n
0.23838,0.87127,p
0.71262,0.41404,n
0.25059,0.19629,n
0.34063,0.33294,n
0.43943,0.40454,n
0.90389,0.75876,n
0.89138,0.59830,n
0.61874,0.08510,n
0.04736,0.33951,p
0.07561,0.48917,p
0.53409,0.71933,n
0.12099,0.39424,p
0.81914,0.48588,n
0.37239,0.06949,n
0.54021,0.53473,p
0.97162,0.62450,n
0.85412,0.08717,n
0.41145,0.07581,n
0.47606,0.43785,n
0.55737,0.71851,p
0.99148,0.72585,n
0.38637,0.87733,p
0.48395,0.06101,n
0.24134,0.29421,n
0.62335,0.77839,p
0.67920,0.10807,n
0.88121,0.46469,n
0.69133,0.96160,p
0.92003,0.54207,n
0.48943,0.87766,p
0.21754,0.71853,p
0.27695,0.32582,p
0.82404,0.85651,p
0.12449,0.82146,p
0.93985,0.53019,n
0.79220,0.67633,n
0.20408,0.33731,n
0.13612,0.06833,n
0.91525,0.26114,n
0.59185,0.22332,n
0.76271,0.62213,n
0.46620,0.59720,p
0.34284,0.76246,p
0.30647,0.57651,n
0.36476,0.99337,p
0.63546,0.14469,n
0.36139,0.17610,n
0.61321,0.10895,n
0.69479,0.45312,n
0.03128,0.28743,n
0.16423,0.25354,p
0.47147,0.61339,p
0.91818,0.28464,n
0.31496,0.83310,p
0.64860,0.85214,p
0.48565,0.81977,p
0.48909,0.30497,n
0.72196,0.65403,n
0.02175,0.68468,p
0.31016,0.26358,n
0.07999,0.03087,n
0.53665,0.18664,n
0.01890,0.26369,p
0.12673,0.03434,n
0.61743,0.85483,p
0.04573,0.38354,p
0.44532,0.42987,n
0.49273,0.77518,p
0.30765,0.87079,n
0.27894,0.34124,p
0.54011,0.35767,n
0.16168,0.00946,n
0.84901,0.50325,n
0.67130,0.43738,n
0.60921,0.37572,n
0.28029,0.98834,p
0.90312,0.35549,n
0.63337,0.90249,p
0.68661,0.47727,n
0.58696,0.78633,n
0.57458,0.19162,n
0.29419,0.70983,p
0.31952,0.33937,p
0.22855,0.41639,p
0.08815,0.52070,p
0.62478,0.91169,p
0.51577,0.98964,p
0.75075,0.98705,p
0.49507,0.84703,p
0.58872,0.58385,p
0.99791,0.27717,n
0.21754,0.51977,p
0.66333,0.05360,n
0.74667,0.82394,p
0.10546,0.66499,p
0.67135,0.51059,n
0.24440,0.08182,n
0.08982,0.19113,p
0.00621,0.54771,p
0.53714,0.70217,p
0.17534,0.00391,n
0.83628,0.35185,n
0.82046,0.07363,n
0.34951,0.89587,p
0.44939,0.62027,p
0.41287,0.42643,p
0.50079,0.92569,n
0.89133,0.42916,n
0.78045,0.39163,n
0.58199,0.37896,n
0.24505,0.80349,p
0.37390,0.90939,p
0.07190,0.47912,p
0.86677,0.33626,n
0.13983,0.83055,p
0.85795,0.56652,n
0.45356,0.59351,p
0.33007,0.27493,n
0.58300,0.70596,p
0.35658,0.83347,p
0.94447,0.07739,n
0.48374,0.94828,p
0.58069,0.71774,p
0.53840,0.17329,n
0.13228,0.17828,p
0.46089,0.54359,p
0.67616,0.30941,n
0.13446,0.42032,p
0.92506,0.96972,p
0.17381,0.65017,p
0.06645,0.60526,p
0.13100,0.18004,p
0.03986,0.91164,p
0.20520,0.45719,p
0.84723,0.24382,n
0.38054,0.16888,n
0.35466,0.85727,p
0.89948,0.52826,n
0.72461,0.30334,n
0.73099,0.03593,n
0.29436,0.69902,p
0.72404,0.47888,n
0.82715,0.23164,n
0.77467,0.60191,n
0.02573,0.29441,p
0.12243,0.87284,p
0.68854,0.43712,n
0.45579,0.02923,n
0.62006,0.15505,n
0.38073,0.19278,n
0.43167,0.28616,n
0.51940,0.78280,p
0.09613,0.39267,p
0.84508,0.16291,n
0.22587,0.51041,p
0.05713,0.98815,p
0.57912,0.99665,p
0.90217,0.32203,n
0.13963,0.19109,p
0.98587,0.72332,n
0.16002,0.14744,n
0.70268,0.86182,p
0.92232,0.84767,p
0.79825,0.08139,n
0.92931,0.11108,n
0.22050,0.83367,p
0.41989,0.24790,n
0.01703,0.51729,p
0.21243,0.35193,p
0.00428,0.73776,p
0.11849,0.83427,p
0.80745,0.25428,n
0.33793,0.58472,p
0.34271,0.63572,p
0.94140,0.34690,n
0.75940,0.77139,p
0.00147,0.19365,p
0.81338,0.46339,n
0.70903,0.57669,n
0.09690,0.15418,p
0.64268,0.18595,n
0.56555,0.12917,n
0.60455,0.39262,n
0.29953,0.80777,n
0.06230,0.10740,p
0.53900,0.72381,p
0.75212,0.14934,p
0.55336,0.57175,p
0.03894,0.03093,n
0.64891,0.21746,n
0.72196,0.62940,n
0.79146,0.42788,n
0.80796,0.69564,n
0.70237,0.94211,p
0.44718,0.87024,p
0.36527,0.04363,n
0.16066,0.04596,n
0.89891,0.49293,n
0.11248,0.90128,p
0.25353,0.17735,n
0.28707,0.17240,n
0.77838,0.21906,n
0.69532,0.36773,n
0.18409,0.79716,p
0.13703,0.57125,p
0.05130,0.97953,p
0.85964,0.73232,n
0.03643,0.92599,p
0.24492,0.49860,p
0.43064,0.80471,p
0.93976,0.83940,p
0.23784,0.62474,p
0.77594,0.67049,n
0.18833,0.89723,p
0.69247,0.66488,p
0.91062,0.68477,n
0.63775,0.90841,p
0.10186,0.50269,n
0.40422,0.32916,n
0.08845,0.87808,p
0.06874,0.35337,p
0.93521,0.36715,n
0.55580,0.23958,n
0.38600,0.68377,p
0.11867,0.05771,n
0.81225,0.76043,p
0.71587,0.47006,n
0.01048,0.10580,p
0.27626,0.92546,p
0.96561,0.62909,n
0.00293,0.34881,n
0.85821,0.90477,p
0.92669,0.07109,p
0.07137,0.89999,p
0.24468,0.40908,n
0.34077,0.34175,p
0.84032,0.24756,n
0.66298,0.73074,p
0.40048,0.71692,p
0.99498,0.44655,n
0.91847,0.33186,p
0.93062,0.33394,n
0.97191,0.58434,n
0.28937,0.27823,n
0.45748,0.31551,p
0.61541,0.09917,n
0.68837,0.50870,n
0.91453,0.43115,n
0.26524,0.98680,p
0.09249,0.18460,p
0.79247,0.68574,n
0.81608,0.36957,n
0.36352,0.04063,n
0.25035,0.72176,p
0.04377,0.24786,n
0.59586,0.16687,n
0.56006,0.80371,p
0.81014,0.13667,p
0.25498,0.05047,p
0.73986,0.48127,n
0.95816,0.51261,n
0.50065,0.75548,n
0.75968,0.25594,n
0.12971,0.74439,p
0.70666,0.45797,n
0.16662,0.21857,p
0.72540,0.65121,n
0.93541,0.36543,n
0.27097,0.89871,p
0.09279,0.00887,n
0.91427,0.62900,n
0.47133,0.77551,p
0.34600,0.25842,n
0.60366,0.50157,n
0.29302,0.01419,n
0.75022,0.02888,n
0.65438,0.46145,n
0.75159,0.62517,p
0.24100,0.88304,p
0.14306,0.64763,p
0.09252,0.32957,p
0.32160,0.07497,n
0.29576,0.78582,p
0.46925,0.42014,p
0.96425,0.42248,n
0.50714,0.46669,n
0.42742,0.57060,p
0.30569,0.16817,n
0.09634,0.04380,n
0.38568,0.14893,p
0.04069,0.66247,p
0.82503,0.68783,n
0.82387,0.19016,n
0.18651,0.36270,p
0.59119,0.03656,n
0.22432,0.72999,p
0.86669,0.17226,n
0.42151,0.03739,n
0.86280,0.31208,n
0.17950,0.96299,p
0.33836,0.19354,n
0.61185,0.60119,p
0.70557,0.41123,n
0.75341,0.70238,p
0.20613,0.99441,p
0.91721,0.83998,p
0.76944,0.42842,n
0.55879,0.31102,n
0.57008,0.09592,n
0.60769,0.35597,n
0.67474,0.94571,p
0.16318,0.60893,p
0.69938,0.22050,n
0.39508,0.38112,n
0.78560,0.73972,p
0.32895,0.19736,n
0.21138,0.05919,n
0.62893,0.87068,p
0.51621,0.16653,n
0.46113,0.81987,p
0.15774,0.90396,p
0.59020,0.55043,n
0.61211,0.17550,n
0.61167,0.28311,n
0.35989,0.74337,p
0.60376,0.02449,p
0.66887,0.76595,n
0.71174,0.43517,p
0.75248,0.11642,n
0.25713,0.19836,n
0.88998,0.05551,n
0.19036,0.10594,n
0.39179,0.67775,p
0.81567,0.68980,n
0.42919,0.98637,p
0.95104,0.67232,n
0.87160,0.97190,p
0.21114,0.12225,n
0.11417,0.52312,p
0.96465,0.47678,p
0.80064,0.02577,p
0.67975,0.22544,n
0.33054,0.11024,n
0.51066,0.84552,p
0.56512,0.24722,n
0.97272,0.43442,n
0.23245,0.85400,n
0.18348,0.35519,p
0.44291,0.10921,n
0.16001,0.48953,p
0.40546,0.65608,p
0.81811,0.77389,n
0.93132,0.92471,p
0.40809,0.39380,p
0.18741,0.30058,p
0.00130,0.39585,p
0.92949,0.68128,n
0.59919,0.46680,n
0.70912,0.61090,p
0.51514,0.88552,p
0.12180,0.81622,p
0.74233,0.09133,n
0.20366,0.14829,n
0.63847,0.41846,n
0.38155,0.00594,n
0.75167,0.39600,n
0.19498,0.69024,p
0.99301,0.43401,n
0.22970,0.19554,n
0.24663,0.59058,p
0.42151,0.52311,n
0.65615,0.93591,p
0.92614,0.21320,n
0.11914,0.01840,p
0.77378,0.12936,n
0.61244,0.55848,n
0.72818,0.51300,n
0.73203,0.53689,n
0.68636,0.88443,p
0.64572,0.81798,p
0.98826,0.35288,n
0.85906,0.52387,n
0.70309,0.52148,n
0.76321,0.09028,n
0.48418,0.12564,n
0.41460,0.61922,p
0.44990,0.28624,p
0.46101,0.36674,n
0.64314,0.51612,n
0.01404,0.64788,p
0.39050,0.07024,n
0.06534,0.74948,p
0.47949,0.56175,p
0.30142,0.23595,n
0.29072,0.93298,p
0.02683,0.88788,p
0.70279,0.81105,p
0.50831,0.30539,n
0.53355,0.81035,p
0.67103,0.19850,p
0.25221,0.90238,n
0.73234,0.62714,n
0.87295,0.58580,n
0.51825,0.64987,p
0.09376,0.90902,p
0.64207,0.42064,n
0.49119,0.40043,p
0.52906,0.53905,p
0.59706,0.60523,p
0.88459,0.43098,n
0.31736,0.61766,p
0.98063,0.43883,p
0.10466,0.34230,p
0.66714,0.47314,n
0.17725,0.53068,n
0.70098,0.10686,n
0.48218,0.45826,p
0.71016,0.90782,p
0.22404,0.04792,p
0.26489,0.67947,p
0.11181,0.81375,p
0.26339,0.31222,p
0.02317,0.15848,p
0.53965,0.58491,p
0.17223,0.12017,n
0.61272,0.70836,p
0.36164,0.24666,n
0.64127,0.35111,p
0.01168,0.59534,p
0.73311,0.32753,n
0.44633,0.49892,p
0.72647,0.41626,n
0.69830,0.43531,n
0.14309,0.07617,n
0.70234,0.43221,n
0.45940,0.52622,p
0.41097,0.40164,p
0.68265,0.08050,n
0.41159,0.86853,p
0.07265,0.72659,p
0.94313,0.58453,n
0.79763,0.29788,n
0.89426,0.66722,n
0.96652,0.27916,n
0.17304,0.83515,p
0.78599,0.56100,n
0.47449,0.01141,n
0.32560,0.27740,n
0.07168,0.98184,p
0.77706,0.29952,n
0.34964,0.04692,n
0.04494,0.80172,p
0.90266,0.62637,p
0.83937,0.71724,n
0.05072,0.55848,n
0.03165,0.53904,p
0.36372,0.82366,n
0.28312,0.31911,p
0.98313,0.63540,n
0.28994,0.54550,p
0.35003,0.84676,n
0.86898,0.40232,n
0.10046,0.38009,p
0.79401,0.01257,n
0.83672,0.11023,n
0.96782,0.23184,n
0.66822,0.02619,n
0.75133,0.92692,p
0.43858,0.50380,p
0.73553,0.94457,p
0.92362,0.55596,n
0.22031,0.08369,n
0.75299,0.09927,n
0.90917,0.38210,n
0.93173,0.41767,n
0.03730,0.65299,p
0.27576,0.75685,p
0.10298,0.43239,p
0.54755,0.15061,n
0.63160,0.60415,p
0.95516,0.40208,n
0.89973,0.79362,p
0.25494,0.01790,n
0.43676,0.60627,p
0.00678,0.79156,p
0.27748,0.75187,p
0.26849,0.86207,p
0.88463,0.87372,p
0.74078,0.79807,p
0.31032,0.23220,n
0.11667,0.86078,p
0.63896,0.06850,n
0.24972,0.47482,p
0.37748,0.08027,n
0.13291,0.19600,p
0.28613,0.96541,p
0.60292,0.74205,p
0.13854,0.42450,n
0.98518,0.36508,n
0.27786,0.87490,p
0.84513,0.21666,n
0.17290,0.08498,n
0.33223,0.69811,p
0.08521,0.14819,p
0.08682,0.92048,p
0.28675,0.79610,n
0.68292,0.55716,n
0.54484,0.62516,p
0.81360,0.73945,p
0.57524,0.63125,p
0.96654,0.17927,p
0.13826,0.41937,p
0.15995,0.18460,n
0.18694,0.01251,n
0.66953,0.77348,p
0.08211,0.16789,p
0.53879,0.79601,n
0.92382,0.07658,n
0.08960,0.14734,p
0.13551,0.24825,p
0.97998,0.77955,n
0.41682,0.40335,n
0.17247,0.82710,p
0.44249,0.29678,n
0.96415,0.45850,n
0.36707,0.85134,p
0.83575,0.09907,n
0.21385,0.96506,n
0.23111,0.37233,p
0.18780,0.05749,n
0.84046,0.95741,p
0.91869,0.95119,p
0.25215,0.66592,n
0.57737,0.17327,n
0.55370,0.51070,n
0.58199,0.51663,n
0.13324,0.05167,n
0.57111,0.13660,n
0.94508,0.70026,n
0.13500,0.86028,p
0.94442,0.57030,n
0.07723,0.14011,p
0.00090,0.78445,p
0.95690,0.69681,n
0.87225,0.93315,p
0.40590,0.77756,p
0.34967,0.19257,n
0.39567,0.34492,n
0.72939,0.43688,n
0.48305,0.80149,p
0.39324,0.07987,n
0.50871,0.94998,p
0.82961,0.78438,p
0.53595,0.83960,n
0.59935,0.09835,n
0.67709,0.40476,n
0.16817,0.30079,p
0.13189,0.53787,p
0.54284,0.50554,n
0.69612,0.66299,n
0.69369,0.38263,n
0.35222,0.96312,p
0.08242,0.10381,p
0.95560,0.60360,n
0.10984,0.00356,n
0.12347,0.85577,p
0.38982,0.65693,p
0.78582,0.02977,n
0.80473,0.16664,n
0.21537,0.19215,n
0.85237,0.10229,p
0.06393,0.24726,p
0.54610,0.60217,p
0.22955,0.49782,p
0.31954,0.20893,n
0.42749,0.46568,p
0.42959,0.65152,p
0.10594,0.35498,p
0.57523,0.77966,n
0.92831,0.57689,n
0.86804,0.78451,p
0.00529,0.08384,p
0.97460,0.99542,p
0.87605,0.38645,n
0.45146,0.23933,n
0.58305,0.76808,p
0.95270,0.73513,p
0.02717,0.01379,n
0.95257,0.38127,p
0.57248,0.23628,n
0.85896,0.97843,p
0.19515,0.89907,p
0.74058,0.13013,n
0.75831,0.02660,n
0.09438,0.90666,p
0.75960,0.20537,n
0.23326,0.59939,p
0.99376,0.82154,n
0.85224,0.15572,n
0.37809,0.61329,p
0.96241,0.70555,n
0.66204,0.03047,n
0.67151,0.33315,n
0.74693,0.27598,n
0.37883,0.19227,n
0.51699,0.84730,p
0.99766,0.04535,n
0.01577,0.86408,p
0.47932,0.42636,n
0.82198,0.39003,n
0.53855,0.06690,n
0.90072,0.37134,n
0.56927,0.70471,p
0.69727,0.55674,n
0.96542,0.13349,p
0.12183,0.38845,p
0.71800,0.46247,n
0.57495,0.42456,n
0.80028,0.69967,p
0.34409,0.24072,n
0.43710,0.68407,p
0.77946,0.48461,p
0.00463,0.24045,p
0.61647,0.62657,p
0.53782,0.55465,p
0.28146,0.77796,p
0.84728,0.33794,n
0.75241,0.68105,n
0.63910,0.52456,n
0.79431,0.10169,n
0.47614,0.48456,p
0.42840,0.00231,n
0.44865,0.76685,p
0.69570,0.61624,n
0.47017,0.40421,n
0.65098,0.61546,n
0.28894,0.14725,n
0.37376,0.45566,p
0.94252,0.78704,n
0.07689,0.86978,p
0.16259,0.24650,p
0.93210,0.35838,n
0.08167,0.67090,p
0.64070,0.21513,n
0.47301,0.89505,p
0.35479,0.39858,n
0.51497,0.93950,p
0.63744,0.32259,n
0.96344,0.54919,n
0.20909,0.33170,p
0.76320,0.54106,n
0.96266,0.33818,n
0.43373,0.50781,p
0.89548,0.26785,n
0.26493,0.88371,p
0.54983,0.89029,n
0.94677,0.11063,n
0.21020,0.37218,p
0.08436,0.65008,p
0.16586,0.61861,n
0.33053,0.53345,p
0.80504,0.00254,n
0.85029,0.45743,n
0.89502,0.32157,n
0.91437,0.63388,n
0.82661,0.11762,n
0.36282,0.40433,p
0.39882,0.04274,n
0.79532,0.36564,n
0.73409,0.39132,n
0.08559,0.21943,p
0.29019,0.58454,p
0.52081,0.21794,n
0.93403,0.17929,n
0.44399,0.79757,p
0.55963,0.84379,p
0.87017,0.37986,n
0.17409,0.06473,n
0.66400,0.62598,p
0.99504,0.20514,n
0.23107,0.13582,n
0.77030,0.47932,n
0.08850,0.20589,p
0.89635,0.03693,n
0.81741,0.41563,n
0.40880,0.94345,p
0.46500,0.50757,n
0.61641,0.34666,n
0.37257,0.83969,p
0.07811,0.80316,p
0.09367,0.72832,p
0.13597,0.14760,p
0.07398,0.87131,p
0.08490,0.99898,p
0.80210,0.24943,n
0.03253,0.97944,p
0.26425,0.68360,n
0.98929,0.20056,n
0.56823,0.78087,p
0.10823,0.04290,n
0.89036,0.52627,n
0.53885,0.70565,p
0.23782,0.85309,p
0.39213,0.36228,n
0.01788,0.50277,n
0.94400,0.53700,n
0.04649,0.31538,p
0.69469,0.29956,n
0.86163,0.79880,p
0.40169,0.53612,p
0.10010,0.99517,p
0.96796,0.52512,p
0.84587,0.32534,n
0.31356,0.31005,p
0.40139,0.48592,p
0.83968,0.08236,n
0.68817,0.57878,p
0.84830,0.76820,p
0.24409,0.90665,p
0.61724,0.01227,n
0.60553,0.10222,n
0.89117,0.53971,n
0.45464,0.53995,p
0.29343,0.01828,n
0.88968,0.05353,n
0.02031,0.01947,n
0.74503,0.40366,n
0.44473,0.31919,n
0.52866,0.84908,p
0.21553,0.09386,n
0.09987,0.53645,p
0.65518,0.43378,n
0.63717,0.27138,p
0.37863,0.09805,n
0.98387,0.08530,n
0.57093,0.89640,p
0.55959,0.53593,p
0.11179,0.05348,n
0.35731,0.30631,n
0.56931,0.61163,p
0.31237,0.17603,n
0.49554,0.48099,p
0.96154,0.41262,n
0.22888,0.99140,p
0.30299,0.24066,n
0.13141,0.48096,p
0.70321,0.15158,p
0.13540,0.23366,p
0.45123,0.03689,n
0.89627,0.21507,n
0.20698,0.56472,p
0.22054,0.49546,n
0.23315,0.06997,n
0.67281,0.19412,n
0.14263,0.16107,p
0.35397,0.37599,p
0.54389,0.27588,n
0.56898,0.09932,n
0.20119,0.54185,n
0.11186,0.76290,p
0.23153,0.71149,p
0.44822,0.22862,n
0.08132,0.95560,p
0.63835,0.24716,n
0.88649,0.48351,n
0.45384,0.33896,n
0.70497,0.29362,n
0.56654,0.80468,p
0.42001,0.23915,n
0.41395,0.61217,p
0.70768,0.37889,n
0.68363,0.69146,n
0.52508,0.01953,p
0.74378,0.76752,p
0.31182,0.96385,p
0.56262,0.16657,n
0.44700,0.21630,n
0.86128,0.76101,p
0.47302,0.94206,p
0.85124,0.94191,p
0.00482,0.64964,p
0.07284,0.00720,n
0.33001,0.54669,p
0.74184,0.91139,n
0.54864,0.46799,n
0.66670,0.29651,n
0.10771,0.76101,p
0.47903,0.42609,p
0.71868,0.96450,p
0.47720,0.20917,n
0.98169,0.96721,p
0.50037,0.80748,p
0.52029,0.69904,p
0.95588,0.49528,n
0.78151,0.43868,n
0.61562,0.22241,n
0.95097,0.18216,n
0.15790,0.87030,n
0.98733,0.81506,n
0.22428,0.23691,n
0.37169,0.48196,p
0.10315,0.89630,p
0.91882,0.50520,n
0.46014,0.04073,n
0.64852,0.84439,p
0.19904,0.65180,p
0.54129,0.37002,p
0.56666,0.56666,p
0.00445,0.50102,n
0.07764,0.45864,p
0.89541,0.87121,p
0.21739,0.21725,p
0.98876,0.61836,n
0.11461,0.24654,p
0.60823,0.71220,p
0.64438,0.44508,p
0.36771,0.74356,p
0.44151,0.51319,n
0.87270,0.26932,n
0.97613,0.74805,p
0.86507,0.57783,p
0.70358,0.34529,n
0.44100,0.25874,n
0.08673,0.23241,p
0.66050,0.06664,n
0.79320,0.71541,p
0.62321,0.38532,n
0.77710,0.14772,n
0.34676,0.66025,p
0.39481,0.99313,p
0.09806,0.88686,p
0.98656,0.25316,n
0.85124,0.21786,n
0.48730,0.06842,n
0.84058,0.06893,p
0.88077,0.72791,n
0.34851,0.85527,p
0.56089,0.13658,p
0.68584,0.04915,n
0.43172,0.00351,n
0.62961,0.09207,p
0.60342,0.81570,p
0.56961,0.02293,n
0.35290,0.20888,n
0.64524,0.02596,n
0.47368,0.85232,p
0.76532,0.59078,n
0.75754,0.60657,n
0.31516,0.86190,p
0.59447,0.19719,n
0.54301,0.11614,n
0.76989,0.05250,n
0.04952,0.07459,p
0.18276,0.03573,n
0.05788,0.85056,p
0.31861,0.64862,n
0.26175,0.14673,n
0.07548,0.35115,p
0.44322,0.99283,p
0.32169,0.91092,p
0.56374,0.38061,n
0.50207,0.06576,n
0.79927,0.11393,n
0.81604,0.75363,p
0.54161,0.98942,p
0.27958,0.13605,n
0.78444,0.03426,n
0.54867,0.33285,n
0.07485,0.19948,p
0.58867,0.86069,p
0.62095,0.60106,p
0.35926,0.65381,p
0.65613,0.63046,p
0.90463,0.41497,n
0.36661,0.01000,n
0.68215,0.46725,n
0.58355,0.22613,n
0.77785,0.12687,n
0.93287,0.64680,n
0.85785,0.51650,n
0.49457,0.54030,p
0.50661,0.16643,n
0.78138,0.70744,p
0.18235,0.43490,p
0.67770,0.73803,p
0.09891,0.09965,n
0.88646,0.28673,n
0.81221,0.61824,n
0.82905,0.10291,n
0.94683,0.23106,n
0.00930,0.13031,p
0.58792,0.32274,n
0.66010,0.17108,n
0.11197,0.00416,n
0.86500,0.75875,n
0.01703,0.93501,p
0.52213,0.32946,n
0.49098,0.68152,p
0.28350,0.72852,p
0.78592,0.54785,n
0.11282,0.44132,p
0.41341,0.56058,p
0.44364,0.08400,n
0.70192,0.78080,p
0.87338,0.09424,n
0.59081,0.68829,p
0.64549,0.83025,p
0.85242,0.33819,n
0.99957,0.23507,n
0.06828,0.24259,p
0.32747,0.04836,n
0.67400,0.22120,n
0.64712,0.80448,p
0.09743,0.07300,n
0.98692,0.01363,n
0.59103,0.35896,n
0.28870,0.60118,p
0.04933,0.48607,p
0.35964,0.50963,n
0.92796,0.57316,n
0.84967,0.37520,n
0.76557,0.67984,n
0.67247,0.74165,n
0.88694,0.74250,n
0.23417,0.19631,n
0.75924,0.06497,n
0.10245,0.94796,n
0.56095,0.91651,p
0.96655,0.24899,n
0.86531,0.48387,n
0.01554,0.33516,p
0.80030,0.43058,n
0.79865,0.13499,p
0.59564,0.86478,p
0.84083,0.97879,p
0.03625,0.22384,p
0.44091,0.37887,p
0.81298,0.77891,p
0.78269,0.69063,n
0.61654,0.63639,p
0.65626,0.56665,n
0.22902,0.39047,p
0.19156,0.02357,n
0.90907,0.88247,n
0.15492,0.99677,p
0.05221,0.53411,p
0.31112,0.68939,p
0.92264,0.32966,n
0.12246,0.60273,p
0.20549,0.19323,n
0.30990,0.08277,n
0.76554,0.83241,p
0.61936,0.04346,p
0.51128,0.99624,p
0.59438,0.81184,p
0.85760,0.50634,n
0.84447,0.21405,n
0.51188,0.20791,n
0.33342,0.77140,p
0.51874,0.13255,n
0.10673,0.30104,p
0.60707,0.22095,n
0.19233,0.95818,p
0.41814,0.43552,p
0.84627,0.39032,n
0.51960,0.30688,n
0.48528,0.30218,n
0.91768,0.43873,p
0.64086,0.32963,n
0.12460,0.00086,n
0.19730,0.80593,p
0.51709,0.60509,p
0.09897,0.80375,p
0.48691,0.92286,p
0.83995,0.61534,n
0.56229,0.66478,p
0.97496,0.84513,p
0.94202,0.67205,n
0.01411,0.65337,p
0.63729,0.73846,p
0.13415,0.56233,p
0.00854,0.05510,n
0.27210,0.26941,p
0.89524,0.11928,n
0.94048,0.94483,p
0.71218,0.28281,n
0.44128,0.00648,p
0.66815,0.20359,n
0.19647,0.58008,p
0.00588,0.56002,p
0.68101,0.47360,n
0.44389,0.77093,p
0.65127,0.49845,n
0.85107,0.48390,n
0.64743,0.16282,n
0.53559,0.95470,p
0.85887,0.23156,p
0.90078,0.76837,n
0.70966,0.39184,n
0.14393,0.91782,p
0.88818,0.31947,n
0.51058,0.50181,n
0.77132,0.95766,p
0.42046,0.21686,n
0.34927,0.98843,p
0.83501,0.08684,n
0.75421,0.82472,p
0.44980,0.44098,p
0.10592,0.23136,p
0.92754,0.14720,n
0.77215,0.62325,n
0.78364,0.43802,n
0.94738,0.31497,n
0.15143,0.79750,p
0.31967,0.42778,p
0.31454,0.46400,p
0.37572,0.04561,n
0.76296,0.09819,n
0.05421,0.71551,p
0.20660,0.00581,n
0.13943,0.07199,n
0.53022,0.42647,n
0.67096,0.59644,n
0.04018,0.90134,p
0.32122,0.09485,n
0.18830,0.71290,p
0.08281,0.25762,p
0.24411,0.67509,p
0.65374,0.32049,n
