@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.33858,0.25104,n
0.51186,0.16045,n
0.33892,0.42706,n
0.63405,0.75175,p
0.34920,0.95740,p
0.28957,0.93359,p
0.78458,0.08361,n
0.19741,0.17570,n
0.54659,0.73281,p
0.86553,0.44339,n
0.93415,0.53990,n
0.94247,0.72347,n
0.50442,0.27726,n
0.47541,0.75827,p
0.01866,0.69807,p
0.59041,0.46322,n
0.47061,0.34731,n
0.71218,0.18789,n
0.09948,0.29846,p
0.36382,0.18259,n
0.22080,0.27786,p
0.66007,0.62385,p
0.93959,0.96278,p
0.86618,0.33159,n
0.29273,0.71655,n
0.04203,0.54135,p
0.13420,0.70280,n
0.80533,0.89829,p
0.63822,0.06514,p
0.99996,0.93162,p
0.80800,0.54424,n
0.74517,0.75967,p
0.56930,0.59650,p
0.79882,0.04551,n
0.61639,0.72450,p
0.65692,0.79252,p
0.09179,0.45195,p
0.71675,0.16589,n
0.89791,0.57496,n
0.03864,0.30242,p
0.15425,0.02305,n
0.03558,0.53513,p
0.81008,0.70004,n
0.08688,0.26917,p
0.15824,0.87460,n
0.04009,0.42244,p
0.76713,0.75941,p
0.48274,0.57611,p
0.78196,0.79151,p
0.33026,0.48228,p
0.72106,0.33231,n
0.06898,0.13565,p
0.44594,0.69445,p
0.33303,0.80115,p
0.93683,0.39273,n
0.86287,0.86661,p
0.55402,0.84076,p
0.65239,0.54854,n
0.54372,0.50156,n
0.04453,0.45338,p
0.24955,0.20569,p
0.88333,0.70614,n
0.36718,0.15703,n
0.95689,0.39118,n
0.77336,0.69219,n
0.28655,0.84194,p
0.03957,0.75970,p
0.66849,0.96495,p
0.60314,0.03649,n
0.72726,0.27873,n
0.08381,0.81537,p
0.95442,0.22847,n
0.75227,0.27862,n
0.58879,0.59861,p
0.59471,0.18554,n
0.68520,0.75058,p
0.35722,0.24013,n
0.08100,0.74132,p
0.38803,0.86652,p
0.90604,0.03458,n
0.88365,0.08566,n
0.10149,0.31601,n
0.33151,0.17807,n
0.38324,0.34818,n
0.08754,0.79879,p
0.65310,0.13561,n
0.86525,0.71491,n
0.24999,0.58028,p
0.72867,0.85212,p
0.41523,0.82756,p
0.30370,0.72452,p
0.05241,0.76376,p
0.71777,0.41433,n
0.10363,0.01614,n
0.10056,0.82713,n
0.53399,0.27139,n
0.80587,0.93727,p
0.39651,0.59979,p
0.59094,0.84625,p
0.34126,0.22479,n
0.23640,0.57401,p
0.66927,0.39885,n
0.34484,0.15717,n
0.41722,0.83805,p
0.08251,0.66103,p
0.94222,0.64750,n
0.73424,0.91144,p
0.79363,0.76943,p
0.81899,0.15496,n
0.73512,0.74188,p
0.91003,0.88791,p
0.18635,0.74288,p
0.65221,0.39611,n
0.84821,0.21800,n
0.39510,0.91266,p
0.40786,0.50735,p
0.93465,0.76120,p
0.09756,0.97825,p
0.92005,0.58300,n
0.23677,0.74969,p
0.18682,0.20681,n
0.83584,0.90281,p
0.79141,0.71650,p
0.55692,0.83567,p
0.78350,0.49798,p
0.47455,0.12257,n
0.01512,0.28718,p
0.78155,0.36498,n
0.44660,0.31733,n
0.70720,0.70091,p
0.44247,0.18454,n
0.25529,0.58149,p
0.42519,0.86055,p
0.63582,0.52700,n
0.75957,0.23033,n
0.19392,0.42728,p
0.04894,0.37717,p
0.62511,0.14008,n
0.91520,0.96992,p
0.72038,0.53979,p
0.64074,0.47915,n
0.12207,0.27594,p
0.32719,0.53305,p
0.68985,0.50398,n
0.46666,0.00372,n
0.96662,0.78320,n
0.94044,0.67187,n
0.98984,0.60842,n
0.22758,0.70457,p
0.22640,0.38503,p
0.15155,0.52301,p
0.21563,0.29126,p
0.75288,0.82912,p
0.74390,0.00355,n
0.74572,0.10497,n
0.89875,0.95440,p
0.49962,0.42363,n
0.84938,0.21639,n
0.73431,0.87257,p
0.60561,0.71697,p
0.79693,0.90350,p
0.89326,0.43736,p
0.28579,0.69194,p
0.78509,0.12437,n
0.64133,0.20066,n
0.39194,0.89106,p
0.36792,0.78244,p
0.28844,0.96665,p
0.77757,0.62016,p
0.69961,0.39409,n
0.01905,0.75866,p
0.83007,0.92880,p
0.78381,0.46063,n
0.67000,0.26664,n
0.87008,0.57489,n
0.82031,0.56036,n
0.90657,0.57064,n
0.59195,0.14931,n
0.17809,0.46191,n
0.85501,0.89731,p
0.04824,0.14517,p
0.42711,0.64502,p
0.44763,0.34162,n
0.03207,0.99738,n
0.33047,0.90859,n
0.57121,0.60513,p
0.81540,0.63527,n
0.91294,0.25382,n
0.40332,0.30741,p
0.42848,0.06502,n
0.18188,0.66244,p
0.09535,0.72847,p
0.92059,0.03155,p
0.47497,0.17176,n
0.70017,0.07478,n
0.12841,0.15027,p
0.35878,0.74360,p
0.50979,0.65412,n
0.90566,0.70487,n
0.43516,0.45502,p
0.44740,0.18415,n
0.24362,0.97171,p
0.19555,0.46764,p
0.27505,0.03544,n
0.25561,0.44037,p
0.70360,0.12820,n
0.74180,0.73188,p
0.49187,0.38094,p
0.80942,0.23470,n
0.90095,0.37226,n
0.97516,0.50700,n
0.92595,0.48655,n
0.54297,0.40659,n
0.10191,0.41003,p
0.94836,0.17285,n
0.73778,0.15747,n
0.15395,0.57567,p
0.61965,0.61301,p
0.84585,0.55408,n
0.71279,0.74313,p
0.68266,0.86069,p
0.22791,0.27249,p
0.71383,0.76242,p
0.34981,0.06720,n
0.52333,0.34018,n
0.16480,0.98452,p
0.26864,0.92997,p
0.79026,0.83880,p
0.93846,0.11018,p
0.16440,0.22132,n
0.06836,0.26748,p
0.27204,0.36894,p
0.85463,0.60690,n
0.91038,0.17120,n
0.84646,0.96681,p
0.24898,0.92897,p
0.88327,0.71986,n
0.11651,0.76225,p
0.58484,0.40080,n
0.42084,0.91397,p
0.23967,0.16832,n
0.77565,0.52352,n
0.89613,0.20963,n
0.08673,0.51903,p
0.09227,0.50471,p
0.43248,0.39762,n
0.01016,0.72262,p
0.43066,0.44083,p
0.06222,0.50063,n
0.45122,0.48900,p
0.09179,0.45217,p
0.61947,0.80851,p
0.99345,0.53104,n
0.76091,0.21042,n
0.49057,0.45058,n
0.66343,0.93028,p
0.76571,0.57282,n
0.70611,0.82580,p
0.93572,0.02750,n
0.38086,0.86457,p
0.04175,0.44068,p
0.86417,0.63652,n
0.00275,0.79455,n
0.81422,0.80698,p
0.45842,0.78579,p
0.37426,0.50584,p
0.89020,0.49515,n
0.90248,0.23252,n
0.91743,0.12548,n
0.06970,0.87424,n
0.51539,0.98991,n
0.89351,0.93137,p
0.08538,0.31584,p
0.87970,0.26043,n
0.64230,0.50060,n
0.85513,0.79061,p
0.11123,0.52209,p
0.37273,0.24949,n
0.81519,0.60807,n
0.32232,0.06694,n
0.53516,0.12269,n
0.70817,0.33649,n
0.93173,0.71043,n
0.78135,0.41451,n
0.91382,0.44027,p
0.02619,0.93425,p
0.79860,0.31043,n
0.87093,0.83851,p
0.42361,0.55972,p
0.70358,0.39823,n
0.68753,0.18680,n
0.17848,0.16881,n
0.60092,0.34337,p
0.34240,0.90021,p
0.93408,0.99552,p
0.13110,0.27816,n
0.80622,0.21145,n
0.61521,0.52354,n
0.36588,0.26177,n
0.83498,0.29879,n
0.37345,0.23723,n
0.96425,0.67476,n
0.14882,0.14069,p
0.53494,0.40389,n
0.91108,0.78625,n
0.90215,0.11240,n
0.69067,0.09516,n
0.48129,0.58574,p
0.78397,0.18790,n
0.66954,0.77960,p
0.75479,0.73420,p
0.36654,0.31813,n
0.22487,0.06506,n
0.98572,0.55203,p
0.37656,0.05482,n
0.63058,0.83962,p
0.78680,0.79947,p
0.99551,0.14703,n
0.08501,0.75293,p
0.62540,0.34447,n
0.32588,0.61824,p
0.10933,0.07979,n
0.79557,0.93992,p
0.36725,0.41047,p
0.82757,0.42916,n
0.95588,0.43290,n
0.47711,0.90323,p
0.12232,0.13836,p
0.20138,0.18451,n
0.99499,0.95158,p
0.83392,0.11803,n
0.50681,0.03882,n
0.19984,0.72360,p
0.55569,0.52098,n
0.59547,0.15401,n
0.80146,0.00868,n
0.33976,0.77680,p
0.95361,0.38467,n
0.83533,0.48299,n
0.35365,0.12028,n
0.90493,0.40225,n
0.49632,0.39223,n
0.66498,0.64062,p
0.39086,0.14946,n
0.70507,0.68649,p
0.50073,0.74442,p
0.75053,0.05331,n
0.77640,0.45644,n
0.19672,0.69142,p
0.22140,0.06994,n
0.94994,0.90316,p
0.08032,0.63697,p
0.08962,0.09474,p
0.53766,0.82185,n
0.63672,0.50653,n
0.46965,0.21719,n
0.95402,0.14533,n
0.97332,0.72845,n
0.02368,0.66291,p
0.08154,0.40833,p
0.17952,0.40179,p
0.20041,0.14931,n
0.31264,0.09099,n
0.27188,0.05897,n
0.33249,0.78205,p
0.62235,0.19719,n
0.61776,0.75748,p
0.33354,0.44202,p
0.95193,0.90725,p
0.51574,0.56813,p
0.96019,0.96994,p
0.98483,0.78596,n
0.61017,0.08048,p
0.31712,0.19498,n
0.95829,0.27964,n
0.59414,0.28989,n
0.80665,0.87038,p
0.72864,0.17279,n
0.04512,0.96729,p
0.48749,0.56652,p
0.12237,0.50566,p
0.80872,0.78635,p
0.89363,0.90181,p
0.66392,0.78405,p
0.33743,0.79568,n
0.83472,0.83482,p
0.83670,0.26064,n
0.84465,0.18161,n
0.84304,0.72712,n
0.57467,0.88231,p
0.18374,0.05317,n
0.33530,0.89605,n
0.10140,0.10667,p
0.81826,0.95548,p
0.26939,0.42516,p
0.69991,0.28186,n
0.52426,0.62521,p
0.86543,0.13970,n
0.86833,0.78983,p
0.65016,0.29168,p
0.78301,0.37515,n
0.92735,0.74186,n
0.00962,0.24745,n
0.38110,0.31447,n
0.08519,0.45202,p
0.20926,0.68041,p
0.73350,0.11158,n
0.27648,0.37175,p
0.51076,0.75722,p
0.93595,0.84929,p
0.32059,0.44344,p
0.28609,0.01067,p
0.25168,0.81050,p
0.24408,0.84596,p
0.37913,0.83629,p
0.78536,0.91373,p
0.08008,0.48807,p
0.68089,0.84126,p
0.65655,0.50837,n
0.58328,0.47218,n
0.24905,0.59985,p
0.74805,0.07485,n
0.81043,0.11490,n
0.84051,0.23204,n
0.79983,0.45218,n
0.26516,0.43330,p
0.52803,0.09390,n
0.17937,0.60467,p
0.43418,0.89677,p
0.49234,0.04789,p
0.63102,0.93389,p
0.57581,0.47747,n
0.71158,0.80069,p
0.88357,0.95938,p
0.57131,0.57426,p
0.23688,0.84769,p
0.32388,0.71622,p
0.63826,0.17120,n
0.37444,0.55001,p
0.42908,0.64861,p
0.41357,0.29619,n
0.20306,0.97361,p
0.78345,0.65644,n
0.14965,0.69395,p
0.82736,0.16620,p
0.25870,0.36429,p
0.71585,0.27705,n
0.37751,0.87780,p
0.56037,0.21218,n
0.19343,0.43696,p
0.83169,0.10829,n
0.97691,0.23699,n
0.40886,0.16265,n
0.29562,0.90590,p
0.46770,0.53989,p
0.19064,0.33176,p
0.65624,0.35421,n
0.82092,0.40094,p
0.99277,0.84164,p
0.28672,0.06848,p
0.93885,0.84925,n
0.50504,0.16353,n
0.35128,0.84952,n
0.75939,0.01773,p
0.62224,0.98853,p
0.72316,0.82792,p
0.92518,0.43450,n
0.80920,0.01136,n
0.11882,0.04198,p
0.23166,0.68611,p
0.92220,0.28603,n
0.64014,0.80693,p
0.23482,0.43292,p
0.80968,0.48552,n
0.86963,0.96734,p
0.68822,0.37314,n
0.87403,0.43577,n
0.55446,0.98790,p
0.61779,0.72930,p
0.99344,0.92350,p
0.59096,0.89544,p
0.11226,0.60766,p
0.23040,0.47285,n
0.68831,0.21843,n
0.36702,0.98985,p
0.83343,0.07533,n
0.01418,0.00770,n
0.15083,0.32885,p
0.30957,0.28501,n
0.12063,0.11560,n
0.03210,0.12156,p
0.39883,0.34306,n
0.34803,0.30030,n
0.61277,0.15768,n
0.22651,0.87084,p
0.27342,0.97041,n
0.09711,0.00308,n
0.08015,0.38081,p
0.55792,0.08129,n
0.22817,0.82326,p
0.50908,0.83886,p
0.66108,0.55125,n
0.63096,0.65453,p
0.80055,0.86479,p
0.10252,0.69410,p
0.27847,0.94017,p
0.66509,0.21608,n
0.50199,0.73110,p
0.60187,0.01046,n
0.01338,0.08427,p
0.46491,0.54613,p
0.17127,0.15586,p
0.47018,0.15364,n
0.29872,0.19140,n
0.89765,0.49125,n
0.85042,0.48132,p
0.30044,0.03019,n
0.27122,0.81510,p
0.47107,0.23969,n
0.25709,0.42158,p
0.80966,0.70465,n
0.58444,0.05045,n
0.56045,0.48228,n
0.58675,0.56688,p
0.75858,0.75550,p
0.16818,0.04107,n
0.14943,0.39947,p
0.58477,0.58957,p
0.66545,0.96149,p
0.07031,0.65901,n
0.67454,0.11438,n
0.73317,0.49302,n
0.63943,0.35203,n
0.14014,0.69006,p
0.60619,0.42582,n
0.38340,0.90915,p
0.37703,0.82106,p
0.88525,0.10317,n
0.97743,0.21583,n
0.05006,0.53255,p
0.46088,0.43259,n
0.31860,0.18512,n
0.73130,0.61842,p
0.92568,0.17675,n
0.16531,0.01060,p
0.66864,0.98514,p
0.11260,0.13911,p
0.66729,0.45873,n
0.45765,0.65828,p
0.11428,0.87130,p
0.38088,0.80927,p
0.54503,0.78924,p
0.16732,0.56934,p
0.23028,0.71279,p
0.90308,0.03963,n
0.83678,0.08482,p
0.09737,0.56602,p
0.09584,0.53624,p
0.65489,0.79911,p
0.54492,0.41971,n
0.24000,0.08257,n
0.35079,0.06262,n
0.51104,0.40690,n
0.45684,0.68666,p
0.53601,0.09571,n
0.68599,0.38001,n
0.60401,0.26923,n
0.57693,0.40716,n
0.17494,0.13950,n
0.66179,0.25409,n
0.77621,0.94361,p
0.26800,0.03995,p
0.72620,0.40832,n
0.92211,0.51975,n
0.96162,0.36382,n
0.44136,0.34616,n
0.10430,0.67099,p
0.26032,0.46763,p
0.71871,0.70125,p
0.23505,0.17116,n
0.41963,0.92632,p
0.37442,0.29599,p
0.43284,0.19303,n
0.89517,0.37547,n
0.49599,0.37397,n
0.15729,0.02498,n
0.28343,0.42415,p
0.47187,0.37485,n
0.01394,0.49852,p
0.43377,0.19724,n
0.05153,0.24377,p
0.67081,0.10225,n
0.12954,0.01867,n
0.75632,0.37767,n
0.45121,0.68055,p
0.41747,0.17806,n
0.71355,0.63140,n
0.61348,0.73071,p
0.47201,0.77541,p
0.61340,0.83491,p
0.93006,0.12335,n
0.89957,0.10158,n
0.19920,0.52081,p
0.74659,0.31529,n
0.38105,0.24117,n
0.66091,0.73923,p
0.41715,0.13738,n
0.80337,0.42505,n
0.71704,0.91771,p
0.66264,0.89861,p
0.94674,0.00578,n
0.72386,0.32233,n
0.60033,0.40801,n
0.83019,0.60971,n
0.74697,0.47699,n
0.47571,0.52928,p
0.39933,0.01145,n
0.74879,0.46444,n
0.49203,0.57216,p
0.98667,0.55685,n
0.74547,0.34695,n
0.03613,0.29483,p
0.66117,0.34084,n
0.59636,0.23257,n
0.76819,0.88464,p
0.72387,0.06003,n
0.87899,0.43300,n
0.56447,0.44173,n
0.03149,0.86408,p
0.09767,0.42620,n
0.77131,0.76210,n
0.49683,0.04279,n
0.81008,0.96793,p
0.59465,0.17092,n
0.74586,0.36363,n
0.26931,0.33507,p
0.48451,0.99954,p
0.35733,0.06999,n
0.00189,0.74790,p
0.91742,0.49970,n
0.64885,0.45660,n
0.77590,0.45134,n
0.12131,0.51278,n
0.47406,0.34689,n
0.47333,0.21419,p
0.34591,0.57610,p
0.62590,0.31038,n
0.85069,0.58548,p
0.08932,0.85630,p
0.93571,0.24402,n
0.60175,0.97228,n
0.65674,0.28904,n
0.72466,0.53097,n
0.01791,0.12121,p
0.95912,0.79196,n
0.53918,0.60905,p
0.76945,0.50458,n
0.28067,0.61668,p
0.60729,0.17046,n
0.26932,0.11687,p
0.11458,0.70345,p
0.54729,0.15411,n
0.99370,0.11743,n
0.54433,0.18771,n
0.25049,0.05714,p
0.97588,0.43846,n
0.98894,0.56918,n
0.32545,0.88128,p
0.86407,0.65067,n
0.22001,0.64541,p
0.29902,0.15049,n
0.30887,0.98842,p
0.08549,0.97653,p
0.16390,0.77199,n
0.61147,0.99304,p
0.65556,0.97302,p
0.39281,0.36355,n
0.75054,0.13790,n
0.20528,0.55016,p
0.95913,0.56456,n
0.86838,0.20667,n
0.72044,0.02672,p
0.25466,0.91699,p
0.59990,0.98745,p
0.11891,0.15782,p
0.26834,0.46572,p
0.29877,0.76022,p
0.80389,0.91358,p
0.94479,0.73027,n
0.82757,0.51149,p
0.32881,0.04467,n
0.34317,0.97361,p
0.73424,0.79304,n
0.27989,0.33790,p
0.95514,0.22170,n
0.30124,0.32966,n
0.38205,0.85276,p
0.40841,0.95336,p
0.67930,0.22025,n
0.18008,0.60898,p
0.73282,0.23053,n
0.05002,0.65191,p
0.54783,0.38149,n
0.41763,0.23391,n
0.68515,0.59812,n
0.26417,0.32316,p
0.18097,0.67019,p
0.30409,0.11250,p
0.57352,0.53778,n
0.14803,0.28622,p
0.38348,0.37209,n
0.33087,0.29900,n
0.76243,0.17948,n
0.26122,0.28907,p
0.86100,0.69238,n
0.83138,0.24612,n
0.58499,0.32774,n
0.99512,0.00707,n
0.57032,0.72597,p
0.44565,0.30679,n
0.16007,0.42563,p
0.82714,0.90154,p
0.55805,0.31362,n
0.88297,0.90080,n
0.84610,0.83545,p
0.25430,0.16236,n
0.89455,0.07092,n
0.41009,0.75548,p
0.40484,0.53568,p
0.55421,0.08509,n
0.10280,0.35071,p
0.83771,0.13148,n
0.15264,0.97013,p
0.39682,0.36896,n
0.99144,0.16489,n
0.52188,0.25931,p
0.35529,0.29278,n
0.95443,0.85783,p
0.34355,0.17042,n
0.95283,0.80038,n
0.23113,0.99904,p
0.64794,0.27867,n
0.27538,0.05580,n
0.06667,0.77259,p
0.39413,0.78709,n
0.46181,0.83390,p
0.61489,0.95472,p
0.27869,0.71280,p
0.72433,0.22473,n
0.53062,0.29411,n
0.69472,0.72937,p
0.65156,0.72600,p
0.10306,0.94143,p
0.81744,0.68719,n
0.60149,0.15629,n
0.54223,0.80698,p
0.32514,0.54349,p
0.61353,0.69884,p
0.66389,0.25228,n
0.45214,0.17204,n
0.84732,0.75419,p
0.92686,0.73361,n
0.90260,0.05130,n
0.89068,0.29974,n
0.07286,0.19047,p
0.88967,0.22271,n
0.88466,0.99069,p
0.85865,0.92548,p
0.26625,0.52702,n
0.29310,0.95809,p
0.07682,0.52901,p
0.27185,0.81614,p
0.61232,0.27460,n
0.53591,0.93089,p
0.64759,0.33342,p
0.28015,0.36128,p
0.29764,0.41981,p
0.99547,0.44175,n
0.35970,0.92669,p
0.46399,0.58456,p
0.95417,0.44531,n
0.61010,0.15238,n
0.21745,0.30417,p
0.34501,0.82270,p
0.03218,0.00268,n
0.74143,0.30377,p
0.60384,0.01247,n
0.15608,0.58784,p
0.54648,0.18335,n
0.96905,0.82277,n
0.95547,0.68735,n
0.96093,0.91598,p
0.96259,0.50905,n
0.03393,0.02614,n
0.33980,0.25967,p
0.26454,0.98874,p
0.70417,0.95715,p
0.23452,0.38567,p
0.60895,0.37122,n
0.43708,0.82257,p
0.08205,0.42054,p
0.81825,0.15551,n
0.92147,0.04717,n
0.24028,0.28649,p
0.50319,0.63403,p
0.94643,0.08419,n
0.60572,0.93525,p
0.27378,0.90943,p
0.19596,0.46777,p
0.88244,0.63662,n
0.32097,0.10329,n
0.32956,0.01135,n
0.67726,0.14657,n
0.89444,0.88204,p
0.18027,0.03631,n
0.81149,0.85202,p
0.80843,0.98111,n
0.50488,0.73355,p
0.47331,0.18032,n
0.79676,0.79420,p
0.75253,0.39446,n
0.94027,0.58400,n
0.06406,0.34899,p
0.59140,0.14644,n
0.46289,0.69918,p
0.06787,0.28291,p
0.62694,0.53438,n
0.97517,0.39927,n
0.11884,0.40776,p
0.43054,0.33622,n
0.85127,0.24010,n
0.85150,0.05620,n
0.38002,0.98327,p
0.55629,0.63397,p
0.77466,0.55079,n
0.30486,0.21322,n
0.18412,0.64323,p
0.38364,0.03402,n
0.57179,0.68604,p
0.06753,0.96479,n
0.88072,0.69099,n
0.99653,0.34085,n
0.84721,0.62310,n
0.18793,0.92474,p
0.52426,0.95206,p
0.95075,0.91608,p
0.10655,0.94710,p
0.90644,0.60133,n
0.67702,0.93911,p
0.58434,0.22943,n
0.13861,0.25288,p
0.92652,0.23500,n
0.73461,0.02289,n
0.86578,0.23884,n
0.24787,0.62289,p
0.37250,0.48588,p
0.11225,0.32310,n
0.35375,0.40738,p
0.01150,0.53214,n
0.03542,0.30636,p
0.99050,0.84079,p
0.14951,0.49893,n
0.43496,0.67729,p
0.56477,0.36943,n
0.41157,0.82046,p
0.00413,0.65182,p
0.81653,0.40981,n
0.08467,0.57000,p
0.06316,0.56785,p
0.55533,0.36476,n
0.21046,0.82553,p
0.08249,0.13038,p
0.39667,0.36130,n
0.10372,0.43196,p
0.03239,0.32274,p
0.53081,0.20578,n
0.58379,0.28575,n
0.48348,0.18905,n
0.59878,0.18771,n
0.06519,0.00565,n
0.57029,0.11819,n
0.15438,0.05974,n
0.59288,0.70270,n
0.52972,0.12123,n
0.46870,0.12774,p
0.67815,0.78627,p
0.12116,0.34023,p
0.06025,0.10739,p
0.19239,0.70400,p
0.02042,0.09900,p
0.32143,0.19830,n
0.82033,0.62974,n
0.15003,0.31458,n
0.88100,0.31672,n
0.54242,0.61014,p
0.99148,0.26780,n
0.33947,0.16216,n
0.14659,0.79560,p
0.64259,0.25548,n
0.85604,0.78165,n
0.81860,0.79440,p
0.45910,0.24632,n
0.00424,0.88807,p
0.00784,0.81802,p
0.95574,0.99556,p
0.44022,0.19483,n
0.73290,0.61907,n
0.74744,0.36001,n
0.55889,0.40643,n
0.36870,0.64595,p
0.15750,0.89777,p
0.95666,0.42144,n
0.63462,0.04360,n
0.37885,0.80640,p
0.33810,0.52179,p
0.17022,0.15381,n
0.90522,0.88966,p
0.37694,0.89227,p
0.11149,0.66270,p
0.48792,0.70356,p
0.72498,0.40994,n
0.59633,0.32858,n
0.71495,0.87131,p
0.07474,0.87746,p
0.13245,0.84807,p
0.45295,0.89385,p
0.07766,0.79017,p
0.45394,0.94512,p
0.28384,0.89652,p
0.64303,0.93374,p
0.12552,0.78316,p
0.37176,0.10325,n
0.23126,0.80678,p
0.68581,0.65729,p
0.15461,0.22053,p
0.61091,0.89937,p
0.69142,0.45815,n
0.57379,0.42808,p
0.63384,0.18062,n
0.03487,0.40998,p
0.49779,0.56865,p
0.50319,0.07203,n
0.98478,0.58210,n
0.59792,0.58119,p
0.71535,0.17563,n
0.66260,0.31587,n
0.63342,0.12170,n
0.46337,0.66154,p
0.38395,0.49782,p
0.25013,0.36842,p
0.60674,0.67855,p
0.69301,0.71313,p
0.40902,0.26846,n
0.04113,0.86910,p
0.01580,0.63688,p
0.63456,0.64686,p
0.96311,0.95236,p
0.54175,0.35332,n
0.35279,0.34276,n
0.21627,0.60599,p
0.28217,0.65710,n
0.18469,0.06779,n
0.25495,0.98912,n
0.61564,0.15270,n
0.74872,0.15635,n
0.94988,0.12825,n
0.09854,0.31224,p
0.66624,0.89757,p
0.68941,0.97996,n
0.42971,0.52605,p
0.34985,0.50953,p
0.17124,0.83966,p
0.92258,0.14991,n
0.17003,0.10516,n
0.81284,0.63293,n
0.37648,0.51471,p
0.84608,0.47303,n
0.89221,0.74215,n
0.96315,0.43243,n
0.18252,0.59519,p
0.27857,0.30048,p
0.90390,0.88005,p
0.66107,0.56450,n
0.96545,0.97752,p
0.87796,0.89023,p
0.52193,0.18127,n
0.40588,0.24912,n
0.72830,0.05175,n
0.48959,0.48644,p
0.44577,0.23824,n
0.44450,0.42257,n
0.39657,0.17392,n
0.52875,0.82940,p
0.14973,0.55856,p
0.60693,0.94698,p
0.80888,0.41120,n
0.18680,0.02056,n
0.76846,0.30051,n
0.23838,0.43896,n
0.95656,0.94640,p
0.33775,0.39269,n
0.86832,0.61128,n
0.54752,0.40799,n
0.54359,0.47654,n
0.57308,0.52899,n
0.85794,0.40242,n
0.65587,0.68366,p
0.59612,0.40752,n
0.80317,0.37791,n
0.19988,0.37307,p
0.92902,0.53471,n
0.17699,0.36385,p
0.73003,0.36774,n
0.47086,0.64724,p
0.38698,0.22079,p
0.70639,0.23127,p
0.75489,0.18018,n
0.43970,0.29568,n
0.20456,0.73528,p
0.44116,0.68227,p
0.21205,0.82377,p
0.82289,0.01410,n
0.05620,0.86058,p
0.30935,0.57875,p
0.80324,0.42910,n
0.85651,0.20952,n
0.86544,0.70798,n
0.98898,0.77436,n
0.65464,0.61904,p
0.59027,0.84011,p
0.19568,0.66028,p
0.23482,0.57472,n
0.18814,0.61405,p
0.22027,0.65083,p
0.72947,0.28609,p
0.07306,0.26429,n
0.59678,0.18088,p
0.57634,0.88516,n
0.54076,0.67754,p
0.61223,0.02460,n
0.01934,0.38344,p
0.22018,0.02671,n
0.27322,0.08670,n
0.24075,0.98819,p
0.37440,0.13952,n
0.33603,0.60300,n
0.54693,0.86759,p
0.08981,0.62944,p
0.45787,0.26558,n
0.59717,0.18987,n
0.22516,0.70812,p
0.43277,0.23369,n
0.85613,0.99646,p
0.40267,0.91651,p
0.63480,0.05015,n
0.59672,0.06432,n
0.47274,0.37448,p
0.92706,0.05266,n
0.74742,0.59819,n
0.49902,0.45280,n
0.68855,0.35154,n
0.36915,0.90859,p
0.38674,0.26199,n
0.96748,0.48839,n
0.84584,0.47686,n
0.10166,0.83527,p
0.34060,0.28537,n
0.39378,0.25941,n
0.49692,0.18607,n
0.89271,0.18721,n
0.93935,0.29367,n
0.68751,0.87455,p
0.75945,0.49696,n
0.30600,0.70482,p
0.34061,0.46522,p
0.95417,0.07341,n
0.21037,0.02948,n
0.76848,0.28233,n
0.65995,0.72108,p
0.67801,0.03303,p
0.73789,0.59481,n
0.69662,0.85123,p
0.45659,0.22469,n
0.30258,0.69199,p
0.04414,0.81856,p
0.06900,0.11922,p
0.65344,0.95655,p
0.66422,0.45297,n
0.66133,0.88463,p
0.82550,0.02062,n
0.66504,0.76555,p
0.63899,0.91458,n
0.62345,0.55047,n
0.37546,0.39665,p
0.07004,0.23527,p
0.42169,0.10907,n
0.64405,0.16975,n
0.85476,0.64941,n
0.80284,0.37420,n
0.49917,0.14899,p
0.42247,0.83440,p
0.82587,0.65711,p
0.40983,0.16997,p
0.53357,0.92402,p
0.70308,0.30804,n
0.63013,0.89720,p
0.63894,0.11978,n
0.76335,0.48573,n
0.19527,0.81749,p
0.84533,0.79964,p
0.09467,0.59857,p
0.56858,0.32431,p
0.28674,0.20331,n
0.90040,0.86439,p
0.00211,0.45003,p
0.81532,0.96197,p
0.07270,0.43586,p
0.27895,0.27683,p
0.69684,0.45204,n
0.10934,0.12833,n
0.63864,0.77832,p
0.93341,0.48370,n
0.40190,0.84102,n
0.44695,0.72477,p
0.34821,0.88878,p
0.29593,0.72312,p
0.97798,0.05790,n
0.68599,0.50112,n
0.17461,0.80502,p
0.19164,0.86922,p
0.61402,0.89629,p
0.65896,0.06351,n
0.18994,0.06563,n
0.65192,0.60008,n
0.95297,0.12692,n
0.65476,0.18972,n
0.55775,0.54295,p
0.67273,0.38615,p
0.23082,0.33979,p
0.28722,0.56231,p
0.79365,0.94128,p
0.55757,0.20819,n
0.76868,0.91127,p
0.06697,0.44715,p
0.13347,0.44706,p
0.08886,0.80223,n
0.90129,0.18326,n
0.18073,0.72328,p
0.01695,0.05681,p
0.90160,0.60483,p
0.51668,0.62213,p
0.54835,0.56434,p
0.17050,0.30075,p
0.87750,0.22280,n
0.59471,0.27997,n
0.78897,0.79651,p
0.90758,0.84217,n
0.47593,0.10533,n
0.08489,0.92880,p
0.97090,0.37408,n
0.97097,0.47494,n
0.11380,0.82454,p
0.75175,0.43118,n
