@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.99300,0.21623,p
0.33962,0.37745,n
0.17518,0.62652,n
0.15280,0.39648,p
0.16431,0.56985,n
0.93567,0.19814,p
0.14883,0.91165,p
0.21786,0.64210,p
0.22727,0.63763,n
0.31966,0.51118,p
0.16688,0.59171,n
0.22083,0.48801,n
0.12778,0.46661,p
0.18119,0.63005,n
0.79478,0.17266,p
0.12702,0.48159,n
0.34378,0.49399,n
0.26377,0.42515,n
0.31349,0.52237,n
0.53770,0.55588,p
0.15217,0.53148,p
0.16204,0.64312,n
0.10146,0.55263,n
0.27848,0.14680,p
0.26889,0.47844,n
0.91828,0.65506,p
0.16633,0.51581,n
0.26747,0.51219,n
0.71110,0.06931,p
0.30193,0.50605,p
0.29581,0.52862,p
0.50700,0.83974,p
0.25099,0.37678,n
0.30493,0.76641,p
0.13353,0.61925,n
0.19001,0.44321,n
0.12918,0.61859,n
0.23984,0.39400,n
0.30861,0.40948,n
0.52990,0.27693,p
0.69312,0.91122,p
0.47537,0.04054,p
0.27346,0.81118,p
0.17954,0.88470,p
0.04225,0.19095,n
0.25876,0.47230,n
0.31412,0.81866,p
0.74241,0.98283,p
0.20799,0.35293,n
0.25499,0.60451,n
0.22252,0.42826,n
0.21524,0.37312,n
0.08998,0.41460,n
0.17852,0.59282,n
0.02729,0.35269,p
0.52205,0.15845,p
0.23653,0.17203,p
0.79905,0.37955,p
0.31443,0.43498,n
0.28144,0.13219,n
0.21958,0.53638,p
0.10935,0.45585,n
0.11608,0.58277,n
0.33231,0.48550,n
0.23639,0.36053,n
0.66163,0.41198,p
0.13309,0.38522,n
0.76619,0.83011,n
0.43140,0.62762,p
0.95291,0.70656,p
0.16796,0.39850,n
0.39228,0.71068,p
0.29140,0.39601,p
0.24123,0.62425,n
0.17583,0.39032,p
0.28228,0.18526,p
0.10771,0.42431,n
0.27026,0.44721,n
0.20641,0.61721,n
0.91061,0.50905,p
0.40024,0.22732,n
0.72989,0.17344,p
0.94270,0.85544,p
0.96290,0.70648,p
0.54399,0.79509,p
0.34376,0.90137,p
0.97644,0.49729,p
0.59985,0.15543,p
0.20881,0.51201,n
0.30040,0.47108,n
0.15527,0.56133,n
0.93611,0.09263,p
0.38328,0.73095,p
0.20727,0.50860,n
0.07854,0.29813,p
0.73386,0.26327,p
0.97933,0.44440,p
0.19647,0.47451,n
0.55718,0.93911,p
0.09626,0.45235,n
0.01122,0.08775,p
0.20925,0.56507,n
0.20649,0.56325,p
0.09806,0.59376,n
0.26301,0.45781,n
0.20481,0.39921,n
0.98931,0.09525,p
0.90044,0.46328,p
0.69984,0.71060,p
0.19536,0.25337,n
0.65192,0.49764,n
0.92472,0.45291,p
0.97882,0.46054,p
0.18708,0.57685,n
0.31831,0.19021,p
0.73893,0.50886,p
0.16494,0.59810,n
0.28012,0.92637,p
0.36047,0.39779,p
0.09371,0.53085,n
0.09578,0.49393,n
0.68231,0.98278,p
0.81263,0.58709,n
0.20802,0.58894,n
0.48321,0.24273,p
0.34052,0.51264,n
0.94942,0.92802,p
0.08764,0.54342,n
0.29674,0.52800,p
0.12286,0.58065,n
0.57384,0.10466,p
0.74299,0.23882,p
0.48799,0.62177,p
0.25137,0.42316,n
0.31995,0.82436,p
0.91666,0.21056,p
0.06839,0.26642,p
0.05334,0.47079,n
0.29637,0.53755,p
0.27279,0.45323,n
0.34550,0.09444,p
0.26684,0.40680,n
0.11426,0.43516,n
0.23346,0.56396,n
0.33700,0.44680,n
0.42855,0.14718,p
0.08040,0.54224,n
0.25134,0.38903,n
0.11526,0.19779,p
0.18833,0.62466,n
0.17395,0.44101,n
0.25004,0.54115,n
0.83835,0.70808,p
0.31262,0.56346,n
0.34759,0.50021,p
0.85201,0.69596,p
0.26710,0.41478,n
0.16191,0.55729,n
0.31195,0.56123,n
0.59136,0.30588,p
0.67624,0.59783,p
0.24890,0.46142,n
0.95868,0.82885,p
0.21487,0.58337,n
0.33364,0.39837,p
0.30794,0.57064,n
0.13977,0.40317,n
0.88319,0.84659,p
0.07517,0.44748,n
0.28453,0.51179,n
0.78820,0.09583,p
0.22742,0.52768,n
0.12908,0.45076,n
0.49051,0.87630,p
0.79639,0.94845,p
0.86264,0.80261,p
0.78598,0.21349,p
0.08801,0.55313,n
0.96378,0.67846,p
0.19498,0.42813,n
0.15021,0.43084,n
0.14976,0.42628,n
0.05514,0.65296,p
0.21994,0.28733,p
0.12721,0.62450,n
0.27268,0.60520,p
0.64099,0.34143,p
0.13324,0.44173,n
0.05887,0.16640,p
0.30538,0.34523,p
0.28567,0.64251,p
0.14485,0.54978,n
0.09295,0.45989,n
0.30498,0.53540,n
0.16817,0.55883,n
0.16532,0.50977,n
0.31225,0.34683,p
0.23202,0.51210,n
0.26111,0.54056,n
0.76336,0.52823,p
0.23093,0.44657,n
0.19602,0.49111,n
0.37592,0.28292,p
0.46738,0.48825,p
0.31193,0.57012,n
0.55266,0.41920,p
0.12107,0.13557,n
0.71741,0.42202,p
0.20278,0.79592,p
0.78523,0.87085,p
0.02930,0.12471,p
0.73678,0.50297,p
0.74736,0.61776,p
0.61118,0.34329,p
0.18483,0.76767,p
0.32170,0.57510,n
0.04382,0.22686,p
0.94125,0.91059,n
0.84875,0.56744,p
0.04734,0.33780,p
0.26671,0.26486,p
0.97548,0.83920,p
0.08156,0.43649,n
0.49397,0.77719,p
0.19780,0.57229,n
0.23359,0.54053,n
0.45671,0.98400,p
0.14884,0.82718,p
0.17074,0.51992,n
0.49601,0.76836,p
0.11943,0.52191,n
0.92058,0.00431,p
0.46493,0.51215,n
0.27290,0.56395,n
0.07089,0.65130,p
0.89049,0.64739,p
0.63543,0.91204,p
0.07241,0.44101,n
0.24685,0.54109,n
0.30466,0.60550,n
0.31822,0.46083,n
0.44075,0.80994,p
0.30352,0.19292,p
0.14312,0.39020,n
0.09843,0.56473,n
0.07367,0.42236,n
0.06968,0.55724,n
0.25314,0.36786,n
0.27656,0.54686,n
0.18859,0.59432,n
0.30912,0.85469,p
0.28775,0.53853,n
0.16712,0.66307,n
0.21849,0.64623,n
0.74236,0.38397,n
0.20417,0.63734,n
0.29508,0.51997,n
0.68857,0.38955,p
0.80578,0.04265,p
0.77574,0.85689,p
0.14110,0.47598,n
0.33274,0.55566,n
0.20304,0.63151,n
0.59395,0.55250,p
0.18789,0.47051,n
0.08260,0.56292,n
0.82525,0.64057,p
0.19840,0.52220,n
0.16351,0.57279,n
0.05759,0.45417,n
0.90034,0.10059,p
0.07250,0.52592,p
0.54205,0.46666,p
0.27163,0.38980,p
0.17984,0.31248,n
0.10247,0.88548,p
0.10826,0.52760,n
0.12509,0.10414,p
0.21502,0.42758,n
0.05398,0.51086,n
0.17734,0.19319,n
0.13202,0.59024,p
0.08426,0.47769,n
0.00386,0.59679,p
0.41330,0.50770,p
0.07313,0.47077,n
0.63343,0.14697,p
0.41119,0.39512,p
0.37266,0.26915,p
0.11082,0.46857,n
0.29064,0.45032,n
0.15219,0.63169,n
0.77233,0.01636,p
0.60037,0.52411,p
0.76633,0.23681,p
0.20814,0.49974,n
0.23862,0.97540,p
0.25103,0.58351,n
0.28667,0.40549,n
0.25965,0.25955,p
0.27507,0.60394,n
0.22267,0.64787,n
0.32085,0.41536,n
0.25667,0.45510,n
0.17391,0.61282,n
0.16067,0.47964,n
0.12271,0.43829,n
0.08365,0.42806,n
0.74024,0.79650,p
0.84883,0.31356,p
0.90601,0.37328,p
0.86449,0.60010,p
0.04117,0.18056,p
0.20833,0.61490,n
0.25482,0.53494,n
0.36871,0.77158,p
0.22667,0.39526,n
0.38610,0.44665,p
0.32126,0.92722,p
0.23521,0.46366,n
0.16677,0.56335,n
0.73781,0.10080,p
0.22605,0.92421,p
0.74254,0.96965,p
0.08128,0.52177,n
0.85743,0.93435,p
0.07991,0.52255,p
0.16311,0.24244,p
0.07034,0.56319,n
0.12715,0.55222,n
0.23348,0.01552,p
0.09773,0.43207,n
0.33634,0.51619,n
0.21016,0.76621,p
0.62708,0.57910,p
0.08467,0.43851,n
0.27317,0.56708,n
0.13625,0.75485,p
0.28986,0.52193,n
0.07422,0.50898,n
0.30643,0.55964,n
0.21855,0.64310,n
0.30283,0.50257,n
0.92178,0.71604,p
0.13174,0.46711,n
0.27498,0.40279,n
0.33839,0.49983,n
0.22523,0.57915,n
0.88464,0.15974,p
0.26753,0.37323,n
0.87254,0.57701,p
0.13943,0.56830,n
0.16477,0.50530,n
0.30813,0.26698,p
0.92946,0.75072,p
0.73511,0.02461,n
0.20539,0.58780,p
0.17584,0.42356,n
0.25570,0.77978,p
0.79994,0.51649,p
0.80227,0.69553,n
0.27148,0.42513,n
0.69062,0.42749,p
0.28019,0.44307,n
0.45762,0.61088,p
0.97762,0.92187,n
0.44491,0.92043,p
0.14863,0.54284,n
0.88327,0.12629,p
0.21982,0.41576,n
0.20945,0.62123,n
0.31886,0.44266,n
0.31621,0.54300,n
0.18620,0.58244,n
0.17532,0.43774,n
0.99784,0.72853,p
0.68710,0.37796,p
0.15970,0.46016,n
0.56163,0.63359,p
0.26350,0.42071,p
0.78797,0.28840,p
0.17979,0.36774,n
0.24767,0.50201,n
0.20468,0.21081,p
0.73170,0.86399,p
0.98609,0.48869,p
0.08476,0.54570,n
0.97382,0.36985,p
0.41629,0.71372,p
0.20745,0.48281,n
0.86808,0.06466,p
0.06592,0.51579,n
0.38136,0.43377,p
0.30644,0.44739,n
0.22210,0.59672,n
0.05892,0.46201,n
0.19475,0.49453,n
0.34242,0.53451,n
0.23573,0.55566,n
0.38029,0.44288,p
0.56189,0.80178,n
0.45118,0.01072,p
0.84062,0.28851,n
0.39888,0.65050,p
0.67717,0.68917,p
0.27054,0.61755,n
0.12226,0.96368,p
0.16444,0.63571,n
0.08604,0.07108,p
0.18975,0.45987,n
0.23737,0.42627,n
0.86739,0.01384,p
0.00152,0.39871,p
0.53083,0.87115,p
0.57052,0.18692,p
0.73917,0.19009,p
0.97299,0.91774,p
0.20485,0.01214,n
0.91818,0.94155,p
0.20339,0.47144,n
0.57080,0.30170,p
0.36091,0.32075,p
0.00784,0.36244,p
0.57042,0.91861,p
0.83573,0.87112,p
0.80925,0.66098,p
0.92094,0.18516,p
0.28638,0.59272,n
0.99928,0.27585,p
0.12581,0.50153,n
0.15191,0.46080,n
0.12393,0.55409,n
0.80400,0.42003,n
0.88193,0.61610,p
0.29978,0.50365,n
0.72580,0.45796,p
0.24012,0.58727,n
0.07899,0.33789,p
0.28106,0.57656,n
0.27880,0.45700,n
0.21227,0.51565,n
0.98997,0.11404,p
0.85681,0.08243,p
0.16606,0.43040,n
0.10030,0.48254,n
0.18602,0.55996,n
0.76531,0.59257,p
0.31496,0.57714,n
0.33143,0.46544,n
0.15217,0.49495,p
0.83252,0.77212,p
0.06284,0.66390,n
0.40644,0.31629,p
0.32468,0.47737,n
0.69798,0.80038,p
0.30602,0.49728,n
0.97036,0.86025,p
0.52607,0.68485,p
0.72727,0.67164,p
0.15156,0.59834,n
0.33345,0.44432,n
0.26867,0.45582,n
0.07198,0.54659,n
0.09775,0.40037,p
0.17165,0.36117,n
0.49154,0.23133,p
0.76579,0.49019,p
0.92415,0.09735,n
0.85535,0.53571,p
0.68793,0.58091,p
0.54364,0.80429,p
0.15837,0.35650,n
0.87316,0.15749,n
0.51507,0.66033,p
0.84812,0.07098,p
0.23678,0.55174,n
0.20159,0.61359,n
0.21508,0.45428,n
0.75102,0.49566,n
0.23799,0.48010,n
0.08834,0.45976,n
0.20437,0.39951,n
0.26920,0.60076,n
0.26664,0.49127,n
0.77456,0.46579,p
0.28591,0.86798,p
0.12670,0.40751,n
0.45450,0.60747,p
0.38543,0.51001,p
0.91507,0.58534,p
0.50125,0.64049,p
0.13646,0.44921,n
0.78717,0.56548,p
0.55513,0.52900,n
0.23665,0.49493,n
0.08966,0.28888,p
0.61327,0.14551,p
0.59696,0.35336,p
0.22983,0.49534,p
0.22861,0.49389,n
0.84208,0.02129,n
0.19732,0.46389,n
0.94464,0.35436,p
0.22864,0.34310,n
0.23391,0.50493,n
0.62035,0.22459,p
0.96813,0.26013,p
0.19108,0.62310,n
0.15199,0.38895,n
0.43442,0.19084,p
0.17771,0.51366,n
0.87718,0.23250,p
0.34724,0.13186,p
0.21426,0.61621,p
0.55701,0.86482,n
0.74144,0.23857,p
0.14197,0.99599,p
0.84085,0.09136,p
0.09289,0.42815,n
0.21498,0.37423,n
0.07336,0.57056,n
0.31604,0.88853,p
0.34331,0.46560,n
0.26834,0.44132,n
0.26617,0.44674,n
0.54505,0.72601,p
0.18332,0.48620,n
0.21673,0.48933,n
0.36737,0.57072,p
0.75959,0.68699,p
0.24767,0.28620,p
0.09507,0.45880,n
0.65338,0.62238,n
0.27907,0.07002,p
0.56991,0.55748,p
0.36920,0.64337,p
0.28452,0.86722,p
0.41872,0.75159,n
0.20576,0.36906,n
0.21005,0.91175,p
0.12554,0.41309,n
0.10048,0.54830,n
0.23187,0.35724,n
0.15797,0.37735,n
0.11578,0.61247,n
0.27626,0.50182,n
0.21734,0.37244,n
0.12434,0.38184,n
0.34336,0.49793,n
0.33455,0.16947,n
0.18446,0.88639,p
0.82770,0.26675,p
0.75361,0.04663,p
0.90919,0.98653,p
0.14530,0.44903,n
0.30583,0.24783,p
0.75889,0.84751,p
0.07452,0.96154,p
0.11611,0.51924,n
0.20070,0.35715,p
0.31304,0.42789,n
0.19821,0.38324,n
0.18425,0.50222,n
0.73957,0.60911,p
0.32649,0.73931,p
0.12524,0.60813,n
0.30855,0.44239,n
0.05637,0.51841,n
0.85221,0.81013,p
0.12639,0.19825,p
0.21510,0.48076,n
0.89669,0.49292,p
0.29154,0.40656,n
0.25387,0.61769,n
0.20062,0.12834,n
0.24426,0.38745,n
0.62432,0.54365,p
0.79193,0.03734,p
0.36537,0.51939,p
0.90209,0.00069,p
0.74675,0.89952,p
0.22730,0.55302,n
0.31457,0.94648,p
0.19649,0.59865,p
0.01441,0.51789,p
0.68975,0.71916,p
0.17524,0.51730,n
0.97144,0.00700,p
0.81122,0.70477,p
0.42196,0.59816,p
0.69487,0.60422,p
0.34527,0.00288,p
0.84110,0.10825,p
0.85642,0.56819,p
0.20527,0.54527,n
0.78173,0.37413,p
0.47360,0.68816,p
0.23524,0.58394,p
0.29762,0.53641,n
0.43277,0.94180,p
0.89066,0.67635,p
0.09799,0.40068,n
0.21182,0.39493,n
0.07234,0.53868,n
0.16134,0.35777,n
0.76390,0.02179,p
0.21782,0.53757,n
0.18327,0.48059,n
0.89491,0.51828,p
0.44478,0.73124,p
0.23808,0.51404,n
0.08515,0.23534,p
0.66069,0.15669,p
0.43518,0.82657,p
0.37908,0.11325,n
0.40220,0.73333,p
0.78002,0.42630,p
0.95330,0.07784,p
0.29901,0.46510,n
0.49129,0.33687,p
0.80817,0.50648,p
0.86923,0.90185,p
0.67790,0.92966,p
0.20669,0.59403,n
0.26101,0.56889,n
0.16321,0.59032,n
0.92537,0.67919,p
0.23332,0.46780,n
0.27681,0.43755,n
0.28465,0.51089,n
0.98754,0.90082,p
0.89330,0.47270,p
0.06185,0.44399,n
0.15388,0.42484,n
0.19962,0.03940,p
0.28198,0.84156,p
0.08955,0.48316,n
0.29929,0.49094,n
0.13443,0.36811,n
0.11072,0.40614,n
0.15975,0.57393,n
0.30438,0.07526,p
0.22724,0.63896,n
0.08636,0.47903,n
0.98806,0.74287,p
0.58949,0.32185,p
0.35808,0.02042,p
0.22191,0.45947,n
0.07582,0.19161,p
0.16361,0.64482,n
0.19999,0.52699,n
0.37145,0.33963,p
0.97129,0.72846,p
0.21636,0.46748,n
0.49581,0.90593,n
0.30799,0.59981,n
0.85127,0.26269,p
0.24546,0.54613,n
0.16612,0.39314,n
0.12219,0.50500,p
0.19024,0.49979,n
0.12656,0.58394,n
0.22232,0.57710,n
0.89059,0.80908,p
0.25001,0.37013,n
0.27809,0.50529,p
0.29437,0.54068,n
0.13839,0.49689,n
0.29153,0.51075,n
0.29754,0.28841,p
0.32981,0.66075,p
0.61287,0.83251,n
0.80500,0.28005,p
0.32310,0.56324,n
0.99571,0.70484,n
0.21308,0.52893,n
0.44334,0.16254,p
0.89624,0.10437,p
0.61768,0.06474,p
0.07610,0.76586,p
0.24179,0.03797,p
0.73322,0.15563,p
0.66010,0.96542,p
0.01476,0.07688,p
0.23153,0.54775,p
0.64372,0.29350,p
0.31571,0.56152,n
0.25826,0.58821,n
0.20826,0.35552,n
0.25684,0.51021,n
0.75587,0.94633,p
0.99420,0.61502,p
0.18172,0.52212,n
0.18764,0.49211,n
0.07670,0.51410,n
0.11141,0.47479,n
0.14910,0.57169,n
0.25875,0.01725,p
0.33618,0.51081,n
0.26933,0.57416,n
0.27955,0.47247,n
0.16003,0.59384,n
0.74492,0.28338,p
0.16496,0.36703,n
0.06830,0.49377,n
0.28074,0.59619,n
0.78496,0.21316,p
0.89024,0.27796,p
0.27826,0.40980,n
0.55938,0.49757,p
0.29925,0.46758,n
0.87261,0.31408,p
0.68936,0.08155,p
0.17170,0.57539,n
0.01424,0.26916,p
0.95090,0.07212,p
0.12300,0.55415,n
0.69290,0.93897,p
0.34235,0.49369,n
0.16166,0.41159,n
0.29892,0.06549,p
0.11413,0.43020,n
0.53368,0.42533,p
0.39312,0.63899,p
0.24446,0.55220,n
0.04051,0.51214,p
0.73746,0.23548,p
0.49806,0.41181,p
0.17607,0.55224,n
0.20239,0.13846,p
0.22983,0.51036,n
0.14607,0.57101,n
0.01689,0.19321,p
0.25783,0.58327,n
0.00044,0.14700,p
0.76969,0.35530,p
0.83166,0.64827,p
0.90267,0.76837,p
0.22960,0.56265,n
0.80970,0.99674,p
0.25099,0.36028,p
0.45808,0.02968,p
0.39974,0.48969,p
0.13903,0.61815,n
0.74756,0.49539,p
0.89222,0.64267,p
0.13081,0.55045,n
0.56164,0.54762,p
0.31179,0.15669,p
0.19376,0.59026,n
0.16812,0.72292,p
0.32360,0.46571,p
0.14371,0.36152,n
0.11563,0.49066,n
0.23131,0.58030,n
0.65988,0.93688,p
0.10000,0.56376,n
0.81802,0.11454,p
0.12584,0.92219,p
0.71081,0.08549,p
0.89757,0.97851,p
0.21043,0.36528,n
0.25673,0.52235,n
0.19370,0.55748,n
0.09920,0.47265,n
0.51552,0.34173,p
0.76342,0.37154,p
0.11817,0.42786,n
0.11168,0.61035,n
0.37650,0.04335,p
0.31771,0.58736,n
0.14280,0.50860,n
0.23225,0.56392,n
0.12045,0.48530,n
0.74736,0.93156,p
0.14659,0.30949,n
0.36201,0.12840,p
0.29060,0.59239,n
0.21135,0.39340,p
0.58847,0.71173,p
0.05738,0.32253,p
0.18820,0.36951,n
0.32843,0.53028,n
0.96969,0.24988,p
0.21529,0.45749,n
0.17638,0.61420,n
0.97539,0.53203,p
0.89426,0.88634,p
0.19861,0.47648,n
0.08635,0.53547,n
0.99675,0.18266,p
0.29788,0.59118,n
0.23357,0.38727,p
0.17428,0.35680,n
0.18172,0.41474,n
0.50620,0.54464,n
0.31083,0.47061,n
0.10913,0.44088,n
0.21870,0.35844,n
0.21948,0.36804,n
0.88129,0.80686,p
0.38064,0.08058,p
0.05023,0.54591,n
0.27690,0.51305,n
0.28632,0.42014,n
0.41925,0.65937,p
0.24740,0.63243,p
0.24878,0.58417,p
0.15692,0.60908,n
0.80397,0.56088,n
0.85334,0.15533,p
0.20963,0.42679,n
0.10225,0.44184,n
0.17201,0.12612,p
0.89725,0.67632,p
0.33003,0.56615,p
0.09148,0.45087,n
0.22722,0.35505,n
0.20717,0.40449,n
0.38235,0.97318,p
0.28195,0.43146,n
0.20982,0.58080,n
0.73891,0.19799,p
0.51921,0.82674,p
0.79469,0.92255,p
0.39450,0.71780,p
0.14645,0.58110,n
0.04624,0.56083,p
0.10148,0.75591,p
0.15917,0.42104,n
0.34511,0.47129,n
0.07128,0.48577,n
0.25691,0.48408,n
0.72093,0.25039,p
0.63347,0.69029,p
0.94437,0.54041,p
0.39485,0.44316,p
0.12946,0.27256,p
0.92694,0.72598,p
0.03750,0.28422,p
0.98833,0.45118,p
0.22574,0.56094,n
0.14762,0.47179,n
0.03579,0.13584,p
0.23780,0.46122,n
0.92301,0.26617,p
0.15652,0.40874,p
0.30593,0.50599,n
0.83995,0.76327,p
0.15623,0.39340,n
0.15597,0.39326,n
0.21879,0.44104,n
0.24483,0.53191,n
0.37407,0.51904,p
0.31336,0.43525,n
0.28716,0.38007,n
0.71415,0.62525,p
0.79893,0.35542,p
0.23706,0.41914,n
0.04355,0.62062,p
0.09736,0.52177,p
0.20066,0.40087,n
0.11081,0.46123,p
0.25016,0.39856,n
0.12228,0.38389,p
0.08580,0.47815,n
0.24159,0.43865,p
0.47964,0.62282,n
0.44733,0.37619,p
0.18749,0.87979,p
0.06294,0.55028,n
0.34184,0.45174,n
0.16144,0.62293,n
0.62182,0.12117,n
0.64906,0.72796,p
0.66012,0.93144,n
0.50294,0.93805,n
0.05126,0.61890,p
0.65057,0.17515,p
0.17221,0.48506,n
0.93696,0.29154,p
0.15216,0.52763,n
0.48564,0.64249,p
0.22608,0.48735,p
0.58421,0.48883,p
0.19910,0.59034,n
0.40387,0.58652,p
0.66493,0.59364,p
0.26835,0.49143,n
0.27923,0.20306,p
0.32427,0.16074,p
0.14684,0.40321,n
0.63709,0.60171,p
0.13916,0.30547,p
0.09153,0.51885,n
0.25147,0.59430,n
0.83569,0.29316,n
0.29566,0.57568,n
0.99790,0.99501,p
0.32549,0.47338,n
0.20825,0.63679,n
0.96687,0.84814,p
0.17155,0.40697,n
0.17411,0.58387,n
0.29311,0.44362,n
0.24555,0.49138,n
0.16267,0.36641,n
0.11838,0.44517,n
0.55539,0.65357,p
0.19024,0.57159,n
0.20198,0.74931,p
0.15499,0.55348,n
0.24275,0.39282,n
0.25844,0.66000,p
0.26483,0.52120,n
0.17074,0.43142,n
0.59032,0.40422,p
0.15440,0.45400,n
0.99551,0.10469,p
0.44250,0.79047,p
0.17358,0.57003,p
0.19040,0.45717,n
0.32658,0.87208,p
0.53527,0.96711,n
0.66397,0.74313,p
0.20760,0.53765,n
0.70772,0.07216,p
0.06238,0.54630,n
0.31836,0.74051,p
0.47987,0.72452,p
0.64498,0.14609,p
0.17270,0.44631,n
0.11248,0.41895,n
0.19993,0.50423,n
0.18540,0.51837,n
0.78129,0.90360,p
0.53949,0.09299,p
0.34198,0.52075,p
0.21914,0.64719,n
0.06935,0.55024,n
0.27551,0.51693,n
0.08143,0.51259,p
0.33674,0.01888,n
0.31895,0.68832,n
0.40840,0.90879,p
0.24500,0.31319,p
0.33145,0.49158,n
0.98715,0.99592,p
0.24099,0.61871,n
0.46902,0.17016,p
0.33570,0.49855,n
0.08655,0.44484,n
0.22782,0.64216,n
0.27232,0.48186,n
0.55802,0.47370,p
0.27253,0.38887,n
0.76839,0.21550,n
0.16890,0.60473,n
0.10573,0.40554,n
0.32703,0.44694,n
0.18732,0.52608,n
0.21473,0.40007,n
0.02686,0.47337,p
0.17818,0.36315,n
0.28712,0.60373,p
0.00850,0.56877,p
0.05261,0.84292,p
0.17529,0.35715,n
0.10310,0.42079,n
0.12487,0.45211,p
0.46664,0.71172,p
0.21695,0.58023,n
0.43153,0.92668,p
0.10928,0.54178,n
0.61657,0.60528,p
0.25753,0.61068,n
0.13636,0.52404,n
0.63650,0.52557,p
0.15739,0.38340,n
0.00619,0.14313,p
0.32355,0.42446,n
0.24259,0.83208,p
0.10648,0.43405,p
0.17029,0.48259,n
0.43693,0.14617,p
0.17355,0.27949,p
0.22229,0.43939,p
0.26718,0.49570,n
0.33356,0.52206,n
0.11993,0.48648,n
0.89083,0.54030,p
0.89290,0.65126,p
0.21549,0.64907,n
0.11218,0.61190,n
0.12296,0.39112,n
0.29798,0.59774,p
0.78735,0.24033,p
0.13732,0.49711,n
0.96780,0.84807,n
0.72685,0.42193,p
0.27581,0.43747,n
0.23790,0.63588,n
0.09934,0.44597,p
0.26120,0.53555,n
0.21737,0.56005,n
0.24128,0.05955,p
0.99878,0.16286,p
0.59335,0.53819,p
0.79979,0.92239,p
0.14260,0.48310,n
0.95810,0.32680,p
0.42691,0.33383,p
0.10551,0.40562,n
0.24816,0.41284,n
0.77303,0.97425,p
0.15922,0.63145,n
0.03886,0.68013,p
0.82997,0.21431,p
0.90564,0.31555,n
0.91054,0.57159,p
0.12230,0.39403,n
0.23215,0.62850,n
0.99429,0.56279,p
0.26226,0.43708,n
0.26603,0.45611,n
0.19275,0.37705,n
0.30083,0.41696,n
0.28664,0.92188,p
0.22130,0.51072,n
0.20817,0.35990,n
0.93763,0.79416,p
0.25913,0.89194,p
0.85069,0.40689,p
0.23733,0.63046,n
0.82270,0.19657,p
0.98073,0.66227,p
0.05314,0.50629,n
0.11205,0.20582,p
0.91625,0.89180,p
0.14407,0.51065,n
0.39283,0.79070,p
0.04787,0.00766,p
0.15220,0.43909,n
0.24992,0.69962,p
0.63291,0.68461,p
0.09523,0.30022,p
0.10924,0.58652,n
0.05547,0.47738,n
0.71257,0.27812,p
0.23857,0.40828,n
0.32579,0.53535,n
0.24858,0.48453,n
0.43969,0.61220,p
0.15428,0.62379,n
0.31429,0.48446,n
0.28446,0.50091,n
0.78332,0.01708,p
0.30662,0.53535,n
0.00873,0.14705,n
0.96763,0.60370,p
0.28399,0.46851,n
0.49323,0.09109,p
0.78374,0.96126,p
0.18587,0.57632,n
0.17560,0.84931,p
0.20048,0.46218,n
0.32284,0.49335,n
0.18889,0.62794,n
0.74043,0.38242,p
0.21791,0.45600,n
0.19604,0.48318,n
0.76222,0.27136,p
0.64268,0.34911,p
0.87112,0.84188,p
0.21815,0.59470,n
0.70741,0.79239,p
0.20368,0.60648,n
0.84246,0.24305,p
0.31643,0.46980,n
0.16403,0.50995,n
0.18366,0.24481,p
0.29750,0.56734,n
0.07984,0.51652,n
0.10562,0.55350,n
0.87288,0.58144,p
0.57255,0.67692,p
0.11209,0.52856,n
0.28510,0.79405,p
0.25075,0.46673,n
0.79787,0.61185,p
0.29173,0.74051,p
0.14739,0.47114,n
0.18333,0.13020,p
0.57241,0.32378,p
0.01198,0.91695,p
0.30315,0.50943,n
0.71234,0.70492,p
0.11238,0.47688,n
0.60089,0.31849,p
0.18023,0.87801,p
0.21350,0.60304,n
0.07221,0.54111,n
0.22023,0.63655,n
0.05659,0.18382,p
0.35098,0.98529,n
0.47147,0.37114,p
0.65362,0.28899,p
0.19218,0.42085,n
0.15887,0.49960,n
0.20294,0.55173,n
0.15909,0.51086,n
0.08930,0.21676,p
0.09403,0.53950,n
0.26681,0.57831,n
0.58998,0.59318,p
0.04817,0.61296,n
0.00869,0.02470,p
0.53369,0.10409,n
0.35813,0.69329,p
0.20854,0.47961,n
0.25389,0.43079,p
0.10482,0.56123,n
0.21015,0.58499,n
0.07749,0.46839,n
0.48047,0.35982,p
0.98089,0.09062,p
0.57874,0.64396,p
0.31101,0.58423,n
0.07593,0.58070,n
0.12189,0.46092,n
0.14385,0.61376,n
0.06829,0.71900,p
0.55523,0.31801,n
0.55191,0.56208,p
0.63617,0.82517,p
0.30300,0.55515,p
0.52937,0.44415,n
0.02883,0.36242,p
0.74183,0.87554,n
0.03857,0.74102,p
0.25389,0.40450,n
0.26102,0.38497,n
0.87782,0.96043,p
0.13634,0.59304,n
0.81623,0.88205,p
0.80996,0.51547,p
0.23036,0.56872,n
0.18277,0.61964,n
0.25184,0.36521,n
0.11866,0.51222,n
0.65056,0.46483,p
0.09551,0.59585,n
0.16468,0.20603,p
0.67172,0.59708,n
0.15823,0.39240,p
0.19916,0.73743,p
0.17178,0.58182,p
0.72859,0.52436,p
0.90277,0.35537,p
0.21172,0.81586,p
0.22252,0.38640,n
0.26730,0.62681,n
0.38750,0.70197,p
