@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.11807,0.50998,n
0.94300,0.45334,p
0.18184,0.52012,p
0.11076,0.02323,p
0.24388,0.54646,n
0.07885,0.55152,n
0.86546,0.04702,p
0.72152,0.08346,p
0.56246,0.39279,p
0.30790,0.77596,p
0.92102,0.42420,p
0.17303,0.51821,p
0.17154,0.59896,n
0.23413,0.07494,p
0.19491,0.54694,n
0.08277,0.45617,p
0.75459,0.49696,p
0.84648,0.85361,p
0.48626,0.55278,p
0.19604,0.49692,n
0.17932,0.54014,n
0.11357,0.45617,n
0.31066,0.59102,n
0.93967,0.03799,p
0.45976,0.33893,p
0.10635,0.50526,n
0.16995,0.57044,n
0.27599,0.55655,n
0.08796,0.40466,n
0.03818,0.97447,p
0.97366,0.11739,p
0.16120,0.51354,n
0.36952,0.09163,p
0.16517,0.28297,p
0.10482,0.59166,n
0.90218,0.15376,p
0.53269,0.89392,p
0.14093,0.23113,p
0.23175,0.45750,n
0.27692,0.37889,n
0.48382,0.49863,p
0.72317,0.13545,p
0.41866,0.85091,n
0.88851,0.93496,p
0.20900,0.47455,n
0.99408,0.13520,n
0.55037,0.24456,p
0.17963,0.58094,n
0.88588,0.29860,p
0.08227,0.51556,n
0.17524,0.51282,n
0.67874,0.33734,p
0.81168,0.55134,n
0.30197,0.43677,n
0.93471,0.46279,p
0.13644,0.54030,n
0.10919,0.40353,n
0.94196,0.57055,p
0.69729,0.62736,p
0.73165,0.89031,p
0.19957,0.74507,p
0.22077,0.43012,n
0.27518,0.50790,n
0.28144,0.40762,n
0.64518,0.30574,p
0.55454,0.84112,p
0.29657,0.58821,n
0.43029,0.33057,n
0.09732,0.41002,n
0.19102,0.50532,n
0.09401,0.48665,n
0.45896,0.35560,p
0.27596,0.48760,n
0.46903,0.73084,p
0.71397,0.12906,p
0.17235,0.32279,n
0.42169,0.06313,p
0.65104,0.11580,p
0.23799,0.57341,n
0.00560,0.74117,p
0.28073,0.34882,p
0.13983,0.61802,n
0.23130,0.40161,n
0.10442,0.59785,n
0.10174,0.47427,n
0.28750,0.40165,n
0.44660,0.14779,p
0.28889,0.53701,p
0.03848,0.69288,p
0.11157,0.57436,n
0.70083,0.46116,p
0.28469,0.80503,p
0.15399,0.73677,p
0.06922,0.55519,n
0.57990,0.30472,p
0.30427,0.61736,p
0.24044,0.50702,n
0.17977,0.46370,n
0.55674,0.70326,p
0.04775,0.06199,p
0.38967,0.71019,p
0.33187,0.44912,n
0.34578,0.74614,p
0.14160,0.96605,p
0.14101,0.57982,n
0.21095,0.05217,p
0.18800,0.47720,n
0.12689,0.56149,n
0.20515,0.40665,n
0.50834,0.37312,p
0.13119,0.52429,n
0.80447,0.94142,n
0.07659,0.53465,n
0.09315,0.60334,n
0.26488,0.36831,n
0.61344,0.16199,p
0.66960,0.47260,p
0.12362,0.42039,p
0.13564,0.52616,n
0.12336,0.05082,p
0.14578,0.55113,n
0.19194,0.46371,n
0.27391,0.60451,n
0.25591,0.96433,p
0.25907,0.45623,n
0.16134,0.54740,n
0.14569,0.47990,n
0.33792,0.79187,p
0.21143,0.92031,p
0.81546,0.86442,p
0.23304,0.39872,n
0.19339,0.45684,n
0.29817,0.40930,n
0.93912,0.37007,n
0.27573,0.50164,n
0.69365,0.99127,p
0.30109,0.42773,p
0.08724,0.23679,p
0.88624,0.01947,p
0.17964,0.57935,n
0.38620,0.41044,p
0.19370,0.57543,p
0.24702,0.63004,n
0.50201,0.78527,n
0.14769,0.70231,p
0.31475,0.41372,n
0.07467,0.97898,p
0.08677,0.57162,n
0.25336,0.42373,n
0.19154,0.51855,p
0.37501,0.17336,p
0.22757,0.56906,n
0.24995,0.58925,n
0.19720,0.61755,p
0.16348,0.48731,n
0.28364,0.56770,p
0.01701,0.89081,p
0.26417,0.39720,n
0.29013,0.82744,p
0.28376,0.57726,n
0.16518,0.54345,n
0.33332,0.55141,n
0.28905,0.38173,n
0.96802,0.18799,p
0.65991,0.81009,p
0.87465,0.94524,p
0.24450,0.22320,p
0.17926,0.42658,n
0.78598,0.12371,n
0.08440,0.41319,n
0.35741,0.19451,n
0.00412,0.70440,p
0.84338,0.83566,p
0.30678,0.08316,n
0.45172,0.14784,p
0.54747,0.81791,p
0.31857,0.43408,n
0.20247,0.70654,p
0.79234,0.20482,p
0.11722,0.53168,n
0.29764,0.43495,n
0.60995,0.26902,p
0.61424,0.75632,p
0.08549,0.44018,p
0.25484,0.42670,n
0.11157,0.50514,n
0.06474,0.55994,n
0.68500,0.49867,n
0.55918,0.89995,p
0.76148,0.23557,p
0.32536,0.44947,n
0.38667,0.75952,p
0.99747,0.91854,p
0.23999,0.28101,p
0.25774,0.51561,n
0.22263,0.31836,p
0.34116,0.29720,p
0.31426,0.58408,n
0.21967,0.53488,n
0.55770,0.72656,p
0.09775,0.54067,n
0.45794,0.37194,p
0.31277,0.57550,n
0.31384,0.57232,n
0.01812,0.81341,p
0.11526,0.43230,n
0.22454,0.42689,n
0.94763,0.78054,p
0.35177,0.03098,n
0.61549,0.75319,p
0.08156,0.71937,p
0.31905,0.93239,p
0.84723,0.96114,p
0.34802,0.50055,p
0.95012,0.32935,p
0.19399,0.46047,n
0.56339,0.18343,p
0.64474,0.79803,p
0.19193,0.47867,n
0.17230,0.52244,n
0.30688,0.55886,n
0.49996,0.10286,p
0.09511,0.47102,p
0.68538,0.19726,p
0.32389,0.47640,n
0.95951,0.14040,p
0.46779,0.21140,p
0.35064,0.12166,p
0.17960,0.38174,n
0.12220,0.59804,n
0.63547,0.60741,p
0.34395,0.51976,n
0.16795,0.10511,p
0.20265,0.47829,p
0.05660,0.50630,p
0.74508,0.90674,p
0.74844,0.40965,p
0.67940,0.81597,p
0.33847,0.45835,n
0.15200,0.62857,n
0.57982,0.81088,p
0.27273,0.58430,n
0.08093,0.47778,n
0.10931,0.59927,n
0.56049,0.51941,p
0.66364,0.98622,p
0.69207,0.14780,p
0.20063,0.48492,n
0.15554,0.40328,n
0.23286,0.49534,n
0.33366,0.61327,p
0.84755,0.91967,p
0.27950,0.41275,n
0.07161,0.56448,n
0.24339,0.88234,p
0.72143,0.43237,p
0.91577,0.48008,p
0.07670,0.17896,p
0.72117,0.93035,p
0.10157,0.57324,n
0.26121,0.53153,n
0.29360,0.55366,n
0.09301,0.45509,n
0.56669,0.05018,p
0.07541,0.48053,n
0.38235,0.43726,p
0.28891,0.45852,n
0.06814,0.45382,n
0.17652,0.36554,n
0.16592,0.21539,p
0.23649,0.51240,n
0.90855,0.64742,p
0.16422,0.07472,p
0.23190,0.63954,n
0.17055,0.55044,n
0.50426,0.58374,p
0.07501,0.42927,n
0.20286,0.35210,n
0.18025,0.51966,p
0.96502,0.37534,p
0.15242,0.50938,n
0.10891,0.60141,n
0.13595,0.45256,n
0.29666,0.62193,n
0.68350,0.24185,n
0.29644,0.40531,n
0.24551,0.57493,n
0.02667,0.31644,p
0.43799,0.13068,p
0.68991,0.79890,n
0.30361,0.06886,p
0.76259,0.93194,p
0.24144,0.57452,n
0.32563,0.43825,n
0.63659,0.01889,p
0.16020,0.51105,n
0.26879,0.45407,n
0.21643,0.49229,p
0.64206,0.96584,p
0.12024,0.60963,n
0.17186,0.59343,n
0.35741,0.20505,p
0.31577,0.52800,n
0.84049,0.96345,n
0.34812,0.49068,n
0.49486,0.37055,p
0.10414,0.45506,n
0.30468,0.84767,p
0.32984,0.45190,n
0.07545,0.50768,p
0.43060,0.76613,p
0.44321,0.79688,p
0.21289,0.47461,n
0.29655,0.47148,n
0.17274,0.50030,p
0.68464,0.82175,p
0.19691,0.56570,n
0.28126,0.51332,n
0.00550,0.72498,n
0.65873,0.62430,p
0.97982,0.86822,p
0.25438,0.40447,n
0.28897,0.42429,n
0.86607,0.53497,p
0.63762,0.73311,p
0.15813,0.51613,n
0.90725,0.00608,p
0.49247,0.37137,p
0.38218,0.31821,n
0.08277,0.53423,n
0.16945,0.56496,n
0.20438,0.38477,n
0.62443,0.38636,p
0.09956,0.60046,n
0.11328,0.49747,n
0.27531,0.42734,n
0.14007,0.41598,n
0.21721,0.64494,n
0.15470,0.08786,p
0.19443,0.52428,n
0.22005,0.38710,n
0.00263,0.39869,p
0.07818,0.54473,n
0.17829,0.51147,n
0.25656,0.93529,p
0.12247,0.46923,n
0.08586,0.55993,n
0.16534,0.51546,n
0.31241,0.47424,n
0.22889,0.51725,n
0.18859,0.38205,p
0.08567,0.50941,n
0.83947,0.52292,p
0.09299,0.43509,n
0.11181,0.61430,n
0.18911,0.48941,p
0.23434,0.67735,p
0.78410,0.36760,p
0.44629,0.31634,p
0.13678,0.36524,n
0.19499,0.37439,n
0.79489,0.15014,p
0.24451,0.36113,n
0.83924,0.53445,p
0.22851,0.88208,p
0.83013,0.07794,p
0.94627,0.65398,n
0.83480,0.24847,p
0.32634,0.51141,n
0.19804,0.41121,n
0.19024,0.44232,n
0.06808,0.56615,n
0.56344,0.78151,p
0.39947,0.00667,p
0.07310,0.80608,p
0.88825,0.66286,p
0.22284,0.54732,p
0.17271,0.01548,p
0.93370,0.96280,p
0.50291,0.90444,p
0.52535,0.90052,n
0.13192,0.45898,n
0.24090,0.45995,p
0.53377,0.80582,p
0.20118,0.47334,n
0.46412,0.99725,p
0.99253,0.61916,p
0.09648,0.43600,n
0.25047,0.45662,n
0.71299,0.53271,p
0.74268,0.87608,p
0.29768,0.51919,n
0.59730,0.85584,p
0.01916,0.28971,n
0.29670,0.40449,n
0.93519,0.60300,p
0.11897,0.61413,n
0.99763,0.36867,p
0.23454,0.34080,p
0.44682,0.06276,p
0.12694,0.44111,p
0.67038,0.17424,p
0.59375,0.18772,p
0.94497,0.22684,p
0.90331,0.96033,p
0.10837,0.99969,n
0.47048,0.66755,p
0.65728,0.17631,p
0.31090,0.09259,p
0.24247,0.86667,p
0.19824,0.35996,n
0.62568,0.30594,p
0.11874,0.18362,n
0.96346,0.01527,p
0.26812,0.44256,n
0.17275,0.56589,n
0.14816,0.24877,p
0.37896,0.56964,p
0.89464,0.57518,p
0.07855,0.56380,n
0.43874,0.56003,p
0.13353,0.37507,n
0.56194,0.60041,p
0.38307,0.73518,n
0.23220,0.47915,n
0.76731,0.58903,p
0.13089,0.50564,p
0.33624,0.53387,n
0.66534,0.83566,p
0.01855,0.21085,p
0.14071,0.40952,n
0.66689,0.91476,p
0.11592,0.52770,n
0.17822,0.50385,p
0.38855,0.97193,p
0.03167,0.56631,n
0.23649,0.52861,n
0.44472,0.75877,p
0.20782,0.37629,p
0.96650,0.35819,p
0.19210,0.35980,p
0.94829,0.59540,p
0.25284,0.36729,n
0.23764,0.55416,n
0.46614,0.35806,p
0.25419,0.45392,n
0.17065,0.51684,n
0.18821,0.59886,n
0.08874,0.49331,p
0.53713,0.90959,p
0.21091,0.36272,n
0.27445,0.39089,n
0.14490,0.62994,n
0.27268,0.56689,n
0.12380,0.62531,n
0.12402,0.57110,n
0.24191,0.74118,p
0.17834,0.12983,p
0.29732,0.41594,n
0.48160,0.26401,n
0.49564,0.02237,p
0.65531,0.04929,p
0.16369,0.45748,n
0.33234,0.44778,n
0.37980,0.84939,p
0.41635,0.14374,p
0.14391,0.67286,p
0.12451,0.51990,n
0.19479,0.99057,n
0.11332,0.41822,n
0.13410,0.46994,n
0.01595,0.90709,p
0.13510,0.50497,n
0.42738,0.71375,p
0.70961,0.50403,p
0.20297,0.66541,p
0.12450,0.41991,n
0.24128,0.56758,n
0.14134,0.43922,n
0.97936,0.51165,p
0.28157,0.57103,n
0.67522,0.78047,p
0.84857,0.51235,p
0.10763,0.54920,n
0.22552,0.49998,n
0.25262,0.37470,n
0.20637,0.64275,n
0.20176,0.48399,n
0.17533,0.60138,n
0.48237,0.73481,p
0.38645,0.24884,p
0.44881,0.09740,p
0.06105,0.55329,p
0.69938,0.29340,p
0.80857,0.03542,p
0.57657,0.98918,p
0.21521,0.73071,p
0.06649,0.46760,n
0.18778,0.59639,n
0.35634,0.65735,p
0.17240,0.30341,p
0.94097,0.36672,p
0.16737,0.61068,n
0.30875,0.49087,n
0.30297,0.58145,n
0.52220,0.38621,p
0.83395,0.07834,p
0.16420,0.59200,n
0.13895,0.38823,n
0.66905,0.74174,p
0.08172,0.49498,n
0.83582,0.40238,p
0.06694,0.48545,n
0.19498,0.39553,n
0.04523,0.79713,p
0.58152,0.66188,p
0.31477,0.58588,n
0.98180,0.91925,p
0.42472,0.99691,p
0.17012,0.60104,n
0.00440,0.89988,n
0.19007,0.53653,n
0.62032,0.02695,n
0.32132,0.96293,p
0.80961,0.45402,p
0.75761,0.45288,p
0.14003,0.56700,n
0.16111,0.41751,n
0.88724,0.16498,p
0.76915,0.88880,n
0.31272,0.59547,n
0.17863,0.96944,p
0.49500,0.12721,p
0.19121,0.67132,p
0.91739,0.00652,p
0.89688,0.40450,p
0.22669,0.38964,p
0.31990,0.57712,n
0.21179,0.58664,n
0.01483,0.41552,p
0.80204,0.64988,p
0.20779,0.02689,p
0.48952,0.16457,p
0.71077,0.49061,p
0.80588,0.06755,p
0.51927,0.05845,n
0.12503,0.15448,p
0.20561,0.39119,n
0.93850,0.40829,p
0.88373,0.01863,p
0.68774,0.80679,n
0.70989,0.14518,p
0.59192,0.89593,p
0.26174,0.52122,n
0.83101,0.75786,p
0.22735,0.59903,n
0.04055,0.03502,p
0.14491,0.46481,n
0.75762,0.22388,p
0.24983,0.45847,n
0.19019,0.86724,p
0.17446,0.39124,n
0.19789,0.18110,p
0.28932,0.59121,n
0.13810,0.47224,n
0.28025,0.37617,n
0.15499,0.17367,p
0.07793,0.23604,p
0.18447,0.60797,n
0.10135,0.57644,n
0.23182,0.56921,n
0.84448,0.50690,p
0.56599,0.60707,p
0.51040,0.13468,p
0.27639,0.62880,n
0.28226,0.55436,n
0.10159,0.52662,n
0.68255,0.44916,p
0.15366,0.47905,n
0.90956,0.52500,p
0.27071,0.45757,p
0.19615,0.35545,n
0.27463,0.09397,n
0.73475,0.88451,p
0.16145,0.46550,n
0.76448,0.76068,p
0.30177,0.49972,n
0.61481,0.24555,p
0.19087,0.60161,n
0.18713,0.54431,n
0.44868,0.34947,p
0.37624,0.44336,p
0.13616,0.57396,n
0.28984,0.33326,p
0.25046,0.88549,p
0.27286,0.45901,p
0.98507,0.62158,p
0.20059,0.61922,p
0.20801,0.36822,n
0.33962,0.44729,n
0.13645,0.16148,p
0.00670,0.33400,p
0.08541,0.51134,p
0.15552,0.39598,n
0.86925,0.75470,p
0.10474,0.43617,n
0.30229,0.48293,n
0.23352,0.27158,p
0.32216,0.53922,n
0.02399,0.62750,n
0.45190,0.69924,p
0.27686,0.61753,n
0.56973,0.82044,p
0.99261,0.98401,p
0.14694,0.91839,p
0.19622,0.45526,n
0.21853,0.44711,n
0.96451,0.92411,p
0.58759,0.88359,p
0.14914,0.21173,p
0.91918,0.94945,p
0.98610,0.87205,p
0.21521,0.64551,n
0.16133,0.51873,n
0.52228,0.30921,p
0.16670,0.41127,n
0.25920,0.46960,p
0.34342,0.54189,p
0.09545,0.39914,n
0.52319,0.03359,p
0.58722,0.61944,p
0.15452,0.40688,n
0.26977,0.44564,n
0.21352,0.72950,p
0.09032,0.53079,p
0.03212,0.51498,p
0.21997,0.46541,n
0.51952,0.57066,p
0.76079,0.37767,p
0.05590,0.33590,p
0.73688,0.21887,p
0.40150,0.92267,p
0.54256,0.78707,p
0.20668,0.25544,p
0.22777,0.14827,p
0.68025,0.87897,p
0.64465,0.45665,n
0.02392,0.84004,n
0.09731,0.51285,n
0.14585,0.46335,n
0.79378,0.16071,p
0.14664,0.23550,p
0.68527,0.05681,p
0.99955,0.72456,p
0.31186,0.51935,n
0.68865,0.62436,p
0.04913,0.52680,p
0.14175,0.45046,n
0.10669,0.56646,n
0.83785,0.10582,p
0.41359,0.01186,p
0.08896,0.95555,p
0.24873,0.06661,p
0.14972,0.61845,n
0.15024,0.55386,n
0.29076,0.52265,n
0.20587,0.36780,n
0.52780,0.00544,p
0.63859,0.76669,p
0.11189,0.44621,p
0.97037,0.31031,p
0.33616,0.40678,p
0.51798,0.31200,p
0.80564,0.48158,n
0.35476,0.42468,p
0.68618,0.82345,p
0.09828,0.56180,n
0.06038,0.54774,n
0.18040,0.57974,p
0.10687,0.38275,n
0.29052,0.42142,n
0.21244,0.48791,n
0.16135,0.59851,n
0.62367,0.45048,p
0.43425,0.84417,p
0.46016,0.34029,p
0.21267,0.40820,n
0.20068,0.30054,p
0.14985,0.62935,n
0.15574,0.45421,n
0.96007,0.46222,p
0.28503,0.60657,n
0.01190,0.71395,p
0.10926,0.32068,p
0.57259,0.11574,p
0.78954,0.27222,p
0.16525,0.36050,n
0.41614,0.14621,p
0.12825,0.46233,n
0.14345,0.47426,n
0.10808,0.47001,n
0.11164,0.37955,p
0.14387,0.42098,n
0.79270,0.34381,p
0.86007,0.94822,p
0.14741,0.57644,p
0.38717,0.85702,p
0.20704,0.12731,p
0.41793,0.56799,p
0.57896,0.74513,n
0.85243,0.33491,p
0.76526,0.92586,n
0.14399,0.73236,p
0.22661,0.62690,n
0.12989,0.59991,n
0.05835,0.00426,p
0.12180,0.57666,n
0.24832,0.50633,n
0.45123,0.07320,p
0.52083,0.47766,p
0.25332,0.52166,n
0.15855,0.55880,n
0.59262,0.79501,p
0.30317,0.52872,p
0.53044,0.50505,p
0.18673,0.52147,n
0.77370,0.06966,n
0.76517,0.67860,p
0.42017,0.06623,p
0.16919,0.35866,n
0.28624,0.61901,n
0.09986,0.43417,n
0.74792,0.11098,n
0.98287,0.49049,p
0.74494,0.70987,p
0.31835,0.55327,n
0.71889,0.70299,p
0.49986,0.18739,p
0.42100,0.05929,p
0.09250,0.90300,p
0.66965,0.05064,p
0.18402,0.46536,n
0.18733,0.54093,p
0.17410,0.60531,n
0.13909,0.36613,n
0.15266,0.62839,n
0.16450,0.44868,n
0.32102,0.41361,n
0.94393,0.08015,p
0.84877,0.90502,p
0.54049,0.30417,p
0.28986,0.56262,n
0.08190,0.08552,p
0.88974,0.37465,p
0.08523,0.51034,p
0.24130,0.42781,n
0.05966,0.54476,n
0.01417,0.19916,n
0.63823,0.03371,p
0.23806,0.95146,n
0.23603,0.60139,n
0.57039,0.31395,p
0.28012,0.02572,p
0.23167,0.58923,n
0.12518,0.55174,n
0.06628,0.45147,n
0.11424,0.60094,n
0.90009,0.78700,p
0.20538,0.54451,p
0.26796,0.46008,n
0.27610,0.58162,n
0.11294,0.52115,n
0.06840,0.52958,n
0.09723,0.00938,p
0.66217,0.32986,p
0.64409,0.66195,p
0.23179,0.08790,p
0.74647,0.49449,p
0.65648,0.18567,p
0.16584,0.53923,n
0.19220,0.89341,p
0.20555,0.47991,n
0.59373,0.47719,n
0.67233,0.35707,p
0.20139,0.39992,n
0.90343,0.54432,p
0.28120,0.46284,n
0.16575,0.41787,n
0.10400,0.07571,p
0.18426,0.48347,n
0.78568,0.00640,p
0.97599,0.01257,p
0.43165,0.89835,p
0.24632,0.59085,n
0.56336,0.24296,p
0.06159,0.53634,n
0.28715,0.40650,n
0.18124,0.50009,n
0.22782,0.41599,n
0.59788,0.12450,p
0.04838,0.89242,p
0.15090,0.51606,n
0.29242,0.47010,n
0.31966,0.46351,n
0.25221,0.42430,n
0.20509,0.62478,n
0.36118,0.00643,p
0.27514,0.37407,n
0.45567,0.82371,p
0.76843,0.38712,p
0.07042,0.48939,n
0.33361,0.55118,n
0.20294,0.55576,n
0.28955,0.57011,n
0.45947,0.33885,p
0.14255,0.57612,n
0.20561,0.36315,n
0.23628,0.60896,n
0.18374,0.42736,n
0.85776,0.74488,n
0.20138,0.39947,n
0.12765,0.52132,n
0.23206,0.55071,n
0.38974,0.01956,p
0.11849,0.44596,n
0.50955,0.69714,p
0.37562,0.45277,p
0.47544,0.65204,p
0.23759,0.55662,n
0.49176,0.10375,p
0.62059,0.16891,p
0.29706,0.57383,n
0.25102,0.83235,n
0.47464,0.19999,p
0.86780,0.78973,p
0.24928,0.48521,n
0.27662,0.51801,n
0.33493,0.46754,n
0.11719,0.58257,n
0.28657,0.57891,n
0.25695,0.44974,n
0.81571,0.58992,p
0.14297,0.30665,p
0.90266,0.89526,p
0.19010,0.36460,n
0.24704,0.96109,p
0.06685,0.43868,n
0.25477,0.32565,p
0.40753,0.92272,p
0.30995,0.39797,n
0.67728,0.15577,p
0.14059,0.39341,n
0.23201,0.50005,p
0.13015,0.62620,n
0.66238,0.07431,p
0.17238,0.38589,p
0.04669,0.01562,p
0.85206,0.71638,p
0.28777,0.53454,n
0.29390,0.57049,n
0.21546,0.59007,n
0.29369,0.44785,n
0.24438,0.62713,n
0.23911,0.61534,n
0.10584,0.44502,n
0.38434,0.28825,p
0.93339,0.50361,p
0.22602,0.52724,n
0.11410,0.65751,p
0.16741,0.52750,n
0.08202,0.56869,p
0.11903,0.43270,n
0.69577,0.46532,p
0.63006,0.04974,p
0.11929,0.57351,n
0.53446,0.82036,p
0.21762,0.40695,n
0.26709,0.41775,n
0.05986,0.02099,p
0.30028,0.48432,n
0.09618,0.58717,n
0.16955,0.57000,n
0.16075,0.53634,n
0.95833,0.07942,p
0.84564,0.92000,p
0.78345,0.22050,p
0.15233,0.51262,n
0.20695,0.51411,n
0.23476,0.52112,n
0.35622,0.68889,p
0.75265,0.17744,p
0.12035,0.94144,p
0.27656,0.45945,p
0.62390,0.85298,p
0.53711,0.68720,p
0.89127,0.92525,p
0.52061,0.03344,p
0.73755,0.89105,p
0.46810,0.33527,p
0.13983,0.45159,n
0.13497,0.96473,p
0.07498,0.73002,n
0.13480,0.55188,p
0.21425,0.47855,n
0.32477,0.50008,n
0.13547,0.50232,n
0.18185,0.53098,n
0.76700,0.05483,p
0.09053,0.39893,n
0.02703,0.29681,p
0.86890,0.78867,p
0.69636,0.43091,p
0.39876,0.44160,p
0.34509,0.59728,p
0.15592,0.81661,p
0.08721,0.58147,n
0.85123,0.50523,p
0.37523,0.36121,p
0.16509,0.18518,n
0.57352,0.20456,p
0.72426,0.67325,p
0.33149,0.48700,n
0.06686,0.54096,n
0.84548,0.51959,p
0.13044,0.51129,n
0.12415,0.50320,n
0.22675,0.56123,n
0.09918,0.52095,n
0.18671,0.05297,p
0.19752,0.87842,p
0.78033,0.97681,p
0.15202,0.58229,n
0.34932,0.26908,p
0.74473,0.72482,p
0.18684,0.43346,n
0.21541,0.51488,p
0.15082,0.59999,n
0.26455,0.53062,n
0.90168,0.08202,p
0.03944,0.33708,p
0.05146,0.49166,n
0.81655,0.19915,p
0.28595,0.53245,n
0.30215,0.59371,n
0.25151,0.52139,n
0.91791,0.37112,p
0.03089,0.73350,p
0.24668,0.52768,n
0.91845,0.87424,n
0.20113,0.51664,n
0.07574,0.45915,n
0.07306,0.49485,n
0.13795,0.56230,n
0.80873,0.24486,p
0.09906,0.69810,p
0.11782,0.42550,n
0.96759,0.69822,p
0.07664,0.50787,n
0.14441,0.48557,n
0.67048,0.51767,p
0.92100,0.78543,p
0.15633,0.51231,n
0.40220,0.07443,p
0.35975,0.34648,p
0.20232,0.13530,p
0.03899,0.00702,p
0.28176,0.62413,n
0.52707,0.90512,p
0.85085,0.09333,p
0.40797,0.68607,p
0.23840,0.40479,n
0.78140,0.76975,p
0.14365,0.50801,n
0.63828,0.78449,p
0.80565,0.04007,p
0.18479,0.51531,n
0.21590,0.44157,n
0.13476,0.58787,n
0.81193,0.62888,p
0.19826,0.59414,n
0.22296,0.64559,n
0.32915,0.57446,n
0.51736,0.91290,p
0.05302,0.05937,p
0.19939,0.72695,p
0.12404,0.44156,n
0.11135,0.47694,n
0.80128,0.81415,n
0.14412,0.47490,n
0.07901,0.45954,n
0.24380,0.48772,n
0.15936,0.50519,n
0.11864,0.52842,p
0.26404,0.36516,n
0.27360,0.60323,n
0.56693,0.02860,p
0.28956,0.56977,n
0.81002,0.72995,p
0.79755,0.33480,p
0.04404,0.47799,p
0.28295,0.52559,p
0.89484,0.44164,p
0.19383,0.41324,n
0.26051,0.43299,n
0.17439,0.64221,n
0.05170,0.50839,n
0.14580,0.51697,n
0.79038,0.66493,p
0.26028,0.56498,n
0.16746,0.36998,n
0.14675,0.42237,n
0.53432,0.56533,p
0.75025,0.74707,p
0.50049,0.46114,p
0.99136,0.17665,p
0.24437,0.45450,n
0.34549,0.52707,n
0.46680,0.88952,p
0.54503,0.59095,p
0.09485,0.61078,p
0.10558,0.46504,n
0.30435,0.43243,n
0.33796,0.31653,p
0.19297,0.62253,n
0.17328,0.59292,p
0.28129,0.39413,n
0.14148,0.36387,n
0.23143,0.51705,n
0.19862,0.45142,n
0.58802,0.42993,p
0.18648,0.38540,n
0.68798,0.77723,p
0.28616,0.57126,n
0.91255,0.23577,p
0.55216,0.38440,p
0.54001,0.82619,p
0.03181,0.60815,p
0.72449,0.15376,p
0.24282,0.37028,p
0.63656,0.20977,p
0.26503,0.27911,p
0.31926,0.53208,n
0.60489,0.82909,p
0.76541,0.05986,p
0.09767,0.63511,p
0.17349,0.72181,p
0.22780,0.39846,n
0.92208,0.99292,p
0.30954,0.40636,n
0.46522,0.81519,n
0.08835,0.41489,p
0.10632,0.51897,n
0.28631,0.53050,n
0.31175,0.55919,n
0.09615,0.14697,p
0.98887,0.86949,p
0.85752,0.33796,p
0.98162,0.33761,p
0.57004,0.11238,p
0.27181,0.52641,n
0.27586,0.53009,n
0.33010,0.56632,n
0.30564,0.42132,n
0.95779,0.51411,p
0.20472,0.36541,n
0.15438,0.39127,p
0.28980,0.51485,p
0.25629,0.47072,n
0.89227,0.49364,p
0.39261,0.83243,p
0.05766,0.16586,p
0.37512,0.40096,p
0.42524,0.16005,p
0.53675,0.61651,p
0.23249,0.58927,n
0.96023,0.54228,p
0.24366,0.62796,p
0.20094,0.40068,n
0.28342,0.75983,p
0.19438,0.54093,n
0.24656,0.48223,n
0.09790,0.48915,n
0.35197,0.61487,p
0.56732,0.06003,p
0.97613,0.86648,n
0.94112,0.99545,p
0.30629,0.42604,n
0.47993,0.16170,p
0.31159,0.66596,p
0.89003,0.43788,n
0.12995,0.36738,n
0.52699,0.65671,p
0.21602,0.54837,p
0.31235,0.44834,n
0.22244,0.59850,n
0.69574,0.78073,p
0.22888,0.57878,n
0.25593,0.45719,n
0.97797,0.55352,p
0.13751,0.54069,n
0.13255,0.40918,n
0.81527,0.59297,p
0.21602,0.38904,n
0.89634,0.88113,p
0.20835,0.50292,n
0.75844,0.24750,p
0.10201,0.39764,n
0.03455,0.93976,p
0.15121,0.07392,p
0.27507,0.44031,n
0.66164,0.54741,p
0.21357,0.53415,n
0.12309,0.51187,n
0.20524,0.35484,n
0.32743,0.72567,p
0.81007,0.45226,p
0.78636,0.19696,p
0.76033,0.13847,p
0.15920,0.91766,p
0.13356,0.62439,n
0.26021,0.62998,n
0.36671,0.85397,p
0.12297,0.42575,n
0.12880,0.45082,n
0.09126,0.77872,p
0.26586,0.37435,n
0.86883,0.01439,p
0.05340,0.00211,p
0.80721,0.78871,p
0.28291,0.64390,p
0.34054,0.49523,n
0.87382,0.65743,p
0.17471,0.49432,n
0.21907,0.81368,p
0.25134,0.55704,n
0.17104,0.72739,p
0.20759,0.50180,n
0.35449,0.57743,p
0.08367,0.96421,p
0.17435,0.59869,n
0.22267,0.52575,n
0.20401,0.49701,n
0.76932,0.26072,p
0.17955,0.40013,n
0.34411,0.41676,p
0.18910,0.55129,p
0.26105,0.38687,n
0.21749,0.64365,p
0.82222,0.36592,p
0.36035,0.65719,p
0.23042,0.54926,n
0.23262,0.50356,n
0.26950,0.52794,n
0.17201,0.36186,n
0.22769,0.50530,n
0.13940,0.73687,p
0.24315,0.49348,n
0.04050,0.37236,n
0.35124,0.28805,p
0.16885,0.35398,n
0.68958,0.39681,n
0.43280,0.00187,p
0.98526,0.84693,p
