@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.33512,0.22181,p
0.26665,0.51105,n
0.28353,0.83589,p
0.21854,0.63951,n
0.47856,0.53371,p
0.29931,0.34165,p
0.04659,0.69214,p
0.14166,0.43540,n
0.98135,0.64127,p
0.46339,0.35347,p
0.99358,0.76928,p
0.18135,0.72016,p
0.18809,0.58877,n
0.24983,0.37134,n
0.10123,0.42361,n
0.18504,0.43685,n
0.29997,0.42214,n
0.18924,0.62364,n
0.95482,0.27871,n
0.20594,0.59959,n
0.08992,0.48089,n
0.25098,0.56953,n
0.07233,0.55091,n
0.22610,0.47161,n
0.31114,0.40960,n
0.75524,0.93070,n
0.67642,0.91749,p
0.97454,0.06927,p
0.23137,0.36224,n
0.19212,0.61502,p
0.14733,0.40029,n
0.88935,0.75550,p
0.10404,0.48792,n
0.46635,0.06281,p
0.14184,0.63783,n
0.31327,0.50775,n
0.59165,0.10415,p
0.07800,0.48718,n
0.23708,0.00193,p
0.76549,0.49142,p
0.28030,0.45844,n
0.16243,0.62537,n
0.33053,0.50344,n
0.19945,0.50268,n
0.21179,0.35425,n
0.26551,0.62900,p
0.23678,0.83798,p
0.15703,0.40408,n
0.39000,0.93261,p
0.11031,0.22383,p
0.74908,0.06051,p
0.50347,0.47022,p
0.50370,0.28282,p
0.20207,0.58654,n
0.99199,0.54499,p
0.24548,0.53822,n
0.44115,0.30925,p
0.34175,0.78844,p
0.18196,0.32991,p
0.21372,0.40213,n
0.26777,0.46838,n
0.53130,0.98442,p
0.31633,0.53913,n
0.24647,0.52714,n
0.00353,0.71206,p
0.55044,0.94385,p
0.30986,0.46619,n
0.54603,0.06514,p
0.91454,0.17310,p
0.30927,0.54389,p
0.26034,0.95618,p
0.96014,0.48364,p
0.10754,0.61689,n
0.48732,0.27354,n
0.57223,0.94655,p
0.09880,0.60033,n
0.26599,0.55360,n
0.19186,0.42380,n
0.25572,0.28814,p
0.41026,0.50440,p
0.21777,0.40862,n
0.17842,0.43074,n
0.16797,0.35649,p
0.95273,0.48052,p
0.08777,0.15612,p
0.25443,0.63739,n
0.30327,0.52043,n
0.19669,0.55422,n
0.21759,0.46184,n
0.19223,0.44328,n
0.95115,0.39052,p
0.34150,0.52715,n
0.10664,0.55369,n
0.56236,0.78215,p
0.47049,0.86031,p
0.18627,0.40802,n
0.66578,0.45705,p
0.21415,0.37877,n
0.29399,0.49842,n
0.28787,0.24947,n
0.26453,0.60204,n
0.95264,0.28541,p
0.28973,0.40944,n
0.19535,0.61023,n
0.29274,0.51138,n
0.26741,0.37494,n
0.14611,0.37560,n
0.20745,0.46571,n
0.64416,0.11972,p
0.58523,0.16267,p
0.13415,0.44918,n
0.74937,0.99496,n
0.14069,0.51266,n
0.15915,0.38419,n
0.13395,0.54709,n
0.27674,0.33627,p
0.74058,0.07761,p
0.23429,0.57121,n
0.10475,0.47705,n
0.35970,0.34987,p
0.25794,0.16519,p
0.17686,0.58763,n
0.29164,0.47298,n
0.56579,0.57842,p
0.21056,0.61180,n
0.60854,0.01987,p
0.23236,0.43933,n
0.15804,0.14658,p
0.05751,0.17537,p
0.11613,0.42276,n
0.15459,0.48641,n
0.13213,0.49227,n
0.21729,0.49721,n
0.83338,0.24085,p
0.72495,0.03541,p
0.71308,0.51592,p
0.34116,0.74023,p
0.18527,0.62462,p
0.30116,0.04344,p
0.16919,0.42744,n
0.71115,0.67153,p
0.11093,0.39371,n
0.11076,0.51899,p
0.75231,0.27357,p
0.32533,0.50263,n
0.24649,0.97123,p
0.24749,0.04473,p
0.74634,0.21520,p
0.56963,0.43319,p
0.55919,0.78818,p
0.08878,0.40834,n
0.07655,0.53674,n
0.08168,0.63113,p
0.86919,0.26211,n
0.11487,0.43545,n
0.30708,0.52799,n
0.27947,0.44004,n
0.66371,0.54280,p
0.14205,0.22863,p
0.06378,0.53790,n
0.04654,0.04652,p
0.24507,0.46066,n
0.89870,0.93664,p
0.70885,0.29918,p
0.24840,0.61369,n
0.07011,0.43879,n
0.24858,0.53709,n
0.32483,0.50996,n
0.08866,0.56415,n
0.86426,0.56895,n
0.93130,0.94904,p
0.08821,0.53109,n
0.60916,0.94718,n
0.23677,0.46137,n
0.06702,0.43598,n
0.33104,0.49948,p
0.42229,0.26502,p
0.12713,0.47156,n
0.07054,0.00109,p
0.22668,0.35539,n
0.13009,0.40711,n
0.25701,0.37628,p
0.06153,0.54579,p
0.48093,0.09048,p
0.83886,0.64654,p
0.08319,0.43557,n
0.27179,0.51565,n
0.45441,0.59443,p
0.10396,0.63365,p
0.60389,0.70340,p
0.22777,0.38950,n
0.12235,0.52557,n
0.14017,0.51538,n
0.20382,0.60784,n
0.29397,0.40639,n
0.13613,0.58149,n
0.32965,0.53890,n
0.34939,0.51061,n
0.75597,0.39852,n
0.24223,0.37204,n
0.16550,0.59708,n
0.97946,0.98120,p
0.39677,0.62913,p
0.01787,0.53032,n
0.79463,0.75980,p
0.03937,0.34612,p
0.34308,0.78399,n
0.12349,0.44583,n
0.28916,0.55068,n
0.31858,0.54270,p
0.63785,0.01005,p
0.16963,0.85856,p
0.76224,0.93840,p
0.22644,0.45846,n
0.10586,0.99165,p
0.27725,0.18031,n
0.68261,0.59007,p
0.77361,0.86471,p
0.09277,0.46910,n
0.93137,0.08277,p
0.27220,0.19735,p
0.42396,0.49772,p
0.10264,0.67958,p
0.24231,0.51359,n
0.22380,0.50483,p
0.25865,0.50151,n
0.07299,0.14706,p
0.75951,0.20851,p
0.17911,0.59288,n
0.61999,0.95416,p
0.27117,0.45690,n
0.50724,0.41617,p
0.41649,0.68561,p
0.10922,0.49170,n
0.58858,0.25273,p
0.24778,0.55582,n
0.26852,0.40418,n
0.33755,0.75627,p
0.40647,0.49519,p
0.38540,0.53513,p
0.21072,0.40431,n
0.76290,0.86720,p
0.21627,0.75725,p
0.22640,0.80671,p
0.11136,0.53538,n
0.45001,0.85418,p
0.84874,0.32533,n
0.03841,0.08081,p
0.19377,0.36230,n
0.94570,0.09516,p
0.13533,0.49461,n
0.61569,0.31744,p
0.22400,0.28799,p
0.91680,0.79154,p
0.65003,0.99130,p
0.25311,0.60232,n
0.84393,0.97896,p
0.16175,0.62266,n
0.17590,0.58375,n
0.90688,0.59218,p
0.14053,0.52678,n
0.18526,0.58222,n
0.76716,0.15971,p
0.39811,0.59234,p
0.15624,0.49466,n
0.22388,0.51255,n
0.10523,0.49198,n
0.30667,0.43716,n
0.81067,0.69499,p
0.11398,0.43550,n
0.11432,0.38752,n
0.30699,0.60218,p
0.22420,0.51930,n
0.30863,0.42436,n
0.26267,0.54360,n
0.24061,0.42531,n
0.12604,0.39214,n
0.27464,0.45986,n
0.38596,0.79293,p
0.09843,0.44232,n
0.02305,0.33789,p
0.91538,0.38756,p
0.92295,0.67572,p
0.10251,0.40844,n
0.09194,0.39648,n
0.25938,0.38265,n
0.15059,0.40539,n
0.14495,0.60552,n
0.04603,0.02286,p
0.20740,0.50680,p
0.20259,0.49041,n
0.17056,0.59939,n
0.16735,0.57149,n
0.11391,0.54676,n
0.12591,0.44464,n
0.05070,0.88559,p
0.12513,0.43505,n
0.44099,0.20500,n
0.00171,0.32934,p
0.28461,0.42970,n
0.28846,0.46001,n
0.30668,0.55874,n
0.29483,0.44392,n
0.15662,0.49007,n
0.11881,0.52036,p
0.13017,0.57904,n
0.84888,0.27794,n
0.56607,0.72726,p
0.04814,0.02273,p
0.21679,0.57858,n
0.18253,0.59774,n
0.93567,0.59362,p
0.15239,0.52052,n
0.23663,0.64335,n
0.26435,0.56723,n
0.92813,0.40545,p
0.94611,0.59394,p
0.27127,0.39744,n
0.74953,0.92042,p
0.14294,0.60516,n
0.49673,0.47043,p
0.21301,0.61585,n
0.01689,0.55954,p
0.25619,0.23829,p
0.64316,0.26999,p
0.29889,0.23260,p
0.29994,0.39874,n
0.94477,0.96616,p
0.54101,0.25312,p
0.83239,0.01857,p
0.02458,0.21100,p
0.26905,0.13104,p
0.29712,0.76369,p
0.26704,0.96231,p
0.35695,0.14108,p
0.35769,0.07986,p
0.27560,0.56383,n
0.11619,0.52293,n
0.66892,0.04709,p
0.44340,0.98254,n
0.52188,0.52980,p
0.25277,0.37253,n
0.25500,0.54361,n
0.80356,0.72360,p
0.72637,0.42731,n
0.88332,0.90832,p
0.08466,0.58290,n
0.48730,0.84222,p
0.23337,0.63069,n
0.07518,0.54656,p
0.28854,0.42852,n
0.60876,0.96501,p
0.17626,0.53159,n
0.27611,0.50902,n
0.19742,0.52413,n
0.26588,0.53323,n
0.28375,0.60119,n
0.49368,0.13076,p
0.41202,0.86489,p
0.48287,0.00956,p
0.58622,0.00416,p
0.07641,0.57235,n
0.36146,0.63810,p
0.25074,0.56274,n
0.79480,0.31200,p
0.07059,0.48743,n
0.16435,0.06478,p
0.28406,0.53795,n
0.83408,0.58548,p
0.46192,0.31332,p
0.18321,0.41864,n
0.19592,0.60565,n
0.18528,0.58462,n
0.95375,0.95146,p
0.14145,0.58576,n
0.29576,0.38737,n
0.19944,0.46236,n
0.24453,0.64050,n
0.20951,0.41136,n
0.19443,0.38625,n
0.11128,0.29109,p
0.31210,0.29198,p
0.16121,0.57424,n
0.79827,0.14909,n
0.96988,0.49025,p
0.60703,0.63123,p
0.18165,0.49944,n
0.31017,0.70174,p
0.49072,0.44630,p
0.19917,0.40995,n
0.29735,0.60796,n
0.16036,0.62968,n
0.12007,0.38910,n
0.61303,0.04751,p
0.12539,0.40417,n
0.18748,0.49387,p
0.14599,0.38672,p
0.22341,0.51594,n
0.42082,0.66571,p
0.82733,0.85390,p
0.75337,0.11483,p
0.12718,0.78601,p
0.35658,0.05728,p
0.29842,0.54731,n
0.75408,0.36553,p
0.09020,0.43435,n
0.16638,0.36277,n
0.34761,0.97370,p
0.27608,0.38626,n
0.40639,0.70540,p
0.13536,0.42224,n
0.29341,0.39797,n
0.95392,0.39674,p
0.29313,0.59538,n
0.28117,0.47433,n
0.60395,0.70691,p
0.14468,0.38360,n
0.62727,0.65971,p
0.17113,0.56769,n
0.73840,0.41990,p
0.48057,0.21942,p
0.12639,0.56877,n
0.12259,0.57990,n
0.28385,0.66617,n
0.19885,0.43090,n
0.75772,0.37324,p
0.60274,0.13927,p
0.11449,0.49587,n
0.17552,0.91272,p
0.28928,0.40409,n
0.20546,0.35017,n
0.15413,0.37249,n
0.33244,0.18595,n
0.18697,0.18546,p
0.22925,0.36394,n
0.64351,0.29335,p
0.15948,0.21218,p
0.45766,0.90575,p
0.65910,0.40751,p
0.16563,0.55971,n
0.39885,0.82214,p
0.09712,0.09452,p
0.68948,0.83816,p
0.18735,0.56072,n
0.68392,0.06781,p
0.13031,0.57906,n
0.00838,0.24042,p
0.19207,0.37053,n
0.28043,0.53313,p
0.14503,0.58899,n
0.04985,0.18505,p
0.11281,0.59709,n
0.59707,0.36235,p
0.28420,0.60260,n
0.24404,0.62214,n
0.08083,0.01956,p
0.32180,0.79795,p
0.59538,0.10135,p
0.65374,0.06124,p
0.96899,0.66262,p
0.87058,0.90516,n
0.32453,0.57926,n
0.96948,0.87951,p
0.00803,0.22504,p
0.27248,0.53416,n
0.85365,0.19332,p
0.18261,0.60223,n
0.42283,0.83537,p
0.90907,0.27461,p
0.27326,0.74413,p
0.16414,0.51914,n
0.07435,0.47153,n
0.13580,0.58108,p
0.22248,0.39165,p
0.08056,0.61580,p
0.17237,0.38423,n
0.34861,0.49212,p
0.11489,0.53380,n
0.40504,0.83252,p
0.28477,0.59418,n
0.82519,0.78940,p
0.51488,0.68160,n
0.29834,0.56246,n
0.75045,0.63237,p
0.44605,0.89002,p
0.25869,0.57088,n
0.11287,0.44838,n
0.29210,0.48583,n
0.10688,0.58543,n
0.00031,0.50103,p
0.29396,0.46976,p
0.20856,0.62047,n
0.77282,0.80836,p
0.23910,0.48817,n
0.29054,0.56632,n
0.29632,0.60833,n
0.23461,0.52267,n
0.97021,0.54207,n
0.75901,0.51187,p
0.41404,0.96181,p
0.19042,0.47986,n
0.63414,0.73374,p
0.23089,0.54201,n
0.63667,0.88890,p
0.18944,0.99870,p
0.26797,0.89926,p
0.87330,0.30800,p
0.08007,0.10515,p
0.15273,0.50607,n
0.74160,0.71551,p
0.62932,0.28582,p
0.31601,0.46543,n
0.59263,0.97139,p
0.74171,0.27038,p
0.34262,0.47659,n
0.09689,0.59137,p
0.96396,0.90562,p
0.34728,0.17872,p
0.13560,0.39245,n
0.20983,0.09615,p
0.19463,0.54395,n
0.61625,0.60320,p
0.06116,0.38950,p
0.85626,0.22452,p
0.53152,0.12111,p
0.48405,0.15282,p
0.14807,0.41171,n
0.67983,0.15586,p
0.43427,0.34023,p
0.03148,0.42536,p
0.88105,0.65043,p
0.18005,0.54080,n
0.29579,0.52127,p
0.06470,0.45915,n
0.85443,0.35303,n
0.28548,0.04416,p
0.12173,0.56589,n
0.64683,0.42999,p
0.10889,0.47789,n
0.12520,0.44946,n
0.11925,0.58783,n
0.14521,0.96086,n
0.25660,0.49076,n
0.51787,0.36844,p
0.07797,0.41769,p
0.72111,0.00034,p
0.34328,0.93277,p
0.72788,0.43414,p
0.08427,0.01190,p
0.39541,0.79043,p
0.79150,0.27522,p
0.47832,0.49353,p
0.89842,0.43851,p
0.18863,0.56247,p
0.35736,0.38711,p
0.30928,0.40194,n
0.69380,0.67005,p
0.15768,0.98925,p
0.01622,0.21504,p
0.79382,0.30346,p
0.29836,0.52391,n
0.83125,0.34712,p
0.22736,0.47788,n
0.40183,0.63062,p
0.23924,0.39919,p
0.18181,0.43093,p
0.33117,0.49131,n
0.04909,0.13928,p
0.11974,0.59852,n
0.11322,0.60278,p
0.25277,0.84068,n
0.06875,0.75046,p
0.28139,0.99327,p
0.68759,0.53518,p
0.26693,0.40406,n
0.24249,0.72068,p
0.35513,0.80313,p
0.11387,0.86683,p
0.90486,0.36084,p
0.15274,0.39403,n
0.30881,0.41430,n
0.11274,0.39976,n
0.26341,0.91435,p
0.96128,0.62770,p
0.90000,0.48596,p
0.07088,0.46609,n
0.90589,0.53681,p
0.37813,0.90140,p
0.44462,0.23156,p
0.42095,0.94604,p
0.33612,0.45238,n
0.34908,0.11078,p
0.25127,0.48009,n
0.23109,0.90780,n
0.37182,0.94017,p
0.98028,0.38492,p
0.64103,0.69996,p
0.42162,0.72547,p
0.78607,0.09025,p
0.09606,0.45724,n
0.28802,0.40927,n
0.35863,0.16641,n
0.88201,0.21819,p
0.22865,0.56403,n
0.59078,0.34191,p
0.21539,0.58554,n
0.28847,0.45903,n
0.40499,0.48198,p
0.22311,0.45893,n
0.19551,0.61094,n
0.00253,0.28704,p
0.38497,0.04270,n
0.12484,0.41039,n
0.60561,0.13546,p
0.10802,0.14063,n
0.46419,0.88029,p
0.23825,0.40641,n
0.10428,0.53398,n
0.14018,0.43900,p
0.77866,0.51077,p
0.74586,0.50143,n
0.10436,0.46812,n
0.16908,0.93888,p
0.88037,0.58822,n
0.65771,0.90132,p
0.33231,0.18412,p
0.49547,0.25454,n
0.26498,0.86416,p
0.02209,0.29613,p
0.84345,0.72074,p
0.18709,0.44905,n
0.21492,0.47280,n
0.21450,0.64364,n
0.94237,0.65422,p
0.96162,0.13198,p
0.26220,0.60848,n
0.75920,0.35654,n
0.16497,0.60749,n
0.24581,0.42255,n
0.16223,0.49476,n
0.12897,0.90031,p
0.77971,0.81746,p
0.25337,0.49493,n
0.19941,0.53238,n
0.15227,0.38534,n
0.13132,0.43956,p
0.70235,0.71978,p
0.14843,0.60955,n
0.97517,0.08485,p
0.39486,0.08502,p
0.00760,0.07331,p
0.72601,0.48691,p
0.92992,0.56900,p
0.20056,0.41933,n
0.32007,0.52382,n
0.67832,0.62834,p
0.15169,0.42359,n
0.49091,0.06987,p
0.34030,0.39180,n
0.89794,0.31022,n
0.31699,0.50631,n
0.05054,0.10212,p
0.14132,0.59034,n
0.82282,0.09328,p
0.32066,0.53404,n
0.28064,0.60724,n
0.22420,0.51133,n
0.26445,0.43928,n
0.20856,0.62159,n
0.13679,0.49854,n
0.07356,0.52803,n
0.06927,0.89955,p
0.40863,0.54244,p
0.21190,0.40476,p
0.09647,0.58908,n
0.65469,0.74645,p
0.76210,0.67453,p
0.94393,0.74021,n
0.58589,0.53270,p
0.13720,0.42972,n
0.56318,0.43796,n
0.13206,0.74536,p
0.07935,0.51552,n
0.62991,0.86512,p
0.31287,0.18354,p
0.30924,0.53748,n
0.07314,0.46090,n
0.15603,0.61638,n
0.76020,0.85481,p
0.08095,0.15720,p
0.78768,0.84169,p
0.55168,0.15234,p
0.41812,0.11826,p
0.40419,0.53833,n
0.47051,0.52551,n
0.38081,0.38036,n
0.53356,0.46249,p
0.29115,0.54841,n
0.61354,0.20442,p
0.43435,0.61961,n
0.60673,0.73267,n
0.33792,0.42271,n
0.58673,0.82482,p
0.29746,0.41731,n
0.55668,0.50882,n
0.66394,0.71976,p
0.26119,0.42107,n
0.03836,0.64847,p
0.47968,0.65257,p
0.39215,0.49684,n
0.32458,0.42451,n
0.59166,0.52579,n
0.10358,0.04482,p
0.63820,0.52598,n
0.58287,0.40875,p
0.51252,0.50305,n
0.41315,0.35450,n
0.47571,0.59540,n
0.43894,0.57357,n
0.21879,0.85879,p
0.37765,0.33480,n
0.64053,0.14042,p
0.34431,0.35548,n
0.32067,0.61480,n
0.38229,0.40556,n
0.87768,0.15023,p
0.14210,0.95579,p
0.45767,0.56475,n
0.24267,0.48531,n
0.49679,0.57387,n
0.24744,0.51113,p
0.55754,0.35308,n
0.61009,0.39815,p
0.77421,0.52741,n
0.93343,0.55452,p
0.72321,0.34444,p
0.71875,0.25254,p
0.45711,0.38860,n
0.29712,0.31062,p
0.71693,0.37779,n
0.96638,0.52910,p
0.39250,0.50486,n
0.47545,0.49955,n
0.56779,0.42570,n
0.49223,0.33920,n
0.22188,0.58798,n
0.47015,0.31604,n
0.35586,0.63866,p
0.65354,0.85733,p
0.22048,0.48149,n
0.42516,0.72212,p
0.48687,0.61974,n
0.47282,0.64783,n
0.66228,0.70814,n
0.07099,0.65515,p
0.83461,0.23559,p
0.20293,0.49004,n
0.25303,0.49594,n
0.64690,0.84469,p
0.90477,0.25532,p
0.72468,0.49838,p
0.35430,0.34555,n
0.86636,0.18106,p
0.40546,0.56334,n
0.21951,0.43374,n
0.78302,0.41671,p
0.20975,0.22939,p
0.42369,0.41971,p
0.14046,0.00450,p
0.24393,0.93172,n
0.49098,0.57853,p
0.37825,0.15094,n
0.26666,0.41817,n
0.50433,0.64854,n
0.28418,0.57545,n
0.82316,0.12525,p
0.32449,0.65425,n
0.29030,0.41304,n
0.71890,0.00357,p
0.76503,0.44256,p
0.18011,0.44387,p
0.47694,0.42538,n
0.34811,0.67894,n
0.63975,0.14078,p
0.88807,0.28331,p
0.39721,0.56421,n
0.51017,0.04660,p
0.05182,0.99597,p
0.40113,0.99519,p
0.91729,0.53574,p
0.29576,0.25321,n
0.36079,0.63372,n
0.62715,0.39864,n
0.72884,0.79998,n
0.95491,0.74644,p
0.42822,0.65394,n
0.84985,0.25617,p
0.29576,0.61661,n
0.47421,0.66118,n
0.07818,0.45787,p
0.89558,0.24228,p
0.29022,0.47358,n
0.48441,0.60486,n
0.35928,0.50294,n
0.39341,0.39292,n
0.16168,0.05659,p
0.78306,0.45594,p
0.63149,0.57100,n
0.99673,0.16435,n
0.02556,0.38039,p
0.15490,0.45495,p
0.33342,0.50755,p
0.86467,0.05440,p
0.30470,0.47268,n
0.40013,0.53335,n
0.43141,0.24991,p
0.34832,0.50349,n
0.39832,0.20401,p
0.52125,0.65872,n
0.48246,0.49468,n
0.43612,0.68789,p
0.61841,0.31526,n
0.57098,0.59605,n
0.47297,0.47530,n
0.59562,0.60413,n
0.29684,0.53582,n
0.31902,0.66649,n
0.57026,0.51671,n
0.23770,0.61508,n
0.85528,0.15766,p
0.61759,0.58653,p
0.36742,0.51777,n
0.99750,0.15605,p
0.43989,0.05016,n
0.06904,0.98744,p
0.59493,0.26461,p
0.31766,0.36411,n
0.48060,0.33026,n
0.53697,0.56132,n
0.86771,0.69438,p
0.32222,0.53656,n
0.10478,0.83814,p
0.55321,0.89742,n
0.51481,0.49168,n
0.79090,0.18551,p
0.80727,0.85350,p
0.79652,0.72549,p
0.36563,0.50244,p
0.21642,0.40171,p
0.50011,0.77211,p
0.04214,0.53394,p
0.56180,0.42726,n
0.94764,0.06739,p
0.22400,0.56717,n
0.50264,0.29971,n
0.58116,0.46696,n
0.77493,0.63235,n
0.76151,0.38692,n
0.32006,0.66089,n
0.26060,0.58090,n
0.64523,0.63354,p
0.33934,0.51912,p
0.48956,0.39063,n
0.24702,0.99844,p
0.06791,0.64927,p
0.93283,0.46983,p
0.57410,0.45418,n
0.44710,0.42826,n
0.59507,0.53802,p
0.23029,0.15347,p
0.97385,0.14201,p
0.37600,0.94460,p
0.09222,0.45855,p
0.23097,0.45536,n
0.00973,0.91356,p
0.58712,0.80639,p
0.19795,0.17219,n
0.35539,0.33602,p
0.75934,0.17494,p
0.29622,0.60014,n
0.33602,0.39368,n
0.82621,0.63368,p
0.05998,0.71435,p
0.73423,0.17233,n
0.78114,0.27569,p
0.74448,0.61788,n
0.39774,0.54773,n
0.05653,0.83592,n
0.58622,0.53839,n
0.31826,0.34108,p
0.67394,0.60486,n
0.44979,0.63051,n
0.98713,0.90638,p
0.48999,0.64687,n
0.03930,0.54076,p
0.23241,0.44642,n
0.21111,0.82966,p
0.74833,0.67542,n
0.20515,0.64634,n
0.16035,0.94106,p
0.44013,0.61642,n
0.30944,0.55891,n
0.45207,0.68024,n
0.56956,0.64791,n
0.51688,0.56326,n
0.26252,0.53435,p
0.57068,0.53729,n
0.33228,0.31400,n
0.84052,0.75037,p
0.88909,0.89727,p
0.71245,0.14833,p
0.32710,0.44457,n
0.44165,0.23288,p
0.30100,0.58059,n
0.95143,0.09514,p
0.11193,0.66371,n
0.78146,0.45759,n
0.37609,0.84474,p
0.83176,0.56073,p
0.72938,0.19756,p
0.53815,0.63047,n
0.51573,0.39965,n
0.76737,0.18936,p
0.56980,0.32559,n
0.20759,0.46924,n
0.75343,0.39258,n
0.99664,0.49139,p
0.39957,0.42496,n
0.57874,0.68947,n
0.24171,0.53323,n
0.85915,0.41376,p
0.78521,0.24265,p
0.15894,0.77367,p
0.53254,0.29652,n
0.56417,0.56863,n
0.49456,0.38250,n
0.26280,0.39759,n
0.51874,0.98849,n
0.57936,0.70947,p
0.37257,0.76965,p
0.83200,0.88703,p
0.24610,0.61401,p
0.12086,0.57117,p
0.22241,0.54661,n
0.76972,0.91436,p
0.48004,0.84582,p
0.36366,0.93671,n
0.72899,0.49544,p
0.49687,0.97407,p
0.41246,0.63716,n
0.93081,0.95523,p
0.06750,0.43859,p
0.83826,0.45202,n
0.45446,0.96132,p
0.27511,0.82005,p
0.17282,0.09467,p
0.61996,0.03770,n
0.60320,0.71487,n
0.73335,0.31219,n
0.61022,0.74644,n
0.52621,0.49448,n
0.69716,0.58191,n
0.70018,0.48535,p
0.52454,0.45780,n
0.21764,0.44458,n
0.47840,0.70214,n
0.67327,0.58842,n
0.61834,0.35090,p
0.57292,0.49570,n
0.49688,0.51191,n
0.27999,0.55827,n
0.08366,0.36814,p
0.56798,0.39670,n
0.37307,0.58778,n
0.58767,0.80836,p
0.38595,0.59748,n
0.65124,0.31976,n
0.55159,0.82773,p
0.36001,0.47660,n
0.92517,0.51495,p
0.37495,0.81154,p
0.53593,0.13682,p
0.51684,0.50685,n
0.15418,0.15081,p
0.89731,0.22558,p
0.80701,0.24878,p
0.60953,0.71280,p
0.72775,0.55626,n
0.54200,0.18454,p
0.36473,0.48123,n
0.40334,0.41277,n
0.28584,0.64973,p
0.54169,0.47629,n
0.93047,0.45565,p
0.23624,0.45275,p
0.42372,0.62761,n
0.51335,0.84076,p
0.48118,0.53962,n
0.22525,0.61781,p
0.86480,0.17304,p
0.55150,0.49343,n
0.45321,0.67147,n
0.02427,0.31143,p
0.38740,0.56447,n
0.61188,0.43704,n
0.64092,0.44397,n
0.43144,0.54334,n
0.61671,0.70014,n
0.32702,0.55588,n
0.23740,0.02195,p
0.60135,0.69951,p
0.50421,0.48212,n
0.65858,0.45840,n
0.73736,0.17189,p
0.83627,0.71445,p
0.61284,0.41082,n
0.33704,0.65491,n
0.65114,0.37201,p
0.67276,0.04729,n
0.42740,0.48212,n
0.55749,0.23462,p
0.49854,0.42076,n
0.72390,0.40821,n
0.79862,0.59759,p
0.96685,0.73059,n
0.14841,0.72349,p
0.47501,0.69152,n
0.48065,0.96946,p
0.29030,0.45861,n
0.32742,0.49183,n
0.43149,0.46601,n
0.89471,0.53057,p
0.55830,0.68106,n
0.08356,0.75877,n
0.40462,0.17729,p
0.68778,0.69447,n
0.31155,0.36054,n
0.62619,0.45293,n
0.10199,0.69879,n
0.21962,0.95246,n
0.40771,0.66902,n
0.52721,0.30218,p
0.48735,0.43451,n
0.71321,0.33043,n
0.86779,0.98498,p
0.06842,0.84318,p
0.41197,0.38294,n
0.46822,0.38777,p
0.58082,0.37304,n
0.35134,0.32149,p
0.59468,0.73088,n
0.37041,0.63033,n
0.60533,0.30016,n
0.76468,0.36517,n
0.49491,0.37869,n
0.48493,0.56474,n
0.52124,0.15649,p
0.89161,0.83273,p
0.32989,0.50051,n
0.64294,0.29582,n
0.39160,0.56859,n
0.24347,0.39780,n
0.33853,0.86530,p
0.62160,0.45507,n
0.40124,0.74333,p
0.22452,0.15666,p
0.94492,0.25476,p
0.51990,0.63988,n
0.87840,0.52970,p
0.30834,0.61390,n
0.25230,0.60041,n
0.70884,0.12173,p
0.49171,0.42463,n
0.40596,0.53444,n
0.56310,0.26998,n
0.34759,0.02518,p
0.33417,0.90864,p
0.49578,0.76837,p
0.70986,0.62238,n
0.81758,0.38740,n
0.74379,0.44967,n
0.79493,0.64998,n
0.67556,0.59915,p
0.93828,0.29765,p
0.74205,0.45114,n
0.67043,0.55384,p
0.77578,0.50711,p
0.29051,0.91995,p
0.68334,0.48567,n
0.66238,0.35416,p
0.39437,0.04201,p
0.67149,0.37448,n
0.40916,0.92868,p
0.73839,0.47056,n
0.86852,0.01046,p
0.51863,0.40812,n
0.70464,0.97770,p
0.68863,0.46199,p
0.48299,0.51401,n
0.40108,0.56522,n
0.65855,0.67347,n
0.92609,0.61128,p
0.22053,0.96822,p
0.19778,0.90693,p
0.59617,0.31608,n
0.02135,0.44531,p
0.34238,0.65631,p
0.21554,0.07852,p
0.01940,0.35172,p
0.58728,0.44285,n
0.58387,0.18140,p
0.16244,0.37171,p
0.98939,0.24386,p
0.29383,0.02179,p
0.27654,0.09510,p
0.94344,0.76157,p
0.51026,0.38308,n
0.35333,0.87315,p
0.89018,0.41128,p
0.80846,0.96775,p
0.97462,0.30102,p
0.74858,0.38911,n
0.61809,0.25659,n
0.28871,0.42918,n
0.32444,0.27007,p
0.57838,0.44608,n
0.48670,0.50419,n
0.38675,0.67722,n
0.28879,0.93088,p
0.23890,0.90051,p
0.76951,0.56321,n
0.43161,0.76279,p
0.57996,0.40644,n
0.60678,0.51274,n
0.74263,0.47807,n
0.70518,0.42230,n
0.93235,0.64256,p
0.42437,0.59172,n
0.74517,0.77829,p
0.98293,0.19021,p
0.41241,0.67082,p
0.68560,0.38733,n
0.08938,0.46445,p
0.63784,0.54051,n
0.79521,0.42625,n
0.97461,0.97266,p
0.27088,0.00973,p
0.38374,0.87368,p
0.42333,0.26796,p
0.21064,0.08965,p
0.24277,0.74964,p
0.51158,0.32355,n
0.59658,0.71544,n
0.75957,0.46947,n
0.56242,0.61764,n
0.47614,0.28736,n
0.69688,0.31726,n
0.52632,0.77723,p
0.30837,0.24047,p
0.72873,0.56416,n
0.44811,0.79251,p
0.31757,0.22054,n
0.78389,0.40939,n
